@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute class {class_0,class_1,class_2}

@data
6.17,3119,0.5,2,1,0,7244,2,2,0,0.57,0,class_0
6.95,3122,0.46,2,1,0,3169,1,1,0,0.57,2,class_0
6.05,3150,0.14,2,0,0,4479,0,2,0,1.27,1,class_0
1.79,3130,0.13,2,0,0,4213,1,2,0,1.17,1,class_0
5.72,3478,0.48,0,0,0,7336,2,2,0,1.7,2,class_0
5.65,3126,0.13,1,0,0,3001,1,1,0,1.22,1,class_0
6.51,3120,0.23,2,0,1,7215,1,2,2,2.02,0,class_0
6.49,3148,0.48,2,0,1,6910,1,2,2,1.82,0,class_0
4.63,3119,0.63,2,0,0,7075,1,0,0,1.77,0,class_0
5.63,3137,0.18,1,1,0,7288,2,1,0,1.76,2,class_0
1.54,3146,0.47,2,0,0,7226,0,2,0,0.6,2,class_0
1.59,3371,0.44,0,1,0,7340,1,1,0,1.34,0,class_0
5.46,3333,0.31,0,1,0,4060,2,0,1,2.04,0,class_0
6.54,3134,0.37,2,1,0,5692,2,1,0,1.6,1,class_0
7.58,3460,0.14,0,1,0,4270,1,1,0,1.77,0,class_0
7.32,3489,0.41,0,1,1,7185,2,1,0,0.64,1,class_0
5.78,3150,0.42,2,0,0,4530,1,1,0,1.85,1,class_0
7.07,3131,0.67,2,0,0,7272,2,1,0,1.68,2,class_0
5.97,3128,0.51,2,1,0,4493,0,1,0,1.41,1,class_0
2.26,3137,0.56,1,0,0,7069,0,1,0,0.76,2,class_0
6.56,3120,0.62,2,1,0,6042,2,1,0,1.87,2,class_0
3.66,3393,0.53,0,0,0,4931,2,2,0,2.01,0,class_0
1.7,3145,0.14,2,0,0,4551,1,2,0,0.57,1,class_0
5.53,3147,0.14,2,0,0,7334,1,0,0,1.35,2,class_0
6.67,3297,0.46,0,0,0,6282,1,2,2,1.94,2,class_0
8.02,3221,0.47,1,1,1,4536,2,2,2,0.97,0,class_0
1.46,3096,0.5,1,1,0,3058,1,1,0,0.87,0,class_0
2.18,3140,0.51,2,0,0,7338,2,2,0,1.09,2,class_0
1.54,3134,0.16,2,0,0,4535,1,1,0,1.19,2,class_0
3.84,3130,0.57,2,1,0,3742,0,1,0,1.09,1,class_0
8.33,3147,0.14,1,0,0,3249,1,1,0,1.69,0,class_0
5.88,3137,0.14,2,0,1,3303,0,2,2,1.76,2,class_0
1.45,3147,0.14,2,0,0,7190,0,1,0,1.19,2,class_0
1.98,3120,0.14,2,0,0,3040,1,0,0,1.17,2,class_0
5.46,3429,0.56,0,0,0,7177,1,1,0,1.08,0,class_0
6.44,3138,0.52,2,0,0,4503,2,0,0,0.56,1,class_0
1.57,3133,0.35,2,0,1,3807,0,2,2,2.01,1,class_0
5.47,3117,0.14,2,1,0,4505,2,2,0,1.88,0,class_0
5.52,3150,0.58,2,1,0,6776,2,1,0,0.6,1,class_0
1.72,3142,0.57,2,0,0,4881,1,0,0,0.55,1,class_0
6.01,3150,0.59,2,1,0,3406,0,0,0,1.15,0,class_0
7.6,3300,0.41,0,0,0,4256,0,2,0,1.97,0,class_0
1.66,3115,0.14,2,0,0,3547,0,0,0,1.06,0,class_0
7.14,3129,0.51,0,1,0,3129,2,2,0,0.57,0,class_0
5.44,3123,0.34,2,0,0,7183,2,1,0,2.02,2,class_0
6,3123,0.13,2,1,0,4541,1,1,0,0.57,0,class_0
1.48,3190,0.14,0,0,0,4785,1,1,0,1.44,0,class_0
5.43,3137,0.18,2,0,0,4576,2,1,0,1.18,1,class_0
1.69,3127,0.13,2,0,0,5762,1,2,0,0.89,0,class_0
2.43,3361,0.57,0,0,0,4743,2,0,0,1.4,1,class_0
6.84,3204,0.22,1,1,0,6255,0,2,0,1.22,1,class_0
1.82,3487,0.51,2,1,0,4308,0,1,0,0.77,0,class_0
1.71,3149,0.39,2,1,0,6118,1,2,0,1.61,2,class_0
6,3140,0.52,1,1,0,4566,0,1,0,2.01,2,class_0
7.8,3383,0.17,0,0,0,3244,1,2,0,1.99,2,class_0
3.45,3125,0.47,1,0,0,6970,1,2,0,0.58,2,class_0
4.55,3118,0.13,1,1,1,4512,2,2,2,1.8,1,class_0
5.45,3116,0.53,2,1,0,7320,2,1,0,0.59,0,class_0
6.9,3140,0.66,2,0,0,4549,0,0,0,1.64,1,class_0
1.49,3115,0.25,2,1,0,3195,0,1,0,1.62,0,class_0
6.75,3482,0.52,0,0,0,4505,2,0,0,0.6,0,class_0
5.76,3141,0.52,2,0,0,4474,0,0,0,1.1,1,class_0
1.76,3517,0.53,0,0,0,4542,2,1,1,1.4,2,class_0
6.75,3148,0.46,2,0,0,3782,0,0,0,0.7,1,class_0
7.25,3162,0.35,0,0,0,3721,2,1,0,1.85,1,class_0
5.11,3532,0.21,2,0,0,6724,2,0,0,1.1,2,class_0
5.88,3458,0.49,1,0,0,7222,1,1,0,1.23,0,class_0
5.53,3304,0.14,0,0,0,7345,0,1,0,1.43,0,class_0
1.46,3284,0.5,0,0,0,5638,1,1,0,1.74,0,class_0
2.85,3135,0.27,1,0,0,5746,2,0,0,1.86,2,class_0
2.5,3126,0.59,2,1,0,7301,1,1,0,2.04,0,class_0
4.97,3478,0.4,2,1,1,4214,2,0,2,1.85,1,class_0
6.18,3133,0.44,1,1,1,7163,1,2,2,0.55,0,class_0
7.11,3405,0.2,1,0,0,7250,1,1,0,0.82,2,class_0
5.52,3132,0.39,2,1,0,7314,0,0,0,1.76,1,class_0
8.07,3136,0.19,2,0,0,3728,1,2,0,0.85,0,class_0
5.6,3116,0.6,1,1,1,4573,1,1,2,1.86,1,class_0
4.24,3138,0.19,2,0,1,4272,2,0,0,0.57,0,class_0
6.54,3117,0.42,2,1,0,5685,0,2,0,0.67,2,class_0
2.83,3179,0.13,0,1,0,4543,2,2,1,1.88,1,class_0
2.17,3456,0.48,0,0,0,4237,1,1,0,0.58,0,class_0
6.49,3120,0.47,2,0,0,4354,0,1,0,0.57,1,class_0
2.91,3124,0.13,1,1,0,5249,2,1,1,2.05,1,class_0
6.69,3132,0.48,2,0,1,7161,0,2,2,1.73,2,class_0
3.81,3138,0.54,2,1,0,5090,0,1,0,1.19,2,class_0
3.09,3116,0.13,2,0,0,4562,0,1,0,2.01,1,class_0
6.12,3130,0.14,1,1,1,3631,1,0,2,1.83,1,class_0
5.91,3125,0.14,2,0,0,5003,1,2,0,1.69,1,class_0
8.22,3129,0.53,2,0,0,6911,1,0,0,1.25,0,class_0
5.27,3179,0.39,1,1,0,4523,2,0,0,1.93,1,class_0
7.55,3132,0.53,2,1,0,4254,2,2,0,1.66,0,class_0
6.81,3172,0.63,0,1,0,5112,1,0,0,1.6,2,class_0
1.53,3250,0.48,0,1,0,4170,2,2,0,1.7,1,class_0
5.5,3248,0.38,0,0,0,4571,2,0,0,2.04,1,class_0
5.79,3465,0.56,2,0,1,4588,0,1,2,0.87,1,class_0
6.13,3141,0.14,2,0,0,4526,1,2,0,0.6,2,class_0
4.76,3130,0.39,1,0,0,3227,2,0,0,1.13,0,class_0
6.24,3116,0.5,2,1,1,7354,1,0,2,2.02,0,class_0
1.67,3168,0.58,1,1,0,5226,0,2,0,1.94,1,class_0
5.63,3260,0.13,1,0,0,4043,0,0,0,1.81,0,class_0
5.71,3214,0.64,0,1,0,3122,2,2,0,1.46,0,class_0
2.91,3152,0.13,1,1,0,7207,2,2,1,1.63,0,class_0
4.44,3484,0.48,0,0,0,6796,0,0,0,0.65,2,class_0
4.72,3137,0.47,1,1,0,6638,0,0,0,1.82,2,class_0
1.55,3140,0.14,2,1,0,5136,1,1,0,1.68,1,class_0
1.47,3127,0.61,1,1,0,4315,1,0,0,1.14,1,class_0
2.51,3152,0.49,2,1,0,4473,1,0,0,0.56,0,class_0
6.75,3151,0.39,2,0,0,4515,2,1,0,1.62,2,class_0
7.69,3148,0.48,2,1,0,4593,2,0,0,1.58,1,class_0
2.08,3289,0.49,1,1,0,3362,2,1,0,1.91,1,class_0
5.53,3128,0.39,2,0,0,3683,2,0,0,1.13,2,class_0
6.39,3487,0.5,2,0,0,5491,0,1,0,0.57,0,class_0
7.29,3117,0.51,2,0,0,4336,0,0,0,1.05,1,class_0
5.52,3134,0.31,2,1,0,4473,1,1,0,1.1,0,class_0
5.52,3200,0.46,1,1,0,4562,1,2,0,1.98,2,class_0
6.56,3259,0.67,1,1,1,7181,0,2,2,1.12,0,class_0
7.11,3148,0.51,2,0,0,7360,0,1,2,1.09,0,class_0
1.46,3270,0.33,1,1,0,4556,1,2,0,1.21,1,class_0
1.87,3490,0.4,2,0,0,4535,1,1,0,1.71,1,class_0
6.5,3148,0.55,2,1,0,4476,2,0,0,1.76,1,class_0
1.54,3416,0.13,0,1,0,7350,0,0,0,1.96,0,class_0
6.08,3137,0.46,2,0,0,3792,1,1,0,1.27,1,class_0
2.07,3132,0.53,1,1,0,7331,2,0,0,0.58,2,class_0
2.23,3478,0.45,0,0,0,3696,0,2,0,0.74,0,class_0
5.54,3343,0.13,0,0,0,6177,1,0,0,0.57,2,class_0
4.11,3424,0.41,0,1,0,3659,0,0,0,1.54,1,class_0
5.4,3135,0.5,1,1,0,7247,0,0,0,0.88,2,class_0
4.83,3374,0.49,1,1,1,4527,2,2,2,1.01,1,class_0
1.57,3146,0.22,1,1,1,4194,2,2,2,1.95,1,class_0
1.8,3395,0.53,1,1,0,3872,2,1,0,0.86,0,class_0
5.81,3126,0.51,1,1,0,6989,2,0,0,1.81,2,class_0
5.99,3139,0.14,2,0,0,3446,2,1,0,1.9,2,class_0
6.86,3119,0.37,1,1,0,4286,0,0,0,1.75,1,class_0
1.99,3466,0.51,2,1,0,5818,2,0,0,1.8,1,class_0
1.63,3481,0.6,2,0,0,7281,1,2,0,1.58,0,class_0
2.1,3135,0.47,1,1,0,3145,0,1,1,1.68,2,class_0
8.19,3132,0.48,2,1,0,7193,2,2,0,1.09,2,class_0
1.45,3152,0.31,2,1,0,3018,2,0,0,1.27,2,class_0
1.87,3219,0.13,0,0,0,5149,0,0,1,1.9,2,class_0
5.78,3475,0.48,2,0,0,4549,0,2,0,2.02,1,class_0
6.29,3143,0.31,2,0,0,7290,2,2,0,0.73,1,class_0
4.81,3474,0.53,2,0,0,4183,1,0,0,1.73,0,class_0
2.36,3142,0.49,1,1,1,4245,0,2,2,1.75,0,class_0
5.48,3138,0.51,2,0,0,3926,1,0,0,2.06,1,class_0
1.92,3138,0.54,1,1,0,3950,2,2,0,1.14,1,class_0
7.75,3135,0.67,2,1,0,7275,2,2,2,1.27,0,class_0
2.12,3126,0.49,2,0,1,4561,1,1,2,1.81,1,class_0
2.84,3150,0.13,1,0,0,4560,0,1,0,1.19,0,class_0
5.58,3182,0.34,1,0,0,5869,2,1,0,1.37,1,class_0
5.95,3208,0.67,0,1,1,4549,0,0,2,2.02,1,class_0
6.48,3350,0.23,0,1,0,3538,1,0,0,0.96,1,class_0
4.26,3335,0.63,1,1,0,5929,2,0,1,1.25,0,class_0
6,3487,0.51,2,0,0,4506,1,0,0,1.39,1,class_0
6.05,3116,0.52,2,1,0,7209,2,0,0,1.99,0,class_0
8.26,3386,0.3,0,1,0,4538,0,0,0,1.62,1,class_0
2.06,3148,0.21,2,1,1,4559,1,0,2,1.91,1,class_0
1.72,3130,0.46,2,1,0,3768,0,1,0,1.63,1,class_0
5.54,3370,0.46,0,1,0,3307,0,0,0,1.28,2,class_0
1.78,3124,0.56,1,0,0,4494,2,1,0,0.64,0,class_0
1.9,3129,0.51,1,1,0,7247,2,2,0,1.2,1,class_0
1.41,3129,0.41,2,1,1,4471,0,0,2,1.2,1,class_0
5.74,3123,0.62,2,0,0,4642,1,1,0,1.98,2,class_1
5.68,3096,0.52,1,0,0,4519,2,2,1,0.56,0,class_1
7.47,3126,0.14,2,1,1,3285,1,1,1,2.01,2,class_1
6.19,3488,0.44,0,0,0,7183,0,0,0,0.95,1,class_1
5.51,3141,0.44,2,0,0,7187,0,1,0,0.59,0,class_1
6.13,3076,0.27,1,1,1,4416,2,2,1,1.06,0,class_1
1.58,3178,0.21,1,0,1,4586,1,1,2,0.59,1,class_1
6.22,3133,0.47,2,1,0,3738,2,2,0,1.65,1,class_1
2.05,3145,0.49,1,1,0,5822,0,1,0,1.13,0,class_1
6.81,3132,0.4,2,1,0,3937,1,0,0,0.73,1,class_1
6.49,3097,0.54,0,0,0,4165,0,0,0,0.6,1,class_1
4.49,3115,0.13,2,0,0,7318,0,1,0,0.56,0,class_1
1.48,3137,0.64,1,0,0,5267,2,2,0,2,1,class_1
4.13,3146,0.5,2,1,0,5128,0,2,0,1.27,1,class_1
6.97,3462,0.21,2,1,0,3813,0,1,0,1.77,1,class_1
5.89,3488,0.51,0,1,0,3240,2,1,0,1.8,1,class_1
1.55,3488,0.49,2,1,0,4523,2,0,0,1.33,1,class_1
6.52,3521,0.51,2,1,1,7295,1,2,2,0.69,0,class_1
7.72,3227,0.17,0,0,0,7353,1,0,0,0.6,2,class_1
1.5,3131,0.14,2,1,0,5875,1,0,0,1.24,2,class_1
7.56,3142,0.58,2,1,1,4504,1,1,2,1.69,1,class_1
5.6,3115,0.14,2,0,0,7177,0,0,0,1.64,2,class_1
1.97,3463,0.52,2,1,1,4531,2,2,2,0.59,0,class_1
6.33,3140,0.52,2,0,0,5988,0,2,2,0.87,1,class_1
6.24,3134,0.13,2,1,0,4443,2,1,0,0.57,2,class_1
2.01,3564,0.47,0,1,0,5756,1,2,0,1.66,1,class_1
6.78,3302,0.56,0,0,0,4150,0,0,0,1.73,1,class_1
5.49,3129,0.49,2,0,0,3106,2,2,0,1.74,2,class_1
6.11,3141,0.65,2,1,0,4536,1,0,0,1.97,0,class_1
1.6,3409,0.14,0,0,0,6734,2,0,1,2.05,0,class_1
8.21,3149,0.13,2,0,0,6503,2,0,0,1.45,0,class_1
1.47,3502,0.53,1,1,0,5324,1,2,2,1.97,0,class_1
1.75,3489,0.39,0,1,0,4488,1,0,0,0.61,0,class_1
1.57,3262,0.56,1,1,0,3524,1,1,0,0.58,0,class_1
7.78,3135,0.22,2,0,0,6295,1,0,0,1.77,2,class_1
1.46,3142,0.52,2,1,0,4565,1,1,0,0.56,2,class_1
6.19,3136,0.42,1,1,0,6213,0,2,0,1.59,2,class_1
5.88,3072,0.55,2,0,0,3510,1,2,0,0.6,0,class_1
6.93,3472,0.59,2,1,0,3853,1,2,0,1.26,0,class_1
5.6,3122,0.14,2,1,1,4590,2,0,2,1.26,2,class_1
4.57,3145,0.14,1,0,0,7251,0,1,0,1.64,0,class_1
5.56,3135,0.51,2,0,0,5343,2,0,0,0.59,1,class_1
8.31,3117,0.61,2,1,0,6403,1,1,0,1.99,2,class_1
5.47,3360,0.53,1,0,0,3074,2,0,0,0.55,0,class_1
7.05,3129,0.49,2,1,0,3292,0,0,0,1.78,0,class_1
7.71,3361,0.55,0,0,0,4024,1,1,0,1.79,0,class_1
7.83,3139,0.39,2,0,0,7260,2,2,0,0.55,0,class_1
6.78,3144,0.57,2,1,0,6409,1,0,0,0.57,0,class_1
1.93,3364,0.64,0,0,0,7121,0,0,0,1.9,0,class_1
1.46,3150,0.44,2,1,0,3489,1,1,0,1.62,0,class_1
6.25,3607,0.48,1,1,1,7226,1,0,2,0.84,1,class_1
6.92,3338,0.22,1,0,0,6614,2,1,0,1.71,0,class_1
1.48,3127,0.14,2,0,0,3225,1,2,0,1.71,1,class_1
1.83,3380,0.61,1,1,0,4096,1,1,0,1.86,1,class_1
1.53,3124,0.64,2,1,1,4146,2,2,2,2.04,2,class_1
6.13,3466,0.61,2,1,0,3449,0,0,0,1.75,0,class_1
3.24,3300,0.43,0,0,0,3246,0,2,0,2.01,2,class_1
7.36,3123,0.42,2,0,0,7351,2,2,0,1.62,0,class_1
5.79,3141,0.48,2,1,0,3692,1,1,0,0.89,0,class_1
4.57,3128,0.48,2,0,0,3147,1,1,0,1.15,0,class_1
6.38,3069,0.47,2,1,0,4532,2,0,0,1.48,2,class_1
5.54,3140,0.14,2,1,0,6106,2,1,0,1.64,1,class_1
5.5,3500,0.27,0,1,0,3212,2,2,0,1.19,1,class_1
1.91,3132,0.52,2,0,0,3415,2,1,0,1.73,2,class_1
7.95,3140,0.26,1,1,0,7230,0,1,0,2.06,1,class_1
2.7,3117,0.38,2,1,0,4477,0,2,0,1.75,2,class_1
5.62,3124,0.47,2,1,1,7180,2,1,2,0.69,2,class_1
4.01,3304,0.14,0,1,0,4340,2,1,0,1.79,0,class_1
8.28,3254,0.3,0,1,1,6056,1,0,2,1.86,1,class_1
5.62,3244,0.2,1,1,1,4156,0,1,2,1.64,1,class_1
4.65,3474,0.51,2,1,0,4511,2,0,0,1.83,1,class_1
5.26,3069,0.2,0,0,0,7233,2,1,1,0.6,1,class_1
5.49,3266,0.13,0,0,0,4481,0,0,0,0.6,1,class_1
3.6,3074,0.47,2,1,1,5655,1,2,2,0.92,2,class_1
1.64,3069,0.53,1,1,0,4169,1,0,0,1.86,0,class_1
8.19,3558,0.48,1,1,1,4473,1,2,2,1.27,1,class_1
5.51,3484,0.62,2,0,0,4521,1,1,0,1.62,2,class_1
7.08,3119,0.45,2,0,0,6193,2,1,0,1.21,1,class_1
5.72,3522,0.51,2,1,0,7183,2,2,1,0.59,0,class_1
6.16,3138,0.39,2,1,0,6834,2,2,0,0.56,2,class_1
6.13,3123,0.17,1,1,0,3009,1,2,0,1.28,1,class_1
6.79,3122,0.14,1,0,0,4233,2,0,2,1.51,1,class_1
3.14,3342,0.4,0,0,0,7240,1,2,0,2,0,class_1
1.54,3582,0.3,0,0,0,4563,2,0,0,1.06,1,class_1
1.7,3234,0.52,0,1,0,7350,2,0,0,0.57,1,class_1
1.68,3499,0.51,1,1,1,7284,2,2,2,1.83,0,class_1
1.87,3139,0.14,2,0,1,6178,1,2,2,1.97,1,class_1
1.78,3149,0.14,2,1,0,4543,2,0,0,0.67,2,class_1
7.9,3148,0.49,2,1,0,4167,1,0,0,1.26,1,class_1
5.49,3132,0.14,1,1,0,7161,1,2,0,1.2,0,class_1
1.68,3122,0.53,2,1,0,4525,2,1,0,1.06,2,class_1
7.07,3125,0.46,2,1,0,7161,2,2,0,0.57,0,class_1
1.62,3476,0.67,2,1,0,7242,0,2,0,0.83,2,class_1
7.25,3144,0.31,2,1,0,4555,0,1,0,1.23,1,class_1
5.85,3266,0.28,0,1,0,3044,2,1,0,2.03,0,class_1
1.7,3148,0.53,2,0,1,4021,2,0,1,0.71,0,class_1
1.68,3115,0.46,1,0,0,7300,1,1,0,1.77,0,class_1
2.13,3604,0.56,0,1,1,4540,2,2,2,0.58,1,class_1
5.62,3120,0.14,1,0,0,7245,0,0,0,1.18,1,class_1
1.41,3072,0.51,2,1,0,4857,1,2,1,0.56,1,class_1
1.57,3122,0.19,1,0,0,6834,1,2,2,0.79,0,class_1
1.52,3149,0.13,2,0,0,4489,2,0,0,1.23,1,class_1
7.22,3121,0.58,1,0,0,5853,2,1,0,1.64,2,class_1
5.48,3419,0.33,0,0,0,7225,0,2,0,1.88,0,class_1
7.37,3485,0.24,2,0,0,7156,1,0,0,0.79,0,class_1
1.45,3149,0.6,2,0,0,3042,2,2,0,1.88,2,class_1
1.59,3564,0.45,0,0,1,4585,2,0,2,1.5,1,class_1
6.28,3461,0.14,0,1,0,4585,1,0,0,1.81,0,class_1
1.81,3075,0.51,0,0,0,4449,1,1,0,1.81,1,class_1
7.67,3142,0.63,0,0,0,4523,1,1,0,1.79,1,class_1
1.94,3146,0.13,1,0,1,7258,0,1,2,0.58,1,class_1
1.57,3120,0.6,2,1,0,7182,1,1,0,1.21,0,class_1
1.42,3432,0.36,0,1,0,3805,0,2,0,1.67,1,class_1
8.05,3398,0.48,0,1,0,7273,1,2,0,1.79,0,class_1
1.47,3144,0.13,2,0,1,4542,2,1,2,1.55,1,class_1
5.94,3118,0.48,1,1,0,7080,1,1,0,0.55,2,class_1
6.82,3136,0.54,1,1,0,7056,1,2,0,1.64,2,class_1
5.5,3136,0.13,2,0,1,5554,1,0,2,0.69,1,class_1
4.98,3149,0.22,2,0,0,4517,2,0,0,1.66,1,class_1
5.59,3069,0.14,2,1,1,7235,2,0,2,1.96,2,class_1
1.66,3512,0.14,2,0,1,4381,0,1,2,1.62,0,class_1
5.82,3590,0.13,2,0,0,6043,1,2,0,1.35,1,class_1
6.57,3119,0.46,2,0,0,3449,1,1,0,1.56,0,class_1
5.7,3549,0.14,1,0,1,4493,1,2,2,0.86,1,class_1
5.46,3143,0.57,2,0,0,5552,0,0,0,1.73,0,class_1
6.68,3237,0.14,0,0,0,7355,0,0,0,0.58,0,class_1
1.48,3123,0.19,2,1,0,5568,2,0,0,1.16,1,class_1
4.72,3150,0.5,2,0,1,6695,0,0,2,1.05,2,class_1
1.57,3382,0.48,1,1,0,6358,2,0,0,0.55,2,class_1
3.35,3557,0.13,0,1,1,3106,2,2,2,0.77,2,class_1
1.67,3072,0.39,2,1,1,5592,2,1,2,1.08,2,class_1
4.54,3074,0.56,1,1,0,4540,0,1,1,2.04,1,class_1
5.63,3122,0.51,2,1,0,3222,0,0,0,0.59,0,class_1
5.07,3243,0.47,1,1,0,7241,2,0,0,0.92,0,class_1
5.63,3116,0.14,1,0,0,4486,2,1,0,1.71,1,class_1
2.14,3345,0.57,0,1,1,7030,0,2,1,2.05,2,class_1
5.55,3129,0.41,2,1,1,4115,2,0,2,1.63,0,class_1
4.87,3139,0.49,2,1,0,4513,0,2,0,0.8,1,class_1
6.04,3120,0.14,2,0,1,3415,0,2,1,0.68,0,class_1
1.46,3118,0.53,2,1,0,4496,0,2,0,0.58,2,class_1
8.31,3150,0.13,1,0,0,6491,1,1,0,1.95,2,class_1
3.39,3122,0.27,2,1,0,4385,1,1,0,0.96,0,class_1
5.51,3118,0.53,2,1,1,7165,2,1,2,1.71,0,class_1
6.57,3436,0.44,0,0,0,3114,1,1,0,0.58,2,class_1
5.43,3084,0.62,2,0,0,3149,2,2,0,1.09,2,class_1
8.01,3311,0.33,0,1,0,3323,0,0,0,1.96,1,class_1
7.53,3150,0.16,1,1,0,6246,2,0,0,0.84,2,class_1
2.14,3384,0.13,0,0,0,5593,0,0,0,1.63,2,class_1
6.01,3095,0.14,2,1,0,7362,1,0,0,1.44,2,class_1
5.68,3117,0.52,2,1,0,3674,1,1,0,1.48,1,class_1
4.93,3151,0.14,1,0,1,3243,2,2,2,1.31,2,class_1
1.95,3079,0.52,2,1,0,3326,2,2,0,1.13,0,class_1
1.46,3128,0.13,2,1,0,7289,2,1,0,1.81,1,class_1
7.01,3140,0.64,2,1,0,7200,1,2,0,1.8,0,class_1
5.61,3121,0.14,2,1,0,7162,2,2,0,1.44,1,class_1
7.81,3574,0.14,0,0,1,4480,0,1,0,1.82,1,class_1
7.42,3124,0.14,2,1,1,7239,1,1,1,1.54,2,class_1
7.71,3462,0.6,0,1,1,5761,2,2,2,1.19,1,class_1
5.58,3135,0.42,2,0,0,3748,2,1,0,1.63,1,class_1
1.45,3126,0.47,2,1,0,4477,0,1,0,1.24,2,class_1
6.43,3533,0.14,1,1,1,7239,2,0,2,1.96,2,class_1
5.81,3122,0.53,2,0,0,4566,1,0,0,1.14,2,class_1
5.48,3487,0.5,2,1,0,7056,2,1,0,0.73,2,class_1
7.08,3121,0.44,2,1,0,4495,1,0,0,1.73,1,class_1
5.59,3127,0.37,1,0,0,7287,0,2,0,1.86,2,class_1
