@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18}

@data
2,3,0,class_16
0,3,1675,class_16
3,1,2,class_16
1,1,29,class_16
4,1,0,class_16
2,1,0,class_16
0,1,16,class_16
3,4,7,class_16
1,4,0,class_16
4,4,0,class_16
2,4,0,class_16
0,4,7,class_16
3,2,0,class_16
1,2,0,class_16
4,2,0,class_16
2,2,0,class_16
0,2,0,class_16
3,0,438,class_16
1,0,0,class_16
4,0,0,class_16
2,0,0,class_16
0,0,1615,class_16
3,3,15722,class_17
1,3,10,class_17
4,3,0,class_17
2,3,0,class_17
0,3,1212,class_17
3,1,190,class_17
1,1,339,class_17
4,1,0,class_17
2,1,0,class_17
0,1,421,class_17
3,4,0,class_17
1,4,0,class_17
4,4,0,class_17
2,4,0,class_17
0,4,21,class_17
3,2,23,class_17
1,2,16,class_17
4,2,0,class_17
2,2,0,class_17
0,2,20,class_17
3,0,3381,class_17
1,0,41,class_17
4,0,0,class_17
2,0,0,class_17
0,0,4104,class_17
3,3,14949,class_18
1,3,95,class_18
4,3,5,class_18
2,3,71,class_18
0,3,1373,class_18
3,1,338,class_18
1,1,2279,class_18
4,1,239,class_18
2,1,1189,class_18
0,1,593,class_18
3,4,4,class_18
1,4,60,class_18
4,4,0,class_18
2,4,0,class_18
0,4,6,class_18
3,2,10,class_18
1,2,0,class_18
4,2,19,class_18
2,2,52,class_18
0,2,9,class_18
3,0,1187,class_18
1,0,59,class_18
4,0,0,class_18
2,0,0,class_18
0,0,1463,class_18
