@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute class {class_0,class_1}

@data
-0.461538,-0.040936,class_0
0.769231,0.789474,class_0
0.065934,-0.94152,class_0
-0.802198,0.906433,class_0
0.384615,0.94152,class_0
-0.252747,0.321637,class_0
-0.747253,-0.532164,class_0
-0.21978,0.309942,class_0
0.516484,-0.146199,class_0
-0.274725,-0.766082,class_0
-0.604396,0.847953,class_0
-0.681319,0.637427,class_0
0.527473,0.964912,class_0
-0.417582,-0.660819,class_0
-0.538462,0.22807,class_0
-0.582418,0.181287,class_0
-0.703297,-0.74269,class_0
0.032967,-0.134503,class_0
-0.351648,-0.567251,class_0
-0.626374,-0.707602,class_0
-0.318681,-0.719298,class_0
-0.692308,-0.754386,class_0
-0.538462,-0.812865,class_0
-0.626374,0.707602,class_0
-0.67033,0.789474,class_0
-0.087912,0.064327,class_0
-0.747253,0.111111,class_0
-0.604396,0.94152,class_0
-0.384615,-0.660819,class_0
-0.164835,-0.730994,class_0
-0.340659,-0.730994,class_0
-0.384615,0.48538,class_0
0.340659,0.929825,class_0
0.67033,0.847953,class_0
-0.351648,-0.508772,class_0
0.076923,0.274854,class_0
-0.835165,-0.54386,class_0
0.032967,-0.94152,class_0
0.076923,-0.660819,class_0
-0.406593,-0.730994,class_0
-0.318681,-0.54386,class_0
-0.824176,-0.520468,class_0
-0.307692,-0.695906,class_0
-0.285714,0.567251,class_0
0.054945,0.415205,class_0
0.582418,0.976608,class_0
-0.527473,-0.730994,class_0
-0.89011,0.695906,class_0
0.043956,-0.918129,class_0
-0.021978,-0.122807,class_0
0.021978,-0.204678,class_0
0.483516,-0.087719,class_0
-0.747253,0.064327,class_0
-1,0.321637,class_0
-0.263736,-0.157895,class_0
0.549451,0.883041,class_0
0.648352,0.812865,class_0
-0.32967,-0.146199,class_0
-0.472527,-0.754386,class_0
-0.703297,0.076023,class_0
0.076923,0.005848,class_0
0.362637,0.812865,class_0
-0.604396,0.602339,class_0
-0.351648,-0.122807,class_0
0.527473,-0.111111,class_0
0.494505,0.859649,class_0
-0.186813,-0.052632,class_0
-0.648352,0.602339,class_0
-0.395604,-0.730994,class_0
0.208791,0.099415,class_0
0.461538,0.859649,class_0
-0.615385,-0.625731,class_0
0.692308,0.906433,class_0
-0.626374,-0.169591,class_0
-0.758242,-0.508772,class_0
0.373626,0.894737,class_0
-0.472527,0.076023,class_0
0.318681,0.052632,class_0
-0.681319,0.906433,class_0
0.340659,-0.216374,class_0
-0.604396,0.719298,class_0
0.626374,0.871345,class_0
-0.571429,0.134503,class_0
0.153846,-0.192982,class_0
-0.879121,0.695906,class_0
-0.648352,-0.169591,class_0
0.230769,0.251462,class_0
-0.241758,-0.625731,class_0
-0.912088,0.508772,class_0
0.32967,0.871345,class_0
-0.835165,0.450292,class_0
-0.472527,-0.590643,class_0
-0.648352,0.953216,class_0
-0.802198,-0.660819,class_0
-0.362637,0.040936,class_0
-0.956044,0.649123,class_0
-0.472527,-0.005848,class_0
-0.197802,-0.017544,class_0
0.087912,-0.672515,class_0
0.857143,0.777778,class_0
-0.835165,-0.497076,class_0
-0.582418,0.660819,class_0
-0.67033,0.637427,class_0
-0.351648,-0.099415,class_0
0.032967,0.450292,class_0
-0.791209,-0.497076,class_0
-0.582418,0.216374,class_0
0.285714,0.216374,class_0
0.153846,-0.087719,class_0
-0.010989,-0.064327,class_0
0.285714,0.111111,class_0
-0.802198,-0.134503,class_0
-0.021978,-0.111111,class_0
0.032967,0.251462,class_0
-0.835165,-0.403509,class_0
-0.571429,0.192982,class_0
-0.637363,-0.169591,class_0
-0.307692,-0.076023,class_0
-0.318681,-0.157895,class_0
0.483516,0.906433,class_0
-0.428571,0.122807,class_0
-0.065934,-0.555556,class_0
-0.549451,0.22807,class_0
-0.384615,-0.730994,class_0
-0.362637,-0.789474,class_0
-0.461538,0.660819,class_0
0.758242,0.824561,class_0
0.813187,0.894737,class_0
0.175824,-0.964912,class_0
-0.538462,0.251462,class_0
-0.516484,-0.064327,class_0
0.054945,-0.74269,class_0
0.021978,0.052632,class_0
-0.098901,-0.625731,class_0
0.604396,0.929825,class_0
0.230769,0.169591,class_0
-0.428571,0.602339,class_0
-0.043956,-0.918129,class_0
-0.230769,-0.637427,class_0
-0.307692,-0.567251,class_0
-0.626374,-0.087719,class_0
-0.791209,-0.54386,class_0
-0.340659,0.087719,class_0
-0.098901,0.040936,class_0
0.945055,0.707602,class_0
0.186813,0.380117,class_0
0,0.403509,class_0
0.087912,-1,class_0
0.054945,0.239766,class_0
-0.373626,-0.625731,class_0
-0.901099,1,class_0
-0.604396,0.80117,class_0
-0.252747,0.309942,class_0
-0.274725,-0.789474,class_0
0.208791,0.28655,class_0
0.472527,-0.087719,class_0
-0.56044,-0.040936,class_0
-0.153846,-0.730994,class_0
-0.450549,-0.040936,class_0
0.285714,0.309942,class_0
0.21978,-0.777778,class_0
-0.395604,-0.74269,class_0
0.934066,0.567251,class_0
0.120879,0.274854,class_0
-0.67033,-0.298246,class_0
-0.659341,-0.064327,class_0
-0.373626,-0.064327,class_0
-0.285714,0.426901,class_0
0.32967,0.146199,class_0
-0.428571,0.426901,class_0
0.032967,-0.649123,class_0
-0.626374,-0.497076,class_0
-0.769231,-0.497076,class_0
-0.593407,-0.730994,class_0
-0.582418,-0.824561,class_0
-0.065934,-0.719298,class_0
-0.604396,0.134503,class_0
0.373626,0.052632,class_0
-0.659341,-0.508772,class_0
-0.692308,-0.80117,class_0
-0.978022,0.181287,class_0
-0.362637,-0.017544,class_0
-0.32967,0.508772,class_0
-0.010989,-0.719298,class_0
0.164835,-0.988304,class_0
-0.56044,0.005848,class_0
-0.098901,-0.777778,class_0
-0.659341,0.146199,class_0
-0.593407,0.590643,class_0
-0.56044,0.649123,class_0
-0.032967,0.321637,class_0
-0.791209,0.052632,class_0
-0.087912,-0.894737,class_0
0.857143,0.836257,class_0
-0.549451,0.859649,class_0
-0.648352,-0.426901,class_0
-0.230769,-0.146199,class_0
-0.593407,0.263158,class_0
-0.78022,0.076023,class_0
-0.032967,0.415205,class_0
-0.824176,0.532164,class_0
0.978022,0.730994,class_0
0.10989,-0.74269,class_0
-0.318681,0.391813,class_0
-0.835165,-0.216374,class_0
-0.461538,-0.707602,class_0
-0.065934,-0.064327,class_0
-0.725275,0.064327,class_0
-0.538462,-0.052632,class_0
-0.483516,-0.812865,class_0
0.901099,0.684211,class_0
0.274725,0.28655,class_0
0.89011,0.871345,class_0
-0.714286,0.005848,class_0
0.274725,0.22807,class_0
-0.703297,0.847953,class_0
-0.098901,0.052632,class_0
-0.758242,0.099415,class_0
-0.615385,0.22807,class_0
-0.67033,0.754386,class_0
-0.791209,-0.461988,class_0
-0.120879,-0.099415,class_0
-0.637363,0.871345,class_0
0.494505,0.976608,class_0
-0.538462,0.730994,class_0
-0.912088,0.871345,class_0
0.153846,-0.040936,class_0
0.065934,-0.146199,class_0
-0.230769,0.497076,class_0
0.351648,0.789474,class_0
0.824176,0.777778,class_0
0.065934,-0.052632,class_0
-0.549451,0.087719,class_0
-0.912088,0.157895,class_0
1,0.578947,class_0
0.098901,0.380117,class_0
-0.637363,-0.064327,class_0
0.461538,-0.146199,class_0
0.351648,0.157895,class_0
-0.43956,0.461988,class_0
-0.296703,0.368421,class_0
-0.065934,0.380117,class_0
-0.351648,0.146199,class_0
-0.615385,0.74269,class_0
-0.923077,0.695906,class_0
-0.67033,-0.707602,class_0
-0.285714,0.403509,class_0
-0.637363,0.766082,class_0
-0.527473,0.204678,class_0
-0.703297,0.040936,class_0
-0.197802,0.403509,class_0
0.153846,0.146199,class_0
-0.626374,-0.48538,class_0
0.505495,-0.181287,class_0
-0.703297,0.766082,class_0
-0.32967,-0.74269,class_0
-0.417582,0.146199,class_0
0.021978,0.403509,class_0
-0.593407,0.578947,class_0
0.175824,-1,class_0
0.461538,0.146199,class_0
-0.362637,0.625731,class_0
0.21978,0.894737,class_0
-0.67033,-0.614035,class_0
-0.263736,0.567251,class_0
0.417582,0.789474,class_0
0.571429,0.953216,class_0
-0.032967,-0.169591,class_0
-0.384615,-0.017544,class_0
0.285714,0.80117,class_0
-0.626374,-0.672515,class_0
-0.604396,0.02924,class_0
-0.197802,0.02924,class_0
-0.516484,0.263158,class_0
-0.637363,0.005848,class_0
-0.868132,0.614035,class_0
-0.417582,0.111111,class_0
-0.461538,-0.590643,class_0
0.10989,-0.146199,class_0
-0.582418,0.649123,class_0
0.142857,-0.730994,class_0
-0.406593,0.590643,class_0
0.10989,-0.789474,class_0
-0.637363,0.672515,class_0
-0.56044,0.74269,class_0
0,-0.695906,class_0
-0.648352,0.824561,class_0
0.923077,0.707602,class_0
-0.307692,0.076023,class_0
0.351648,-0.146199,class_0
-0.538462,-0.695906,class_0
-0.538462,0.614035,class_0
-0.472527,-0.052632,class_0
-0.89011,0.263158,class_0
-0.483516,0.239766,class_0
-0.296703,-0.02924,class_0
-0.802198,0.602339,class_0
-0.131868,-0.040936,class_0
-0.945055,0.54386,class_0
0.296703,0.239766,class_0
-0.318681,0.508772,class_0
-0.252747,-0.614035,class_0
-0.131868,0.040936,class_0
-0.78022,-0.730994,class_0
-0.417582,0.590643,class_0
0.351648,0.80117,class_0
0.615385,0.871345,class_0
-0.956044,0.239766,class_0
0.153846,0.309942,class_0
-0.89011,0.497076,class_0
0.362637,0.017544,class_0
-0.912088,0.309942,class_0
-0.010989,0.02924,class_0
-0.054945,-0.064327,class_0
-0.417582,-0.602339,class_0
-0.428571,-0.672515,class_0
-0.186813,-0.719298,class_0
0.538462,0.906433,class_0
0.901099,0.602339,class_0
0.054945,-0.660819,class_0
0.868132,0.672515,class_0
-0.021978,0.356725,class_0
-0.395604,0.216374,class_0
-0.087912,0.426901,class_0
0.32967,0.28655,class_0
0.021978,0.040936,class_0
-0.131868,-0.812865,class_0
0.153846,0.169591,class_0
-0.197802,-0.005848,class_0
0.208791,0.157895,class_0
0.241758,0.894737,class_0
-0.296703,-0.777778,class_0
-0.098901,-0.660819,class_0
-0.604396,-0.567251,class_0
-0.010989,0.064327,class_0
-0.824176,-0.391813,class_0
-0.241758,0.017544,class_0
-0.021978,-0.146199,class_0
0.197802,0.263158,class_0
-0.307692,-0.111111,class_0
-0.681319,-0.625731,class_0
-0.604396,0.251462,class_0
-0.978022,0.438596,class_0
-0.043956,-0.157895,class_0
-0.494505,0.649123,class_0
0.043956,-0.099415,class_0
-0.835165,-0.099415,class_0
-0.054945,-0.192982,class_0
0.571429,0.894737,class_0
-0.131868,-0.847953,class_0
-0.791209,-0.274854,class_0
-0.791209,-0.695906,class_0
-0.527473,0.040936,class_0
-0.076923,0.333333,class_0
0.89011,0.812865,class_0
0.604396,0.953216,class_0
-0.538462,0.146199,class_0
-0.098901,0.298246,class_0
0.098901,0.192982,class_0
-0.604396,0.812865,class_0
0.67033,0.906433,class_0
-0.857143,0.567251,class_0
0.725275,0.906433,class_0
-0.626374,0.192982,class_0
-0.021978,-0.076023,class_0
0.340659,0.812865,class_0
-0.318681,0.450292,class_0
0.450549,0.906433,class_0
-0.43956,-0.754386,class_0
-0.923077,0.309942,class_0
-0.384615,0.076023,class_0
-0.10989,-0.052632,class_0
0.120879,0.216374,class_0
-0.912088,0.497076,class_0
-0.373626,-0.578947,class_0
-0.406593,-0.555556,class_0
0.56044,0.976608,class_0
-0.736264,-0.684211,class_0
0.285714,0.906433,class_0
0.120879,0.239766,class_0
-0.131868,-0.730994,class_0
0.494505,0.122807,class_0
-0.131868,0.005848,class_0
-0.252747,-0.017544,class_0
-0.604396,0.918129,class_0
-0.912088,0.649123,class_0
-0.164835,-0.824561,class_0
-0.879121,0.976608,class_0
0.417582,-0.169591,class_0
-0.483516,0.052632,class_0
0.230769,0.871345,class_0
0.076923,0.251462,class_0
-0.351648,0.403509,class_0
0.32967,0.918129,class_0
-0.835165,0.859649,class_0
-0.824176,0.918129,class_0
-0.604396,-0.146199,class_0
-0.824176,0.859649,class_0
-0.472527,-0.824561,class_0
-0.747253,0.02924,class_0
-0.142857,-0.555556,class_0
0.483516,0.122807,class_0
-0.450549,0.450292,class_0
-0.142857,-0.754386,class_0
-0.604396,0.076023,class_0
0.714286,0.918129,class_0
-0.626374,0.099415,class_0
-0.626374,0.087719,class_0
0,-0.74269,class_0
-0.571429,0.263158,class_0
0.142857,-0.812865,class_0
-0.648352,-0.438596,class_0
-0.021978,0.345029,class_0
-0.835165,0.438596,class_0
-0.197802,-0.54386,class_0
0,0.380117,class_0
-0.593407,0.602339,class_0
-0.824176,0.508772,class_0
0.010989,0.403509,class_0
-0.78022,1,class_0
-0.857143,0.54386,class_0
-0.626374,-0.415205,class_0
-0.483516,0.450292,class_0
0.78022,0.754386,class_0
1,0.649123,class_0
-0.010989,0.403509,class_0
0.230769,-0.871345,class_0
-0.615385,0.847953,class_0
0.274725,0.789474,class_0
-0.043956,-0.836257,class_0
0,-0.953216,class_0
-0.714286,-0.719298,class_0
-0.505495,0.087719,class_0
0.428571,0.953216,class_0
-0.912088,0.28655,class_0
0.142857,0.005848,class_0
0.692308,-0.824561,class_1
0.769231,-0.321637,class_1
-0.21978,-0.263158,class_1
0.318681,0.54386,class_1
0.098901,-0.309942,class_1
0.912088,-0.730994,class_1
0.912088,0.181287,class_1
0.615385,-0.812865,class_1
0.912088,0.076023,class_1
0.78022,-0.707602,class_1
0.197802,0.567251,class_1
0.912088,-0.333333,class_1
0.769231,-0.637427,class_1
0.78022,-0.918129,class_1
0.296703,0.497076,class_1
0.527473,-0.684211,class_1
0.626374,0.497076,class_1
0.087912,-0.368421,class_1
-0.296703,-0.298246,class_1
0.758242,0.345029,class_1
0.912088,0.040936,class_1
0.417582,0.602339,class_1
0.362637,-0.649123,class_1
0.89011,-0.181287,class_1
0.901099,-0.74269,class_1
0.604396,-0.929825,class_1
0.494505,-0.707602,class_1
0.758242,0.204678,class_1
0.769231,-0.777778,class_1
0.384615,0.497076,class_1
0.879121,-0.578947,class_1
0.318681,0.672515,class_1
0.549451,0.590643,class_1
0.835165,-0.368421,class_1
0.285714,-0.48538,class_1
0.758242,-0.321637,class_1
0.791209,-0.181287,class_1
0.813187,-0.239766,class_1
0.208791,-0.590643,class_1
0.824176,0.368421,class_1
0.054945,-0.497076,class_1
0.252747,0.567251,class_1
0.197802,0.637427,class_1
0.230769,0.602339,class_1
-0.098901,0.649123,class_1
0.846154,-0.906433,class_1
0.362637,0.637427,class_1
0.197802,-0.567251,class_1
-0.142857,0.660819,class_1
0.67033,0.309942,class_1
0.428571,-0.660819,class_1
-0.098901,0.754386,class_1
0.384615,0.473684,class_1
0.10989,0.520468,class_1
0.318681,0.614035,class_1
0.857143,0.368421,class_1
0.791209,-0.707602,class_1
0.197802,0.649123,class_1
-0.351648,-0.391813,class_1
0.263736,0.532164,class_1
0.758242,0.169591,class_1
0.505495,0.461988,class_1
0.197802,-0.555556,class_1
0.923077,-0.80117,class_1
-0.043956,0.707602,class_1
0.56044,-0.730994,class_1
0.241758,-0.567251,class_1
0.912088,-0.356725,class_1
-0.175824,0.672515,class_1
0.758242,-0.169591,class_1
0.648352,-0.929825,class_1
0.67033,-1,class_1
0.065934,0.695906,class_1
0.483516,-0.789474,class_1
0.043956,-0.28655,class_1
0.846154,-0.988304,class_1
0.32967,-0.719298,class_1
0,0.54386,class_1
-0.10989,-0.298246,class_1
-0.175824,0.812865,class_1
0.769231,0.017544,class_1
0.450549,-0.871345,class_1
0.087912,0.660819,class_1
0.32967,0.567251,class_1
0.593407,0.461988,class_1
0.901099,-0.824561,class_1
0.21978,-0.461988,class_1
0.89011,-0.415205,class_1
0.065934,-0.426901,class_1
0.56044,0.415205,class_1
0.582418,0.426901,class_1
-0.010989,0.602339,class_1
-0.043956,-0.391813,class_1
0.879121,-0.017544,class_1
0.186813,-0.520468,class_1
0.725275,0.345029,class_1
0.142857,-0.555556,class_1
0.747253,0.263158,class_1
0.56044,-0.684211,class_1
0.450549,0.48538,class_1
0.340659,0.625731,class_1
0.10989,-0.368421,class_1
0.824176,-0.298246,class_1
0.175824,-0.368421,class_1
-0.065934,0.614035,class_1
0.318681,0.497076,class_1
0.318681,0.532164,class_1
0.307692,-0.614035,class_1
0.516484,0.508772,class_1
0.747253,-0.988304,class_1
0.505495,-0.859649,class_1
0.912088,-0.426901,class_1
0.846154,-0.824561,class_1
0.538462,0.391813,class_1
0.241758,0.578947,class_1
0.835165,-0.532164,class_1
0.021978,-0.391813,class_1
0.307692,0.625731,class_1
-0.252747,-0.309942,class_1
0.857143,-0.508772,class_1
0.835165,-0.80117,class_1
-0.274725,-0.333333,class_1
-0.274725,-0.251462,class_1
-0.032967,0.532164,class_1
0.076923,-0.298246,class_1
0.725275,0.415205,class_1
0.835165,0.321637,class_1
0.78022,-0.660819,class_1
0.362637,0.532164,class_1
0.307692,-0.520468,class_1
0.868132,0.169591,class_1
0.824176,-0.122807,class_1
0.021978,-0.380117,class_1
0.758242,-0.146199,class_1
0.494505,0.637427,class_1
0.494505,-0.74269,class_1
0.681319,0.321637,class_1
0.428571,0.649123,class_1
0.153846,0.672515,class_1
-0.032967,-0.321637,class_1
-0.120879,-0.356725,class_1
0.692308,0.333333,class_1
0.153846,-0.321637,class_1
0.857143,-0.754386,class_1
0.769231,-0.555556,class_1
0.703297,-0.789474,class_1
0.857143,-0.812865,class_1
0.087912,-0.497076,class_1
0.791209,-0.204678,class_1
0.395604,-0.578947,class_1
0.318681,-0.660819,class_1
-0.395604,-0.345029,class_1
0.857143,-0.169591,class_1
0.835165,-0.94152,class_1
0.857143,-0.684211,class_1
0.747253,0.169591,class_1
0.703297,-0.80117,class_1
0.571429,-0.836257,class_1
0.813187,-0.976608,class_1
0.846154,0.333333,class_1
0.021978,-0.438596,class_1
0.395604,-0.48538,class_1
0.791209,0.099415,class_1
0.857143,-0.22807,class_1
-0.153846,0.719298,class_1
-0.10989,0.625731,class_1
0.252747,-0.48538,class_1
-0.428571,-0.309942,class_1
-0.065934,-0.450292,class_1
0.043956,0.614035,class_1
0.802198,0.239766,class_1
-0.120879,0.695906,class_1
0.450549,-0.567251,class_1
0.120879,0.555556,class_1
0.725275,0.380117,class_1
0.791209,-0.847953,class_1
0.032967,-0.438596,class_1
-0.164835,0.847953,class_1
0.89011,0.251462,class_1
-0.142857,-0.380117,class_1
0.912088,-0.567251,class_1
0.538462,-0.637427,class_1
0.494505,-0.719298,class_1
0.857143,-0.298246,class_1
0.285714,-0.672515,class_1
-0.230769,-0.274854,class_1
0.802198,-0.426901,class_1
0.241758,0.508772,class_1
0.813187,-0.836257,class_1
0.67033,0.473684,class_1
0.846154,0.251462,class_1
0.846154,-0.076023,class_1
0.516484,-0.637427,class_1
0.791209,0.450292,class_1
0.197802,-0.461988,class_1
0.406593,-0.508772,class_1
0.274725,0.520468,class_1
-0.098901,0.847953,class_1
0.494505,-0.906433,class_1
0.549451,0.461988,class_1
0.494505,0.602339,class_1
0.912088,-0.099415,class_1
-0.252747,-0.450292,class_1
-0.010989,0.766082,class_1
0.846154,-0.953216,class_1
0.142857,-0.345029,class_1
-0.252747,-0.333333,class_1
0.241758,-0.415205,class_1
0.351648,-0.461988,class_1
0.076923,-0.274854,class_1
-0.010989,0.578947,class_1
0.571429,-0.74269,class_1
0.901099,-0.064327,class_1
0.230769,-0.590643,class_1
0.923077,-0.695906,class_1
-0.142857,0.789474,class_1
0.791209,-0.988304,class_1
0.43956,0.567251,class_1
0.725275,0.204678,class_1
-0.142857,0.625731,class_1
0.868132,0.309942,class_1
0.428571,-0.614035,class_1
0.626374,0.578947,class_1
0.483516,-0.894737,class_1
0.857143,-0.134503,class_1
0.274725,-0.461988,class_1
-0.472527,-0.263158,class_1
0.076923,0.707602,class_1
0.879121,-0.263158,class_1
0.769231,-1,class_1
-0.197802,-0.298246,class_1
-0.263736,-0.274854,class_1
0.89011,-0.040936,class_1
-0.307692,-0.356725,class_1
0.714286,0.263158,class_1
0.637363,0.391813,class_1
0.351648,0.508772,class_1
-0.10989,-0.368421,class_1
0.758242,-0.672515,class_1
-0.406593,-0.356725,class_1
-0.164835,-0.28655,class_1
0.835165,-0.590643,class_1
0.516484,-0.894737,class_1
0.89011,0.146199,class_1
-0.032967,0.707602,class_1
0.461538,-0.871345,class_1
0.417582,-0.707602,class_1
0.142857,0.684211,class_1
0.637363,-0.929825,class_1
0.021978,-0.426901,class_1
0.78022,-0.74269,class_1
0.791209,-0.929825,class_1
0.076923,-0.403509,class_1
0.67033,-0.847953,class_1
0.241758,0.555556,class_1
0.010989,0.637427,class_1
0,0.74269,class_1
0.032967,-0.28655,class_1
0.098901,0.508772,class_1
-0.230769,-0.426901,class_1
0.846154,-0.321637,class_1
0.626374,-0.953216,class_1
0.89011,-0.076023,class_1
0.846154,-0.22807,class_1
-0.010989,-0.356725,class_1
-0.043956,0.637427,class_1
-0.043956,-0.368421,class_1
-0.417582,-0.356725,class_1
0.912088,-0.192982,class_1
-0.395604,-0.380117,class_1
0.175824,-0.356725,class_1
0.725275,-0.847953,class_1
0.857143,-0.28655,class_1
0.318681,-0.54386,class_1
0.813187,-0.637427,class_1
-0.098901,0.859649,class_1
-0.274725,-0.321637,class_1
0.791209,-0.380117,class_1
0.769231,0.461988,class_1
0.021978,-0.274854,class_1
0.571429,-0.777778,class_1
0.307692,-0.578947,class_1
0.461538,0.450292,class_1
-0.153846,-0.426901,class_1
0.912088,-0.017544,class_1
0.054945,-0.368421,class_1
0.78022,-0.695906,class_1
0.89011,-0.380117,class_1
-0.43956,-0.391813,class_1
0.241758,0.532164,class_1
0.252747,-0.497076,class_1
-0.098901,-0.461988,class_1
0.351648,-0.637427,class_1
0.538462,-0.859649,class_1
0.494505,-0.625731,class_1
0.78022,-0.28655,class_1
-0.307692,-0.333333,class_1
-0.241758,-0.28655,class_1
0.472527,-0.578947,class_1
-0.208791,-0.415205,class_1
-0.076923,0.789474,class_1
-0.054945,0.80117,class_1
0.868132,-0.637427,class_1
0.868132,0.251462,class_1
-0.054945,0.567251,class_1
0.043956,0.730994,class_1
0.835165,-0.076023,class_1
