@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
543,456,0.387217,class_2
590,453,0.36422,class_2
711,472,0.448707,class_2
366,474,0.412064,class_2
650,478,0.374976,class_2
678,482,0.384477,class_2
440,491,0.397969,class_2
644,510,0.514036,class_2
136,550,0.597435,class_2
748,500,0.35951,class_2
775,510,0.472711,class_2
883,533,0.470391,class_2
794,533,0.540721,class_2
854,515,0.495671,class_2
292,518,0.388385,class_2
611,516,0.380927,class_2
68,533,0.416792,class_2
687,534,0.400927,class_2
488,527,0.363635,class_2
292,533,0.356293,class_2
538,535,0.365616,class_2
627,551,0.429431,class_2
169,557,0.392831,class_2
678,579,0.626572,class_2
74,565,0.386613,class_2
761,572,0.395029,class_2
528,584,0.503201,class_2
874,574,0.420231,class_2
166,574,0.352279,class_2
786,583,0.418864,class_2
72,584,0.388635,class_2
162,607,0.471461,class_2
569,585,0.37267,class_2
280,591,0.352584,class_2
557,609,0.499898,class_2
838,612,0.457799,class_2
72,624,0.501474,class_2
763,638,0.507648,class_2
501,609,0.399968,class_2
282,616,0.371457,class_2
130,637,0.489448,class_2
710,625,0.594299,class_2
533,663,0.574499,class_2
825,641,0.392173,class_2
148,684,0.488207,class_2
674,652,0.359929,class_2
814,665,0.480527,class_2
192,660,0.350429,class_2
271,672,0.397862,class_2
208,670,0.402994,class_2
654,675,0.385539,class_2
973,676,0.384444,class_2
17,681,0.417963,class_2
231,684,0.388575,class_2
272,690,0.386305,class_2
718,693,0.538405,class_2
636,704,0.496093,class_2
484,698,0.511261,class_2
605,693,0.389395,class_2
750,694,0.395178,class_2
518,697,0.376494,class_2
68,699,0.372367,class_2
793,714,0.509183,class_2
123,727,0.414007,class_2
216,708,0.368274,class_2
744,720,0.485803,class_2
483,719,0.3764,class_2
509,724,0.415,class_2
968,723,0.416334,class_2
67,763,0.526371,class_2
630,736,0.416501,class_2
504,743,0.431359,class_2
188,766,0.4768,class_2
987,745,0.418981,class_2
939,753,0.401099,class_2
548,749,0.360546,class_2
500,768,0.532006,class_2
552,763,0.413921,class_2
145,771,0.371238,class_2
861,778,0.414951,class_2
580,790,0.380287,class_2
139,802,0.510346,class_2
264,782,0.369835,class_2
952,785,0.40139,class_2
733,812,0.440482,class_2
880,792,0.367721,class_2
482,803,0.446222,class_2
863,812,0.551676,class_2
168,803,0.363986,class_2
68,810,0.3792,class_2
528,816,0.357202,class_2
956,824,0.436554,class_2
17,822,0.410418,class_2
68,824,0.387602,class_2
200,827,0.407293,class_2
521,833,0.383561,class_2
150,839,0.468929,class_2
479,854,0.405799,class_2
64,867,0.521611,class_2
626,860,0.521187,class_2
133,864,0.427859,class_2
266,861,0.380381,class_2
784,860,0.362352,class_2
322,864,0.352154,class_2
197,870,0.406034,class_2
375,872,0.448801,class_2
545,880,0.398718,class_2
140,893,0.5101,class_2
772,882,0.392502,class_2
966,897,0.429135,class_2
990,884,0.362484,class_2
102,895,0.400276,class_2
303,897,0.363107,class_2
765,906,0.545992,class_2
713,908,0.389427,class_2
1000,910,0.415797,class_2
48,915,0.360082,class_2
977,927,0.599603,class_2
140,943,0.501382,class_2
724,929,0.475707,class_2
642,933,0.488034,class_2
756,926,0.355379,class_2
828,928,0.355727,class_2
356,934,0.370861,class_2
860,936,0.358608,class_2
809,942,0.376146,class_2
206,952,0.352916,class_2
923,970,0.449412,class_2
791,968,0.415453,class_2
365,972,0.41893,class_2
427,974,0.413343,class_2
137,985,0.384619,class_2
513,988,0.368459,class_2
138,996,0.351255,class_2
755,1001,0.466288,class_2
643,1001,0.426098,class_2
843,25,0.412908,class_2
528,32,0.361755,class_2
622,31,0.37911,class_2
776,56,0.356388,class_2
899,58,0.367676,class_2
916,60,0.364269,class_2
542,67,0.428889,class_2
415,71,0.413683,class_2
799,73,0.427559,class_2
227,89,0.452621,class_2
600,95,0.517786,class_2
16,98,0.406083,class_2
528,134,0.639523,class_2
787,120,0.465569,class_2
464,119,0.414061,class_2
619,145,0.412807,class_2
692,147,0.399217,class_2
698,174,0.452851,class_2
94,175,0.35429,class_2
448,189,0.428224,class_2
927,186,0.351713,class_2
262,201,0.521602,class_2
63,197,0.370189,class_2
624,217,0.465206,class_2
902,204,0.371338,class_2
958,210,0.444773,class_2
554,211,0.361997,class_2
552,230,0.387253,class_2
551,254,0.411929,class_2
580,259,0.389556,class_2
392,269,0.375551,class_2
260,280,0.360111,class_2
92,301,0.374506,class_2
71,328,0.418366,class_2
956,320,0.353383,class_2
694,352,0.353311,class_2
16,397,0.377608,class_2
404,410,0.351365,class_2
58,422,0.498944,class_2
684,418,0.360126,class_2
383,433,0.375305,class_2
41,463,0.407445,class_2
38,489,0.399253,class_2
50,486,0.358653,class_2
994,518,0.371679,class_2
109,582,0.50851,class_2
90,613,0.407212,class_2
21,625,0.364903,class_2
295,640,0.362213,class_2
722,661,0.377808,class_2
258,878,0.531469,class_2
350,887,0.395503,class_2
275,905,0.560843,class_2
113,897,0.367352,class_2
127,912,0.377256,class_2
394,930,0.39933,class_2
470,946,0.364341,class_2
256,973,0.472952,class_2
354,1007,0.406462,class_2
38,16,0.408105,class_2
272,22,0.471414,class_2
490,36,0.411613,class_2
95,42,0.361925,class_2
804,46,0.404985,class_2
478,60,0.350463,class_2
665,70,0.457729,class_2
809,72,0.48991,class_2
858,105,0.621626,class_2
314,72,0.357765,class_2
634,72,0.355954,class_2
350,85,0.353965,class_2
78,86,0.359622,class_2
266,93,0.440889,class_2
321,90,0.364508,class_2
546,104,0.525977,class_2
352,107,0.430598,class_2
419,115,0.46837,class_2
900,114,0.404794,class_2
89,119,0.386116,class_2
966,120,0.377202,class_2
85,134,0.369735,class_2
515,135,0.415279,class_2
962,134,0.373537,class_2
204,134,0.362051,class_2
715,144,0.437542,class_2
888,141,0.445517,class_2
355,157,0.455576,class_2
548,156,0.391033,class_2
890,156,0.375093,class_2
585,181,0.490191,class_2
274,173,0.367713,class_2
52,177,0.413326,class_2
18,193,0.41773,class_2
911,188,0.374492,class_2
306,200,0.438686,class_2
78,202,0.366547,class_2
241,215,0.435638,class_2
117,214,0.392063,class_2
739,217,0.453036,class_2
908,221,0.455489,class_2
376,225,0.484903,class_2
945,223,0.42021,class_2
322,242,0.525262,class_2
645,233,0.418547,class_2
829,229,0.476427,class_2
76,229,0.382341,class_2
40,237,0.410508,class_2
389,244,0.481051,class_2
261,245,0.426245,class_2
566,250,0.350177,class_2
66,252,0.351636,class_2
106,255,0.429759,class_2
642,263,0.427067,class_2
568,271,0.356159,class_2
374,276,0.417398,class_2
640,282,0.357933,class_2
353,293,0.41046,class_2
107,298,0.408193,class_2
327,296,0.374257,class_2
641,295,0.384762,class_2
703,307,0.434487,class_2
335,313,0.425888,class_2
54,330,0.528546,class_2
80,320,0.355526,class_2
243,327,0.422316,class_2
420,327,0.352626,class_2
513,326,0.351573,class_2
276,337,0.402919,class_2
92,348,0.442395,class_2
335,363,0.608739,class_2
47,354,0.361953,class_2
531,364,0.418501,class_2
492,370,0.366058,class_2
858,373,0.38096,class_2
547,376,0.357389,class_2
78,385,0.379439,class_2
590,383,0.445733,class_2
59,396,0.43111,class_2
110,399,0.505105,class_2
267,395,0.473184,class_2
555,396,0.4479,class_2
591,403,0.359864,class_2
87,405,0.354175,class_2
90,412,0.354681,class_2
87,429,0.428092,class_2
314,434,0.422951,class_2
611,432,0.393705,class_2
822,432,0.35563,class_2
113,445,0.536683,class_2
60,451,0.476023,class_2
167,444,0.43261,class_2
277,447,0.539405,class_2
229,449,0.385051,class_2
397,452,0.381202,class_2
134,463,0.382749,class_2
329,465,0.384603,class_2
896,460,0.351443,class_2
898,472,0.419834,class_2
399,480,0.507708,class_2
304,484,0.413898,class_2
276,483,0.361395,class_2
198,488,0.426512,class_2
220,491,0.41391,class_2
118,494,0.42542,class_2
971,493,0.464458,class_2
897,496,0.485664,class_2
311,503,0.42562,class_2
264,511,0.635825,class_2
110,506,0.384554,class_2
351,506,0.387255,class_2
390,511,0.370024,class_2
142,527,0.467202,class_2
902,522,0.454153,class_2
179,549,0.477375,class_2
293,535,0.429012,class_2
387,538,0.479838,class_2
421,544,0.539619,class_2
472,541,0.369498,class_2
919,543,0.37509,class_2
669,555,0.418286,class_2
314,564,0.433063,class_2
820,562,0.352845,class_2
896,564,0.373321,class_2
907,565,0.367213,class_2
866,566,0.351469,class_2
93,576,0.454109,class_2
424,576,0.419561,class_2
909,581,0.416162,class_2
217,576,0.355335,class_2
221,594,0.434486,class_2
335,599,0.475205,class_2
920,593,0.385859,class_2
894,604,0.409239,class_2
303,600,0.413395,class_2
461,602,0.394028,class_2
864,613,0.381165,class_2
121,627,0.41908,class_2
918,633,0.509702,class_2
783,632,0.50774,class_2
678,638,0.35565,class_2
132,660,0.35816,class_2
752,660,0.359075,class_2
770,662,0.350229,class_2
906,665,0.364846,class_2
407,668,0.384685,class_2
896,689,0.456761,class_2
1002,686,0.364109,class_2
561,690,0.374128,class_2
402,697,0.364074,class_2
599,699,0.428939,class_2
458,706,0.351695,class_2
948,710,0.418572,class_2
915,708,0.353559,class_2
631,718,0.422045,class_2
979,723,0.441407,class_2
669,742,0.549416,class_2
428,729,0.407986,class_2
787,742,0.476218,class_2
395,734,0.363941,class_2
462,741,0.463335,class_2
755,749,0.430862,class_2
706,767,0.489427,class_2
784,762,0.376243,class_2
856,760,0.35413,class_2
516,763,0.361642,class_2
863,763,0.374601,class_2
861,774,0.376096,class_2
775,791,0.521547,class_2
894,776,0.406459,class_2
461,776,0.363944,class_2
724,787,0.365571,class_2
370,804,0.555174,class_2
818,817,0.59771,class_2
293,802,0.357184,class_2
498,808,0.377499,class_2
917,816,0.643091,class_2
992,822,0.529104,class_2
621,816,0.446207,class_2
387,818,0.373022,class_2
19,831,0.472131,class_2
638,828,0.461288,class_2
913,837,0.391124,class_2
672,843,0.582322,class_2
563,852,0.500342,class_2
85,847,0.404314,class_2
410,851,0.559137,class_2
55,853,0.379261,class_2
991,858,0.421189,class_2
785,859,0.416554,class_2
253,856,0.370382,class_2
528,860,0.408145,class_2
184,867,0.39296,class_2
646,867,0.378305,class_2
825,883,0.617989,class_2
43,882,0.581899,class_2
74,872,0.364174,class_2
202,875,0.390836,class_2
571,885,0.462575,class_2
678,882,0.368833,class_2
323,917,0.526709,class_2
788,890,0.388296,class_2
920,888,0.351075,class_2
71,899,0.396645,class_2
880,904,0.374119,class_2
855,914,0.495085,class_2
615,924,0.494158,class_2
676,915,0.364893,class_2
27,933,0.453906,class_2
57,929,0.373551,class_2
916,935,0.437348,class_2
674,939,0.535933,class_2
354,937,0.368804,class_2
94,946,0.452756,class_2
66,949,0.469036,class_2
210,945,0.357824,class_2
568,942,0.355819,class_2
719,949,0.463815,class_2
118,949,0.362292,class_2
918,960,0.494963,class_2
211,960,0.394282,class_2
597,958,0.37595,class_2
676,959,0.39137,class_2
95,978,0.546523,class_2
118,975,0.517398,class_2
890,965,0.477047,class_2
38,983,0.500344,class_2
233,965,0.407189,class_2
985,964,0.375524,class_2
545,975,0.498933,class_2
617,971,0.409724,class_2
995,979,0.482396,class_2
294,971,0.37016,class_2
667,979,0.494303,class_2
714,977,0.510554,class_2
427,994,0.555398,class_2
916,997,0.560899,class_2
577,986,0.359973,class_2
846,989,0.390241,class_2
798,990,0.357647,class_2
145,1004,0.464033,class_2
705,1001,0.382083,class_2
590,1007,0.449725,class_2
840,1007,0.462472,class_2
334,36,0.632614,class_2
769,18,0.435379,class_2
976,19,0.430029,class_2
1003,19,0.407354,class_2
92,21,0.411959,class_2
251,27,0.558651,class_2
896,23,0.383637,class_2
567,32,0.482223,class_2
516,33,0.630101,class_2
860,30,0.350671,class_2
921,30,0.367707,class_2
771,56,0.60714,class_2
292,50,0.434231,class_2
166,41,0.358209,class_2
823,45,0.431216,class_2
947,51,0.445895,class_2
382,58,0.662264,class_2
548,52,0.352384,class_2
882,93,0.581681,class_2
621,61,0.428001,class_2
816,65,0.565279,class_2
212,62,0.355304,class_2
990,102,0.555752,class_2
440,67,0.366686,class_2
313,75,0.473583,class_2
108,72,0.350179,class_2
142,85,0.666703,class_2
204,93,0.567579,class_2
395,79,0.36395,class_2
928,90,0.472769,class_2
834,86,0.501927,class_2
816,86,0.413312,class_2
352,94,0.477258,class_2
32,92,0.357932,class_2
427,106,0.454523,class_2
674,101,0.375323,class_2
71,110,0.408694,class_2
346,122,0.469903,class_2
19,126,0.534614,class_2
451,127,0.444938,class_2
407,130,0.501448,class_2
641,130,0.417615,class_2
908,142,0.449031,class_2
236,142,0.366108,class_2
17,147,0.473264,class_2
772,144,0.412311,class_2
412,144,0.352563,class_2
850,153,0.475798,class_2
998,152,0.387754,class_2
442,155,0.379083,class_2
413,158,0.453433,class_2
326,168,0.470381,class_2
875,168,0.586724,class_2
478,166,0.350408,class_2
1005,169,0.387954,class_2
739,176,0.37183,class_2
924,187,0.4912,class_2
450,177,0.355709,class_2
779,178,0.402609,class_2
326,189,0.362829,class_2
633,195,0.413045,class_2
836,199,0.570202,class_2
813,222,0.429172,class_2
282,200,0.367965,class_2
460,202,0.350376,class_2
960,210,0.439398,class_2
191,224,0.442932,class_2
437,232,0.774832,class_2
633,216,0.423316,class_2
27,231,0.449886,class_2
396,224,0.425024,class_2
924,222,0.390886,class_2
945,232,0.557213,class_2
256,227,0.401782,class_2
493,228,0.390209,class_2
965,240,0.371873,class_2
761,250,0.563918,class_2
492,247,0.415183,class_2
851,250,0.548034,class_2
382,247,0.382171,class_2
436,268,0.614872,class_2
159,262,0.50133,class_2
911,268,0.452829,class_2
511,275,0.463861,class_2
21,284,0.553106,class_2
222,279,0.5621,class_2
313,275,0.426188,class_2
898,296,0.704332,class_2
173,285,0.449605,class_2
771,285,0.498758,class_2
541,283,0.382901,class_2
126,303,0.532618,class_2
579,322,0.563851,class_2
804,298,0.355803,class_2
511,314,0.454707,class_2
158,322,0.680753,class_2
414,308,0.400312,class_2
766,308,0.41842,class_2
805,312,0.421479,class_2
367,320,0.437817,class_2
207,316,0.428754,class_2
98,320,0.359259,class_2
457,324,0.447088,class_2
885,329,0.544682,class_2
446,324,0.363956,class_2
911,335,0.442276,class_2
982,327,0.436442,class_2
102,333,0.399475,class_2
262,339,0.449026,class_2
492,334,0.375778,class_2
389,341,0.382928,class_2
956,374,0.713327,class_2
444,394,0.543263,class_2
524,346,0.369976,class_2
19,354,0.478328,class_2
986,350,0.355415,class_2
130,354,0.361245,class_2
281,362,0.4756,class_2
648,354,0.362992,class_2
740,364,0.45133,class_2
773,366,0.432722,class_2
141,378,0.414188,class_2
195,377,0.42057,class_2
587,380,0.43848,class_2
623,376,0.396686,class_2
836,382,0.601477,class_2
772,382,0.482897,class_2
284,387,0.421019,class_2
640,386,0.368294,class_2
194,390,0.356875,class_2
917,403,0.499381,class_2
645,403,0.462886,class_2
822,403,0.392782,class_2
871,412,0.559799,class_2
507,410,0.474138,class_2
983,434,0.500007,class_2
215,420,0.361563,class_2
262,420,0.351969,class_2
775,455,0.524609,class_2
825,443,0.505388,class_2
485,459,0.471148,class_2
302,447,0.388066,class_2
347,476,0.5532,class_2
440,544,0.715535,class_2
390,458,0.351379,class_2
163,477,0.427266,class_2
398,484,0.480361,class_2
809,482,0.424632,class_2
526,482,0.351683,class_2
285,511,0.471549,class_2
82,492,0.359276,class_2
819,513,0.449877,class_2
787,499,0.411325,class_2
981,496,0.351797,class_2
499,523,0.450386,class_2
578,503,0.360038,class_2
947,521,0.35461,class_2
772,529,0.418727,class_2
732,552,0.502039,class_2
302,547,0.356146,class_2
804,566,0.490549,class_2
565,558,0.415346,class_2
520,572,0.471073,class_2
341,570,0.457462,class_2
80,575,0.40311,class_2
694,575,0.389265,class_2
736,577,0.481768,class_2
375,580,0.425477,class_2
565,586,0.490912,class_2
248,595,0.439185,class_2
701,598,0.409578,class_2
409,604,0.555138,class_2
484,625,0.491286,class_2
828,604,0.533398,class_2
557,611,0.438234,class_2
301,631,0.498789,class_2
772,620,0.364182,class_2
734,633,0.449882,class_2
350,631,0.391404,class_2
16,632,0.374866,class_2
830,646,0.450414,class_2
554,649,0.361804,class_2
800,646,0.355305,class_2
442,658,0.379395,class_2
512,656,0.369958,class_2
793,666,0.510458,class_2
393,665,0.476033,class_2
