@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute class {class_0,class_1}

@data
13,0,0,97.1,53.3,class_0
13,15,0,76.1,28.3,class_0
13,2,0,29,51,class_0
13,3,0,41.6,52.7,class_0
13,1,0,30.8,46.7,class_0
13,16,0,23.6,31.2,class_0
13,10,0,59.7,50.3,class_0
13,9,0,79.5,52,class_0
13,6,0,19.1,8.7,class_0
13,7,0,54.5,22,class_0
13,5,0,11,10.6,class_0
13,4,0,11.5,4.9,class_0
0,12,0,1.9,9.9,class_0
0,11,0,154.3,153.1,class_0
0,8,0,32.7,110.9,class_0
0,14,0,22.2,29.9,class_0
0,13,0,4.1,14.1,class_0
0,0,0,110.3,64.4,class_0
0,15,0,27.3,14.1,class_0
0,2,0,16.6,38.7,class_0
0,3,0,36.9,35.3,class_0
0,1,0,9.8,27.6,class_0
0,16,0,15.1,36.7,class_0
0,10,0,52,40.2,class_0
0,9,0,63.2,47.6,class_0
0,6,0,19.6,10.2,class_0
0,7,0,27.8,24.6,class_0
0,5,0,2.3,3.2,class_0
0,4,0,8.9,3.6,class_0
15,12,0,4.7,18.3,class_0
15,11,0,60,45.6,class_0
15,8,0,16.4,57.1,class_0
15,14,0,17.3,31.9,class_0
15,13,0,2.3,22.7,class_0
15,0,0,44.2,28.9,class_0
15,15,0,38.1,15.3,class_0
15,2,0,10.3,17.7,class_0
15,3,0,16.7,27.7,class_0
15,1,0,5.9,11.7,class_0
15,16,0,7.4,14.7,class_0
15,10,0,34.7,18,class_0
15,9,0,35.5,22.8,class_0
15,6,0,9.8,4.6,class_0
15,7,0,10.5,9.5,class_0
15,5,0,2.9,2,class_0
15,4,0,3.1,0,class_0
2,12,0,7.3,13.7,class_0
2,11,0,193.8,222,class_0
2,8,0,46.6,148.9,class_0
2,14,0,31.4,64.4,class_0
2,13,0,2.3,34,class_0
2,0,0,157.7,97.9,class_0
2,15,0,46.4,28.4,class_0
2,2,0,138.3,185.8,class_0
2,3,0,61.3,118.3,class_0
2,1,0,25.8,53.3,class_0
2,16,0,50.7,61.6,class_0
2,10,0,91.9,84.1,class_0
2,9,0,236.9,172,class_0
2,6,0,72.8,20.7,class_0
2,7,0,66.1,38.9,class_0
2,5,0,7.3,6.2,class_0
2,4,0,11.9,3.1,class_0
3,12,0,6.4,10.9,class_0
3,11,0,194.2,208.3,class_0
3,8,0,46.6,165.1,class_0
3,14,0,33.2,57.1,class_0
3,13,0,2.7,40.1,class_0
3,0,0,152.6,103.7,class_0
3,15,0,48.5,33.8,class_0
3,2,0,58.2,121.4,class_0
3,3,0,180.7,179.9,class_0
3,1,0,45.6,64.8,class_0
3,16,0,43.5,82.6,class_0
3,10,0,163.7,110.5,class_0
3,9,0,148.3,131.2,class_0
3,6,0,35,22.1,class_0
3,7,0,99.5,46.7,class_0
3,5,0,5.9,11.3,class_0
3,4,0,26.9,3.8,class_0
1,12,0,5.8,8.9,class_0
1,11,0,120.3,127.4,class_0
1,8,0,26.7,134.1,class_0
1,14,0,18.2,33.7,class_0
1,13,0,5.1,49.9,class_0
1,0,0,112.9,66.3,class_0
1,15,0,47,21.7,class_0
1,2,0,45.7,75.8,class_0
1,3,0,62.6,104.5,class_0
1,1,0,154.3,179.4,class_0
1,16,0,33.5,56.6,class_0
1,10,0,115.6,81,class_0
1,9,0,131.8,109.3,class_0
1,6,0,33.8,8.9,class_0
1,7,0,106.5,51.1,class_0
1,5,0,4.2,8.8,class_0
1,4,0,33.1,12.8,class_0
16,12,0,3.3,10.6,class_0
16,11,0,72.7,90.6,class_0
16,8,0,30,70.5,class_0
16,14,0,17.7,24.7,class_0
16,13,0,1.7,20.8,class_0
16,0,0,96.9,64.4,class_0
16,15,0,28.2,18.8,class_0
16,2,0,33.7,46.9,class_0
16,3,0,31.7,57.8,class_0
16,1,0,14.8,35.2,class_0
16,16,0,44.1,61.6,class_0
16,10,0,55.9,48.2,class_0
16,9,0,81.5,60.2,class_0
16,6,0,20.9,8.9,class_0
16,7,0,36.6,23,class_0
16,5,0,4.5,1.3,class_0
16,4,0,8.6,1,class_0
10,12,0,3.8,5.8,class_0
10,11,0,117,143.7,class_0
10,8,0,23.3,134.2,class_0
10,14,0,15.5,40.4,class_0
10,13,0,5.4,35.9,class_0
10,0,0,149.3,113.4,class_0
10,15,0,58,27.3,class_0
10,2,0,42.9,122.7,class_0
10,3,0,84.8,146.5,class_0
10,1,0,41.1,76.5,class_0
10,16,0,51.6,80.1,class_0
10,10,0,307.9,198,class_0
10,9,0,195.6,164.3,class_0
10,6,0,54,24.1,class_0
10,7,0,117.2,68.8,class_0
10,5,0,8.7,10.3,class_0
10,4,0,44.5,10.5,class_0
9,12,0,7.9,12.9,class_0
9,11,0,127.9,173.7,class_0
9,8,0,26.6,132.2,class_0
9,14,0,19.9,37.7,class_0
9,13,0,0.5,36.3,class_0
9,0,0,147.2,104.9,class_0
9,15,0,64,27.6,class_0
9,2,0,87.4,183.8,class_0
9,3,0,74.2,116.1,class_0
9,1,0,25.5,68.7,class_0
9,16,0,57.1,87.3,class_0
9,10,0,124,109,class_0
9,9,0,427.4,295.6,class_0
9,6,0,88.7,38.1,class_0
9,7,0,81.9,36.9,class_0
9,5,0,6.8,7.5,class_0
9,4,0,29.9,3.7,class_0
6,12,0,2.3,4.7,class_0
6,11,0,24.4,26.3,class_0
6,8,0,3.1,34.2,class_0
6,14,0,3,10.4,class_0
6,13,0,0,10.3,class_0
6,0,0,27.9,19.6,class_0
6,15,0,9.5,7.3,class_0
6,2,0,24.8,44.6,class_0
6,3,0,19.2,30.1,class_0
6,1,0,10,30.1,class_0
6,16,0,9,12.5,class_0
6,10,0,40.8,35.4,class_0
6,9,0,69.9,70.1,class_0
6,6,0,69.6,20.7,class_0
6,7,0,23.9,11.3,class_0
6,5,0,0.7,2.7,class_0
6,4,0,17.7,2.3,class_0
7,12,0,3.8,5.6,class_0
7,11,0,41.8,43.2,class_0
7,8,0,11.1,61.6,class_0
7,14,0,7.1,15.1,class_0
7,13,0,4,18.2,class_0
7,0,0,64.4,35.1,class_0
7,15,0,20.3,10.3,class_0
7,2,0,26.1,56.1,class_0
7,3,0,34.9,56.4,class_0
7,1,0,25.5,48.4,class_0
7,16,0,25.5,50.9,class_0
7,10,0,71.4,61.2,class_0
7,9,0,92.4,93.8,class_0
7,6,0,31.4,12.2,class_0
7,7,0,89,50,class_0
7,5,0,5.2,2.5,class_0
7,4,0,30.6,3.7,class_0
5,12,0,11.6,22.6,class_0
5,11,0,210.8,223.3,class_0
5,8,0,50.1,271.1,class_0
5,14,0,29.3,69.1,class_0
5,13,0,8.9,104.6,class_0
5,0,0,157.1,120.3,class_0
5,15,0,81.6,58.2,class_0
5,2,0,69.7,213.5,class_0
5,3,0,118.1,251.4,class_0
5,1,0,94.2,211.3,class_0
5,16,0,62.5,146.2,class_0
5,10,0,250.1,238.9,class_0
5,9,0,294.7,341.8,class_0
5,6,0,89.1,58.3,class_0
5,7,0,167.6,121.5,class_0
5,5,0,377.7,414,class_0
5,4,0,746.3,103.1,class_0
4,12,0,1.5,3.1,class_0
4,11,0,23.6,30.7,class_0
4,8,0,7.3,35.9,class_0
4,14,0,3.2,11.7,class_0
4,13,0,1.5,16.8,class_0
4,0,0,27.3,33.2,class_0
4,15,0,16.5,13.4,class_0
4,2,0,17.4,65.6,class_0
4,3,0,28.2,58.3,class_0
4,1,0,14.6,42.8,class_0
4,16,0,20.5,34.9,class_0
4,10,0,64.4,74.7,class_0
4,9,0,81.5,104.9,class_0
4,6,0,19.1,23.7,class_0
4,7,0,40.8,40.1,class_0
4,5,0,11.2,32.6,class_0
4,4,0,239.3,41.5,class_0
12,12,1,0.9,0,class_0
12,11,1,5,3.8,class_0
12,8,1,1.1,2.8,class_0
12,14,1,2.1,1.7,class_0
12,13,1,0,1.1,class_0
12,0,1,2.1,0.9,class_0
12,15,1,1.5,1.6,class_0
12,2,1,0,2.5,class_0
12,3,1,0,0.8,class_0
12,1,1,0.9,1.4,class_0
12,16,1,0.8,2.7,class_0
12,10,1,2.3,2.6,class_0
12,9,1,1.9,0,class_0
12,6,1,1.6,0,class_0
12,7,1,0.9,0,class_0
12,5,1,0.7,0,class_0
12,4,1,0,0,class_0
11,12,1,0,3.3,class_0
11,11,1,33.9,26.4,class_0
11,8,1,5.6,18,class_0
11,14,1,4,7.4,class_0
11,13,1,0.8,3.1,class_0
11,0,1,11.6,11.9,class_0
11,15,1,5.1,1.7,class_0
11,2,1,5.4,6.3,class_0
11,3,1,4.3,8.2,class_0
11,1,1,1.5,4,class_0
11,16,1,8.6,4.5,class_0
11,10,1,8.5,8.3,class_0
11,9,1,9.5,13,class_0
11,6,1,2.4,1.6,class_0
11,7,1,4.6,2.5,class_0
11,5,1,0.8,0.6,class_0
11,4,1,4.2,0,class_0
8,12,1,1.3,1.3,class_0
8,11,1,14,16.9,class_0
8,8,1,1.5,16,class_0
8,14,1,6.8,6.4,class_0
8,13,1,0.6,6,class_0
8,0,1,10.3,8,class_0
8,15,1,6.3,1.5,class_0
8,2,1,2.3,3.3,class_0
8,3,1,4.4,3.1,class_0
8,1,1,1.6,3.3,class_0
8,16,1,3.2,3.1,class_0
8,10,1,7.6,4,class_0
8,9,1,3.4,4.3,class_0
8,6,1,2.5,0,class_0
8,7,1,5.7,1.5,class_0
8,5,1,0,0.7,class_0
8,4,1,1.6,0.8,class_0
14,12,1,0,0.8,class_0
14,11,1,4.8,2.4,class_0
14,8,1,3.7,8,class_0
14,14,1,3.4,3.3,class_0
14,13,1,0,2.3,class_0
14,0,1,3.2,1.6,class_0
14,15,1,0.7,0,class_0
14,2,1,0.8,1.7,class_0
14,3,1,0.6,1.5,class_0
14,1,1,0.4,1.3,class_0
14,16,1,1.7,1.6,class_0
14,10,1,3.7,1.7,class_0
14,9,1,2.4,2.2,class_0
14,6,1,0,0,class_0
14,7,1,1.5,2.2,class_0
14,5,1,0,0.8,class_0
14,4,1,0,1.6,class_0
13,12,1,1.5,1.5,class_0
13,11,1,13.3,13.3,class_0
13,8,1,6.5,16.8,class_0
13,14,1,4,6.3,class_0
13,13,1,3,8.3,class_0
13,0,1,10.4,5.9,class_0
13,15,1,5,3.2,class_0
13,2,1,1.2,5.9,class_0
13,3,1,6.5,6.4,class_0
13,1,1,3.7,6,class_0
13,16,1,4.9,6.2,class_0
13,10,1,7.6,7,class_0
13,9,1,18.1,8.3,class_0
13,6,1,3,0.9,class_0
13,7,1,7.3,1.5,class_0
13,5,1,0.4,1.7,class_0
13,4,1,2.6,0.6,class_0
0,12,1,1.4,2.1,class_0
0,11,1,40.5,36.8,class_0
0,8,1,7.5,34.8,class_0
0,14,1,4.2,8.7,class_0
0,13,1,0,4.1,class_0
0,0,1,26.5,26,class_0
0,15,1,14.4,7.9,class_0
0,2,1,4.8,16,class_0
0,3,1,7,15.9,class_0
0,1,1,9.2,11.8,class_0
0,16,1,12.6,10.8,class_0
0,10,1,16.3,11.2,class_0
0,9,1,23.8,16.1,class_0
0,6,1,5.6,0.7,class_0
0,7,1,11,6.1,class_0
0,5,1,0.8,0.8,class_0
0,4,1,1.4,0.7,class_0
15,12,1,0,0,class_0
15,11,1,16.2,12.9,class_0
15,8,1,3.3,11.8,class_0
15,14,1,2.5,3.3,class_0
15,13,1,0,3.2,class_0
15,0,1,11.4,8.8,class_0
15,15,1,5.9,5.7,class_0
15,2,1,2.3,8.2,class_0
15,3,1,5.5,6.5,class_0
15,1,1,2.3,2.8,class_0
15,16,1,4,7.2,class_0
15,10,1,10.6,7.2,class_0
15,9,1,8.4,5.9,class_0
15,6,1,1.6,0.7,class_0
15,7,1,6.8,0.8,class_0
15,5,1,0,0.7,class_0
15,4,1,0,0,class_0
2,12,1,0,0.8,class_0
2,11,1,10.6,12.2,class_0
2,8,1,2.6,12.3,class_0
2,14,1,0.8,2.6,class_0
2,13,1,0,1.6,class_0
2,0,1,9.6,7.5,class_0
2,15,1,3.7,0.7,class_0
2,2,1,7,7.9,class_0
2,3,1,3.4,6.5,class_0
2,1,1,2.5,5.1,class_0
2,16,1,4.8,6.2,class_0
2,10,1,9.2,6,class_0
2,9,1,16.8,12.7,class_0
2,6,1,3.2,0.8,class_0
2,7,1,3.1,0.8,class_0
2,5,1,0.7,0.9,class_0
2,4,1,3.1,0,class_0
3,12,1,0,0,class_0
3,11,1,15.1,17,class_0
3,8,1,4.1,11.1,class_0
3,14,1,1.7,3.2,class_0
3,13,1,0.8,2.5,class_0
3,0,1,8.8,6.6,class_0
3,15,1,4.2,0.9,class_0
3,2,1,3.9,10.4,class_0
3,3,1,8.6,14.6,class_0
3,1,1,4.3,6.4,class_0
3,16,1,6.5,7.1,class_0
3,10,1,18.3,11.2,class_0
3,9,1,11.5,8.7,class_0
3,6,1,5.8,0,class_0
3,7,1,6,4.6,class_0
3,5,1,0,0.8,class_0
3,4,1,5,0.8,class_0
1,12,1,0,0,class_0
1,11,1,4.6,10,class_0
1,8,1,1.9,11.4,class_0
1,14,1,0.9,4.8,class_0
1,13,1,0.8,1.7,class_0
1,0,1,10.4,6.8,class_0
1,15,1,2.3,0.8,class_0
1,2,1,6.6,2.8,class_0
1,3,1,5.8,9.3,class_0
1,1,1,8.1,14.6,class_0
1,16,1,3.8,4.2,class_0
1,10,1,12.8,10.1,class_0
1,9,1,13,8.8,class_0
1,6,1,0.9,0,class_0
1,7,1,14,2.9,class_0
1,5,1,0,0.7,class_0
1,4,1,4.4,0.5,class_0
16,12,1,4.2,3,class_0
16,11,1,30.5,32.9,class_0
16,8,1,13.3,48.5,class_0
16,14,1,3,11.9,class_0
16,13,1,0.9,13.9,class_0
16,0,1,40.7,19.1,class_0
16,15,1,15.6,6.7,class_0
16,2,1,13.7,20.6,class_0
16,3,1,22.9,36.5,class_0
16,1,1,13.1,19.2,class_0
16,16,1,21.5,31.2,class_0
16,10,1,37.5,28.9,class_0
16,9,1,39.3,39,class_0
16,6,1,13,6.3,class_0
16,7,1,36.2,19.2,class_0
16,5,1,0.9,0.8,class_0
16,4,1,18.9,3,class_0
10,12,1,0.7,1.5,class_0
10,11,1,12.5,14,class_0
10,8,1,6,19.4,class_0
10,14,1,0.8,4,class_0
10,13,1,0,6.2,class_0
10,0,1,19.5,14.1,class_0
10,15,1,8.4,2.6,class_0
10,2,1,8,16.5,class_0
10,3,1,11.1,23.4,class_0
10,1,1,4.1,13.5,class_0
10,16,1,11.1,10.9,class_0
10,10,1,51.5,30.7,class_0
10,9,1,23,18.3,class_0
10,6,1,8.2,2,class_0
10,7,1,13,10.5,class_0
10,5,1,1.7,0.8,class_0
10,4,1,7.1,2.2,class_0
9,12,1,1.6,2,class_0
9,11,1,25.7,25,class_0
9,8,1,8,24.7,class_0
9,14,1,5.6,12.1,class_0
9,13,1,0.7,10.1,class_0
9,0,1,29.7,22.6,class_0
9,15,1,6.2,5.6,class_0
9,2,1,14.1,34,class_0
9,3,1,14.4,22.7,class_0
9,1,1,7,17.5,class_0
9,16,1,10.8,10.5,class_0
9,10,1,30.4,20.2,class_0
9,9,1,68.3,49.9,class_0
9,6,1,13.4,8.9,class_0
9,7,1,22.3,10.2,class_0
9,5,1,3.3,1,class_0
9,4,1,3.2,0,class_0
6,12,1,0,0,class_0
6,11,1,1.8,2.3,class_0
6,8,1,0.8,4.2,class_0
6,14,1,1,1.7,class_0
6,13,1,0,0,class_0
6,0,1,2.3,0.9,class_0
6,15,1,2.4,0.7,class_0
6,2,1,0.4,4,class_0
6,3,1,1.5,4.8,class_0
6,1,1,0.8,4.8,class_0
6,16,1,2.5,1.7,class_0
6,10,1,3,2,class_0
6,9,1,8.8,3.5,class_0
6,6,1,5.2,0.9,class_0
6,7,1,1.4,1.7,class_0
6,5,1,0,0,class_0
6,4,1,0.4,0,class_0
7,12,1,0,0.9,class_0
7,11,1,2.6,4.2,class_0
7,8,1,0,6.1,class_0
7,14,1,0,0.7,class_0
7,13,1,0,3.7,class_0
7,0,1,5.4,3.7,class_0
7,15,1,1.6,0.7,class_0
7,2,1,6.6,6.8,class_0
7,3,1,0.8,7.8,class_0
7,1,1,1.6,2,class_0
7,16,1,0.7,2.2,class_0
7,10,1,6.9,8.9,class_0
7,9,1,7.3,7.2,class_0
7,6,1,2.4,0,class_0
7,7,1,15,3.6,class_0
7,5,1,0,0.8,class_0
7,4,1,3.4,1.2,class_0
5,12,1,0.8,0.8,class_0
5,11,1,16.9,17.6,class_0
5,8,1,5.1,23.2,class_0
5,14,1,4.1,4.8,class_0
5,13,1,0.8,16.1,class_0
5,0,1,8.6,8.6,class_0
5,15,1,8.7,4,class_0
5,2,1,6.2,25.5,class_0
5,3,1,12.8,25.6,class_0
5,1,1,14.7,31.1,class_0
5,16,1,10.1,29.9,class_0
5,10,1,29.7,31.9,class_0
5,9,1,37.1,39.8,class_0
5,6,1,17,7.5,class_0
5,7,1,28,12.5,class_0
5,5,1,29,30.6,class_0
5,4,1,88.6,10.3,class_0
4,12,1,0,0,class_0
4,11,1,5.5,3.2,class_0
4,8,1,0,5.1,class_0
4,14,1,0,3.2,class_0
4,13,1,0,3.2,class_0
4,0,1,5.7,2.8,class_0
4,15,1,2.1,0.9,class_0
4,2,1,3.7,10.9,class_0
4,3,1,8.8,13.3,class_0
4,1,1,0.7,9.1,class_0
4,16,1,2.4,7.4,class_0
4,10,1,5.1,13.6,class_0
4,9,1,9.3,18.3,class_0
4,6,1,8.1,3.5,class_0
4,7,1,9.4,4.8,class_0
4,5,1,2,5.6,class_0
4,4,1,46.2,7.9,class_0
12,12,0,1.2,1.4,class_1
12,11,0,0.9,0.5,class_1
12,8,0,0.5,0,class_1
12,14,0,0,0.5,class_1
12,13,0,0,0,class_1
12,0,0,1.1,0.8,class_1
12,15,0,0.6,0,class_1
12,2,0,0,0.3,class_1
12,3,0,0,0.5,class_1
12,1,0,0,0,class_1
12,16,0,0,0.5,class_1
12,10,0,0,0.6,class_1
12,9,0,0.4,1,class_1
12,6,0,0,0,class_1
12,7,0,0,0,class_1
12,5,0,0,0,class_1
12,4,0,0.5,0,class_1
11,12,0,0.6,1.7,class_1
11,11,0,8.6,8.3,class_1
11,8,0,2,3.1,class_1
11,14,0,0.9,2.8,class_1
11,13,0,0,0,class_1
11,0,0,2.6,3,class_1
11,15,0,1,1.9,class_1
11,2,0,0.6,0,class_1
11,3,0,0,0.3,class_1
11,1,0,0,0,class_1
11,16,0,3.6,3.1,class_1
11,10,0,1.7,1.9,class_1
11,9,0,1.8,2.4,class_1
11,6,0,1.1,0.9,class_1
11,7,0,0.9,2.4,class_1
11,5,0,0,0,class_1
11,4,0,0.7,0,class_1
8,12,0,0,0,class_1
8,11,0,2.2,1.2,class_1
8,8,0,0,2.7,class_1
8,14,0,0,0,class_1
8,13,0,0,0,class_1
8,0,0,2.4,2.2,class_1
8,15,0,1.3,0.5,class_1
8,2,0,0,1.4,class_1
8,3,0,0.6,0,class_1
8,1,0,0,0,class_1
8,16,0,0.7,0,class_1
8,10,0,0.5,1.2,class_1
8,9,0,0.4,1.8,class_1
8,6,0,0,0,class_1
8,7,0,1.2,1.2,class_1
8,5,0,0,0,class_1
8,4,0,0,0,class_1
14,12,0,0,0,class_1
14,11,0,1.3,2.3,class_1
14,8,0,0.7,0.7,class_1
14,14,0,0,0,class_1
14,13,0,0,0,class_1
14,0,0,0.5,0,class_1
14,15,0,0,0,class_1
14,2,0,0,0,class_1
14,3,0,0,0.6,class_1
14,1,0,0,0,class_1
14,16,0,0,0,class_1
14,10,0,0.6,0.5,class_1
14,9,0,0,0,class_1
14,6,0,0,0,class_1
14,7,0,0,0,class_1
14,5,0,0,0,class_1
14,4,0,0,0,class_1
13,12,0,0,0,class_1
13,11,0,1.3,2.6,class_1
13,8,0,0.6,0.5,class_1
13,14,0,0.5,0,class_1
13,13,0,0.5,0,class_1
13,0,0,1.1,2.1,class_1
13,15,0,0,0.6,class_1
13,2,0,0.4,1,class_1
13,3,0,0.6,0.9,class_1
13,1,0,0.9,0.5,class_1
13,16,0,2,2.2,class_1
13,10,0,0.8,2.7,class_1
13,9,0,2.9,0,class_1
13,6,0,0,0,class_1
13,7,0,0.4,0.8,class_1
13,5,0,0,0,class_1
13,4,0,0,0,class_1
0,12,0,0.4,0,class_1
0,11,0,3.6,5.5,class_1
0,8,0,0.6,2.1,class_1
0,14,0,0,0,class_1
0,13,0,0,0,class_1
0,0,0,6.3,5.8,class_1
0,15,0,0.4,0,class_1
0,2,0,1.3,2.5,class_1
0,3,0,2.9,2.8,class_1
0,1,0,0,0.6,class_1
0,16,0,4.3,3.1,class_1
0,10,0,2.9,2,class_1
0,9,0,5.7,10.5,class_1
0,6,0,1.8,1.3,class_1
0,7,0,0,1.6,class_1
0,5,0,0,0,class_1
0,4,0,0.9,0.6,class_1
15,12,0,0,0,class_1
15,11,0,0,0.4,class_1
15,8,0,0,0,class_1
15,14,0,0,0,class_1
15,13,0,0,1.1,class_1
15,0,0,0.5,0.9,class_1
15,15,0,0.6,0,class_1
15,2,0,0,0,class_1
15,3,0,0.5,0,class_1
15,1,0,0,0,class_1
15,16,0,0,1.4,class_1
15,10,0,0.5,0,class_1
15,9,0,0.8,0,class_1
15,6,0,0,0,class_1
15,7,0,1.4,0.8,class_1
15,5,0,0,0,class_1
15,4,0,0,0,class_1
2,12,0,0,0.3,class_1
2,11,0,3.2,4.3,class_1
2,8,0,0,1.4,class_1
2,14,0,0.8,0,class_1
2,13,0,0,0,class_1
2,0,0,6.5,5.1,class_1
2,15,0,1.9,0.6,class_1
2,2,0,1.5,3.7,class_1
2,3,0,0.6,1.9,class_1
2,1,0,1,0,class_1
2,16,0,2.7,4.5,class_1
2,10,0,2,5.2,class_1
2,9,0,7.5,8.5,class_1
2,6,0,3.7,1.3,class_1
2,7,0,5.2,2.6,class_1
2,5,0,0,0,class_1
2,4,0,0,0,class_1
3,12,0,0,0.5,class_1
3,11,0,5.1,6.1,class_1
3,8,0,2.2,2.3,class_1
3,14,0,1,0.5,class_1
3,13,0,0.6,0,class_1
3,0,0,6.8,7.5,class_1
3,15,0,1,2.3,class_1
3,2,0,1.5,2,class_1
3,3,0,2.6,3.4,class_1
3,1,0,1.1,3.2,class_1
3,16,0,5.1,11.1,class_1
3,10,0,8.4,7.2,class_1
3,9,0,9.3,9.8,class_1
3,6,0,3.5,2.2,class_1
3,7,0,4,5.6,class_1
3,5,0,0,0,class_1
3,4,0,2.1,0.4,class_1
1,12,0,0.5,0,class_1
1,11,0,4.1,5,class_1
1,8,0,3,3.1,class_1
1,14,0,1.1,1.9,class_1
1,13,0,0,0.4,class_1
1,0,0,5.2,5.8,class_1
1,15,0,0,0.4,class_1
1,2,0,1.1,2.5,class_1
1,3,0,0,3.3,class_1
1,1,0,6.7,4,class_1
1,16,0,4.2,4.9,class_1
1,10,0,8.3,4.8,class_1
1,9,0,10.5,8.7,class_1
1,6,0,4,4.7,class_1
1,7,0,6.2,6.2,class_1
1,5,0,0,0,class_1
1,4,0,1.4,0,class_1
16,12,0,0.5,0.5,class_1
16,11,0,6.4,11.4,class_1
16,8,0,1.6,4.1,class_1
16,14,0,0.4,1.2,class_1
16,13,0,0,1.5,class_1
16,0,0,10.2,11.1,class_1
16,15,0,0.9,0,class_1
16,2,0,1,2.9,class_1
16,3,0,5.4,3.7,class_1
16,1,0,2.7,1.4,class_1
16,16,0,13.7,12.3,class_1
16,10,0,10.8,12.2,class_1
16,9,0,11.3,14.7,class_1
16,6,0,3.7,3.3,class_1
16,7,0,10.4,3.1,class_1
16,5,0,0,0,class_1
16,4,0,2,1.4,class_1
10,12,0,0,1.6,class_1
10,11,0,8.7,7.8,class_1
10,8,0,2.1,3.3,class_1
10,14,0,1.8,0,class_1
10,13,0,0.5,2.3,class_1
10,0,0,11.3,10.4,class_1
10,15,0,2.8,1.1,class_1
10,2,0,3.9,5.2,class_1
10,3,0,5,7.3,class_1
10,1,0,2.2,3.4,class_1
10,16,0,13,12.5,class_1
10,10,0,20.4,17.7,class_1
10,9,0,13.2,15,class_1
10,6,0,3.5,3.7,class_1
10,7,0,10.5,10.2,class_1
10,5,0,0,0,class_1
10,4,0,3.9,1,class_1
9,12,0,0,0,class_1
9,11,0,4.2,8.3,class_1
9,8,0,1.1,3.2,class_1
9,14,0,2.6,0,class_1
9,13,0,0,0,class_1
9,0,0,9.6,13.9,class_1
9,15,0,3.3,2.4,class_1
9,2,0,3.4,8.1,class_1
9,3,0,3.9,7,class_1
9,1,0,0.8,1.4,class_1
9,16,0,15.4,13.5,class_1
9,10,0,11.9,11.9,class_1
9,9,0,20.6,24.1,class_1
9,6,0,11.4,7.3,class_1
9,7,0,12.3,6.7,class_1
9,5,0,0,0,class_1
9,4,0,1.5,0.4,class_1
6,12,0,0,0,class_1
6,11,0,6.3,6.1,class_1
6,8,0,1.1,2.7,class_1
6,14,0,0.5,0,class_1
6,13,0,0,1.9,class_1
6,0,0,7.8,7,class_1
6,15,0,0.8,1.1,class_1
6,2,0,1,4,class_1
