@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18}

@data
1,0,104,class_5
4,0,10,class_5
2,0,0,class_5
0,0,5668,class_5
3,3,13583,class_6
1,3,44,class_6
4,3,7,class_6
2,3,0,class_6
0,3,1729,class_6
3,1,97,class_6
1,1,114,class_6
4,1,0,class_6
2,1,0,class_6
0,1,547,class_6
3,4,18,class_6
1,4,0,class_6
4,4,0,class_6
2,4,0,class_6
0,4,0,class_6
3,2,0,class_6
1,2,0,class_6
4,2,0,class_6
2,2,0,class_6
0,2,0,class_6
3,0,1188,class_6
1,0,32,class_6
4,0,7,class_6
2,0,0,class_6
0,0,4634,class_6
3,3,21510,class_7
1,3,0,class_7
4,3,25,class_7
2,3,0,class_7
0,3,600,class_7
3,1,0,class_7
1,1,0,class_7
4,1,0,class_7
2,1,0,class_7
0,1,0,class_7
3,4,31,class_7
1,4,0,class_7
4,4,154,class_7
2,4,0,class_7
0,4,108,class_7
3,2,0,class_7
1,2,0,class_7
4,2,0,class_7
2,2,0,class_7
0,2,0,class_7
3,0,2301,class_7
1,0,0,class_7
4,0,46,class_7
2,0,0,class_7
0,0,1225,class_7
3,3,18821,class_8
1,3,0,class_8
4,3,3,class_8
2,3,0,class_8
0,3,194,class_8
3,1,0,class_8
1,1,0,class_8
4,1,0,class_8
2,1,0,class_8
0,1,0,class_8
3,4,21,class_8
1,4,0,class_8
4,4,33,class_8
2,4,0,class_8
0,4,23,class_8
3,2,0,class_8
1,2,0,class_8
4,2,0,class_8
2,2,0,class_8
0,2,0,class_8
3,0,2323,class_8
1,0,0,class_8
4,0,12,class_8
2,0,0,class_8
0,0,562,class_8
3,3,14740,class_9
1,3,23,class_9
4,3,324,class_9
2,3,43,class_9
0,3,2547,class_9
3,1,0,class_9
1,1,0,class_9
4,1,0,class_9
2,1,0,class_9
0,1,0,class_9
3,4,294,class_9
1,4,79,class_9
4,4,840,class_9
2,4,113,class_9
0,4,2258,class_9
3,2,2,class_9
1,2,0,class_9
4,2,15,class_9
2,2,0,class_9
0,2,11,class_9
3,0,1599,class_9
1,0,56,class_9
4,0,487,class_9
2,0,38,class_9
0,0,1531,class_9
3,3,18475,class_10
1,3,20,class_10
4,3,59,class_10
2,3,0,class_10
0,3,1226,class_10
3,1,14,class_10
1,1,10,class_10
4,1,0,class_10
2,1,0,class_10
0,1,0,class_10
3,4,121,class_10
1,4,27,class_10
4,4,207,class_10
2,4,0,class_10
0,4,113,class_10
3,2,0,class_10
1,2,0,class_10
4,2,0,class_10
2,2,0,class_10
0,2,0,class_10
3,0,1661,class_10
1,0,28,class_10
4,0,44,class_10
2,0,0,class_10
0,0,695,class_10
3,3,23383,class_11
1,3,12,class_11
4,3,0,class_11
2,3,0,class_11
0,3,949,class_11
3,1,0,class_11
1,1,0,class_11
4,1,0,class_11
2,1,0,class_11
0,1,0,class_11
3,4,2,class_11
1,4,0,class_11
4,4,0,class_11
2,4,0,class_11
0,4,22,class_11
3,2,0,class_11
1,2,0,class_11
4,2,0,class_11
2,2,0,class_11
0,2,0,class_11
3,0,1664,class_11
1,0,0,class_11
4,0,0,class_11
2,0,0,class_11
0,0,968,class_11
3,3,18061,class_12
1,3,0,class_12
4,3,16,class_12
2,3,0,class_12
0,3,407,class_12
3,1,0,class_12
1,1,0,class_12
4,1,0,class_12
2,1,0,class_12
0,1,0,class_12
3,4,0,class_12
1,4,0,class_12
4,4,0,class_12
2,4,0,class_12
0,4,0,class_12
3,2,0,class_12
1,2,0,class_12
4,2,0,class_12
2,2,0,class_12
0,2,0,class_12
3,0,417,class_12
1,0,0,class_12
4,0,0,class_12
2,0,0,class_12
0,0,99,class_12
3,3,10709,class_13
1,3,1219,class_13
4,3,0,class_13
2,3,12,class_13
0,3,1671,class_13
3,1,324,class_13
1,1,2505,class_13
4,1,0,class_13
2,1,11,class_13
0,1,199,class_13
3,4,0,class_13
1,4,0,class_13
4,4,0,class_13
2,4,0,class_13
0,4,0,class_13
3,2,32,class_13
1,2,285,class_13
4,2,0,class_13
2,2,0,class_13
0,2,3,class_13
3,0,1287,class_13
1,0,2430,class_13
4,0,12,class_13
2,0,63,class_13
0,0,3238,class_13
3,3,7669,class_14
1,3,21,class_14
4,3,23,class_14
2,3,8,class_14
0,3,713,class_14
3,1,0,class_14
1,1,0,class_14
4,1,0,class_14
2,1,0,class_14
0,1,0,class_14
3,4,37,class_14
1,4,78,class_14
4,4,82,class_14
2,4,6,class_14
0,4,235,class_14
3,2,0,class_14
1,2,0,class_14
4,2,0,class_14
2,2,0,class_14
0,2,0,class_14
3,0,182,class_14
1,0,26,class_14
4,0,18,class_14
2,0,13,class_14
0,0,389,class_14
3,3,8863,class_15
1,3,30,class_15
4,3,74,class_15
2,3,17,class_15
0,3,535,class_15
3,1,18,class_15
1,1,0,class_15
4,1,0,class_15
2,1,0,class_15
0,1,0,class_15
3,4,112,class_15
1,4,67,class_15
4,4,253,class_15
2,4,28,class_15
0,4,150,class_15
3,2,0,class_15
1,2,0,class_15
4,2,0,class_15
2,2,0,class_15
0,2,0,class_15
3,0,987,class_15
1,0,23,class_15
4,0,144,class_15
2,0,42,class_15
0,0,1207,class_15
3,3,17192,class_16
1,3,117,class_16
4,3,0,class_16
2,3,0,class_16
0,3,670,class_16
3,1,167,class_16
1,1,526,class_16
4,1,0,class_16
2,1,0,class_16
0,1,101,class_16
3,4,5,class_16
1,4,0,class_16
4,4,11,class_16
2,4,0,class_16
0,4,8,class_16
3,2,10,class_16
1,2,16,class_16
4,2,0,class_16
2,2,0,class_16
0,2,24,class_16
3,0,1214,class_16
1,0,115,class_16
4,0,0,class_16
2,0,0,class_16
0,0,1824,class_16
3,3,13927,class_17
1,3,0,class_17
4,3,0,class_17
2,3,0,class_17
0,3,370,class_17
3,1,0,class_17
1,1,0,class_17
4,1,0,class_17
2,1,0,class_17
0,1,0,class_17
3,4,0,class_17
1,4,0,class_17
4,4,0,class_17
2,4,0,class_17
0,4,16,class_17
3,2,0,class_17
1,2,0,class_17
4,2,0,class_17
2,2,0,class_17
0,2,0,class_17
3,0,544,class_17
1,0,0,class_17
4,0,0,class_17
2,0,0,class_17
0,0,143,class_17
3,3,17108,class_18
1,3,433,class_18
4,3,0,class_18
2,3,0,class_18
0,3,1216,class_18
3,1,513,class_18
1,1,1410,class_18
4,1,0,class_18
2,1,0,class_18
0,1,63,class_18
3,4,133,class_18
1,4,225,class_18
4,4,9,class_18
2,4,0,class_18
0,4,94,class_18
3,2,8,class_18
1,2,47,class_18
4,2,0,class_18
2,2,0,class_18
0,2,0,class_18
3,0,2067,class_18
1,0,241,class_18
4,0,13,class_18
2,0,0,class_18
0,0,1420,class_18
