@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11}

@data
20,-6.59,153.47,class_1
44,-5.66,153.92,class_1
55,-5.25,153.7,class_1
33,-22.46,-174.61,class_1
528,-6.59,116.18,class_1
60,40.78,142.15,class_1
47,41.47,142.88,class_1
618,-6.84,118.91,class_1
45,44.48,150.19,class_1
16,5.64,-82.6,class_1
26,41.06,143.1,class_1
33,-5.51,-77.3,class_1
68,36.01,139.33,class_1
72,-2.7,139.01,class_1
30,39.54,143.2,class_1
36,-6.86,-80.42,class_1
33,1.17,126.14,class_1
640,-21.57,-179.35,class_1
3,28.3,53.17,class_1
114,15.54,-92.65,class_1
12,-30.52,-178.01,class_1
12,-3.65,143.37,class_1
0,49.82,78.18,class_1
10,-7.6,126.26,class_1
33,-39.85,87.74,class_1
596,-14.2,172.02,class_1
150,9.57,-72.63,class_1
33,51.56,175.86,class_1
79,-56.03,-27.57,class_1
3,41.42,79.24,class_1
74,3.5,128.41,class_1
53,-3.17,118.91,class_1
32,4.72,127.65,class_1
19,12,41.35,class_1
170,-6.11,129.91,class_1
34,-30.5,-71.38,class_1
22,34.43,25.04,class_1
66,-7.93,159.05,class_1
33,-52.53,159.7,class_1
41,53.31,-162.41,class_1
44,52.21,158.95,class_1
54,-17.3,-72.48,class_1
193,36.44,70.86,class_1
193,-6.14,129.69,class_1
8,43.46,147.91,class_1
49,43.17,147.46,class_1
34,25.12,-109.55,class_1
31,-8.89,157.95,class_1
17,-8.98,157.91,class_1
37,15.3,-45.78,class_1
36,-60.9,-55.9,class_1
43,-11.75,-75.15,class_1
57,-16.11,-173.87,class_1
31,-53.37,23.6,class_1
11,34.72,-121.28,class_1
113,37.16,71.64,class_1
0,43.79,54.75,class_1
6,16.08,-59.79,class_1
62,28.55,129.15,class_1
15,24.12,102.49,class_1
36,-9.84,-75.55,class_1
83,9.8,125.91,class_1
24,30.61,103.05,class_1
99,-29.6,-69.42,class_1
8,51.34,173.75,class_1
59,-6.26,154.62,class_1
82,6.78,126.66,class_1
75,39.78,141.91,class_1
23,38.34,22.56,class_1
25,15.08,122.01,class_1
12,52.93,171.45,class_1
56,14.65,-92.59,class_1
37,14.61,-93.29,class_1
43,-10.22,-78.69,class_1
48,-9.88,-78.69,class_1
99,-16,-71.88,class_1
587,-21.66,-179.42,class_1
55,-10.14,-78.6,class_1
148,18,-64.67,class_1
44,51.35,-178.51,class_1
73,-37.73,177.66,class_1
17,1.16,126.2,class_1
45,-60.63,-25.27,class_1
43,-13.89,166.53,class_1
30,60.7,-145.38,class_1
33,-56.46,-142.61,class_1
50,13,144.5,class_1
42,-6.5,154.63,class_1
6,6.52,-77.4,class_1
32,-3.56,86.19,class_1
33,-32,-178.1,class_1
37,39.25,140.71,class_1
80,-6.05,148.55,class_1
39,43.46,146.94,class_1
16,-20.94,-69.81,class_1
25,-11.03,163.41,class_1
39,41.79,143.5,class_1
46,-30.81,-71.16,class_1
46,-1.59,99.95,class_1
34,-3.31,139.76,class_1
52,-3.24,139.84,class_1
22,-3.37,139.91,class_1
134,-3.63,139.44,class_1
57,-2.89,139.38,class_1
40,51.47,-176.81,class_1
20,8.43,127.23,class_1
14,41.42,79.2,class_1
0,60.33,-140.94,class_1
49,38.41,142.18,class_1
150,53.26,-170.53,class_1
146,-42.28,-71.79,class_1
19,51.67,176.04,class_1
34,-5.26,153.46,class_1
36,-32.19,-71.72,class_1
48,-4.86,153.32,class_1
36,52.13,173.03,class_1
41,39.81,77.22,class_1
33,-5.53,151.84,class_1
59,-4.89,153.34,class_1
25,-5.14,152.87,class_1
9,13.3,-92.41,class_1
27,46.28,141.03,class_1
29,-20.41,-174.17,class_1
30,39.17,143.4,class_1
70,-0.02,124.84,class_1
27,46.41,141.16,class_1
111,-5.42,154.28,class_1
26,11.83,142.52,class_1
107,-5.57,153.99,class_1
66,-5.95,153.84,class_1
135,-11.94,166.57,class_1
33,-55.19,-128.87,class_1
99,-29.86,-69.5,class_1
11,-16.85,174.9,class_1
23,-4.84,145.1,class_1
214,36.4,70.72,class_1
33,-13.18,166.32,class_1
12,-3.54,151.29,class_1
45,19.36,122.06,class_1
5,-15.36,-173.3,class_1
60,-17.62,-71.27,class_1
54,33.45,141,class_1
33,-45.1,166.68,class_1
124,48.04,153.13,class_1
21,42.09,84.58,class_1
48,24.1,122.44,class_1
91,53.95,-166.82,class_1
116,-31.4,-110.99,class_1
38,-4.21,152.71,class_1
565,-17.82,-178.79,class_1
342,-27.74,-178.99,class_1
27,53.25,-166.78,class_1
31,50.1,-129.3,class_1
19,30.71,141.82,class_1
92,2.35,127.56,class_1
47,49.13,155.97,class_1
20,-16.66,-172.01,class_1
45,51.34,-179.29,class_1
22,-6.05,152.63,class_1
122,-14.99,167.3,class_1
107,-2.52,119.22,class_1
75,37.96,22.38,class_1
30,-20.36,168.89,class_1
23,-9.93,119.6,class_1
0,19.55,-70.22,class_1
7,-30.91,-68.21,class_1
10,-16.47,-172.17,class_1
119,1.81,127.45,class_1
2,-7.33,146.83,class_1
0,-6.72,154.53,class_1
53,-19.16,168.69,class_1
56,-3.01,139.08,class_1
39,7,91.33,class_1
38,-15.81,167.24,class_1
15,-9.81,119.29,class_1
33,2.25,126.74,class_1
48,-1.46,99.8,class_1
0,-6.34,151.18,class_1
23,-6.26,151.86,class_1
1,24.31,93.52,class_1
33,-54,159.35,class_1
0,-6.73,154.81,class_1
44,51.27,-179.38,class_1
0,44.98,-125.87,class_1
39,42.92,146.39,class_1
19,43.14,146.89,class_1
45,19.11,121.19,class_1
10,43.01,146.66,class_1
49,36.45,141.05,class_1
33,57.09,-154.12,class_1
77,-0.15,-17.97,class_1
43,7.15,84.33,class_1
552,42.48,131.05,class_1
64,9.2,126.19,class_1
128,-7.02,-76.19,class_1
33,-54.97,146.25,class_1
33,-32.98,-71.87,class_1
7,-25.98,-67.72,class_1
18,51.52,-175.27,class_1
270,-31.2,-179.47,class_1
23,-35.59,-74.54,class_1
42,43.25,146.75,class_1
0,50.03,79.02,class_1
52,51.38,-177.85,class_1
41,-14.92,166.48,class_1
10,-15.37,166.54,class_1
27,42.03,143.89,class_1
33,-7,155.78,class_1
21,18.93,120.13,class_1
39,-5.13,133.91,class_1
46,-7.35,155.82,class_1
10,-3.79,134.01,class_1
46,44.01,147.78,class_1
34,9.51,-83.95,class_1
47,-7.48,156.2,class_1
57,-7.48,156.01,class_1
154,48.31,153.16,class_1
74,12.57,144.24,class_1
23,57.56,-153.92,class_1
8,55.15,-160.57,class_1
10,34.57,138.75,class_1
17,28.19,103.98,class_1
141,-6.55,106.77,class_1
13,-17.68,167.8,class_1
0,-2.25,141.1,class_1
10,7.74,-77.54,class_1
26,39.46,73.63,class_1
62,-4.26,143.55,class_1
40,55.25,162,class_1
105,-6.2,146.1,class_1
31,-15.91,-178.47,class_1
58,2.27,121.06,class_1
44,35.85,141.1,class_1
36,-53.59,-28.26,class_1
58,-15.24,167.3,class_1
20,0.51,97.89,class_1
7,51.66,174.59,class_1
99,-17.86,-174.57,class_1
49,31.94,78.53,class_1
6,35.05,141.37,class_1
72,-6.07,148.21,class_1
574,-17.84,-178.53,class_1
31,27.47,56.24,class_1
5,42.04,-112.41,class_1
33,-50.84,139.19,class_1
93,-14.79,-72.66,class_1
31,-36.41,-98.82,class_1
472,-31.79,-179.51,class_1
33,35.8,79.86,class_1
24,37.2,142.09,class_1
37,1.03,126.02,class_1
1,22.7,122.61,class_1
647,-20.61,-179.14,class_1
59,-4.5,153.53,class_1
0,44.39,146.87,class_1
20,32.84,142.43,class_1
88,-10.34,161.2,class_1
93,-9.84,123.96,class_1
53,-6.9,147.77,class_1
41,54.92,167.87,class_1
68,10.04,125.86,class_1
123,-9.49,-74.65,class_1
19,-4.83,102.04,class_1
39,-22.91,-70.48,class_1
0,49.91,78.92,class_1
405,-18.39,-177.88,class_1
44,13.83,125.07,class_1
0,7.55,-77.5,class_1
411,-33.02,-179.96,class_1
51,-57.78,-25.52,class_1
94,-11.54,-74.52,class_1
69,-7.01,155.75,class_1
33,-32.67,-178.21,class_1
48,44.62,149.69,class_1
48,17.15,-100.23,class_1
71,-6.36,154.84,class_1
9,-39.93,-74.89,class_1
3,-30.6,-178.21,class_1
35,3.96,-85.88,class_1
21,-3.94,152.04,class_1
19,-44.58,167.64,class_1
21,-7.58,154.61,class_1
161,4.49,-75.77,class_1
72,-31.3,-177.67,class_1
198,3.69,125.14,class_1
112,-5.91,145.88,class_1
56,-10.51,-78.3,class_1
36,-7.38,154.69,class_1
21,24.79,125.98,class_1
35,-4.34,139.86,class_1
0,49.85,78.97,class_1
402,47.31,145.75,class_1
6,-30.32,-177.87,class_1
33,7.18,123.55,class_1
52,7.33,123.54,class_1
44,7.35,123.42,class_1
0,49.95,78.98,class_1
51,1.03,147.56,class_1
0,73.41,54.5,class_1
196,36.5,70.58,class_1
47,-29.36,77.65,class_1
0,49.97,79.01,class_1
11,41.33,-125.66,class_1
370,-31.95,179.18,class_1
503,28.04,139.67,class_1
6,48.84,-129.13,class_1
47,23.41,143.71,class_1
112,-7.9,109,class_1
43,38.19,90.97,class_1
15,37.02,95.73,class_1
55,5.04,126.63,class_1
33,-41.31,80.52,class_1
56,-4.96,131.03,class_1
0,-21.89,-138.96,class_1
119,-14.76,167.11,class_1
63,-10.21,160.74,class_1
42,-10.31,160.74,class_1
0,49.86,78.84,class_1
21,-14.02,-14.49,class_1
109,-7.73,127.77,class_1
45,-10.58,161.35,class_1
60,-7.89,107.55,class_1
36,46.76,153.63,class_1
54,-11.21,118.43,class_1
33,-10.89,119.17,class_1
74,-11.04,119.17,class_1
24,51.31,177.91,class_1
0,50.05,78.93,class_1
4,34.95,23.05,class_1
43,11.8,143.12,class_1
34,-11.29,118.1,class_1
26,-31.37,-67.79,class_1
22,3.52,95.91,class_1
19,18.79,121.91,class_1
20,-31.25,-68,class_1
112,-34.29,-70.38,class_1
46,-4.2,123.37,class_1
80,-0.07,124.1,class_1
34,-30.63,-177.6,class_1
99,-8.7,124,class_1
537,-4.94,125.25,class_1
33,-26.6,-114.59,class_1
47,-22.91,-175.3,class_1
45,44.09,148.68,class_1
56,44.27,148.9,class_1
70,-8.62,125.07,class_1
97,-19.63,169.1,class_1
51,10.06,-77.89,class_1
2,44.38,149.42,class_1
230,36.64,71.26,class_1
37,4.69,124.61,class_1
43,-0.74,127.33,class_1
30,24.29,142.7,class_1
380,48.27,148.66,class_1
27,-18.27,167.99,class_1
0,49.84,78.92,class_1
11,52.26,-168.84,class_1
45,-4.2,152.84,class_1
37,-20.64,172.57,class_1
57,-59.8,-26.33,class_1
8,-47.53,32.26,class_1
138,-14.92,167.14,class_1
50,39.4,74.76,class_1
0,47.81,48.09,class_1
61,-5.45,152.02,class_1
27,47.79,146.54,class_1
0,-21.85,-139,class_1
465,-7.08,117.95,class_1
7,-8.27,121.38,class_1
45,17.53,-100.79,class_1
35,-18.52,168.15,class_1
54,0.02,126.01,class_1
135,-15.57,167.57,class_1
24,41.95,83.38,class_1
108,-0.05,123.03,class_1
598,24.13,142.41,class_1
111,36.45,31.72,class_1
54,-24.6,-70.18,class_1
31,8.14,-38.12,class_1
109,-56.02,-27.98,class_1
87,-6.55,147.28,class_1
0,7.11,-82.31,class_1
0,50.05,79.06,class_1
74,33.87,131.91,class_1
56,34.57,140.37,class_1
73,-4.86,153.5,class_1
566,41.85,130.87,class_1
56,53.97,-165.22,class_1
28,-1.18,136.49,class_1
28,53.64,169.74,class_1
6,42.8,13.04,class_1
38,52.23,174,class_1
3,-60.57,-50.35,class_1
46,45.09,76.96,class_1
54,-19.09,168.71,class_1
69,-7.17,106.1,class_1
0,73.34,54.73,class_1
33,-10.58,161.75,class_1
0,47.79,48.11,class_1
25,-1.2,136.61,class_1
120,-31.34,-178.72,class_1
1,-18.93,-176.52,class_1
30,-3.41,102.58,class_1
56,3.56,126.86,class_1
64,1,126.02,class_1
42,51.31,-178.5,class_1
45,-7.89,156.24,class_1
62,-4.7,153.17,class_1
54,44.51,149.55,class_1
55,-6.04,150.01,class_1
0,23.86,-45.57,class_1
494,-4.63,154.89,class_1
66,9,126.27,class_1
75,-8.05,108.79,class_1
38,51.21,173.62,class_1
70,-5.96,154.43,class_1
37,-15.25,-173.53,class_1
29,9.5,126.6,class_1
0,-58.07,-10.68,class_1
19,34.81,139.29,class_1
48,39.29,22.91,class_1
0,-21.86,-139,class_1
52,-3.25,142.33,class_1
128,-15.09,167.31,class_1
44,-5.34,103.12,class_1
117,-6.11,145.54,class_1
74,-6.22,154.85,class_1
46,-21.95,170.09,class_1
37,-22.25,169.55,class_1
31,-21.25,-174.41,class_1
30,38.18,142.87,class_1
79,-6.04,148.77,class_1
59,-13.77,166.5,class_1
32,38.24,23.26,class_1
544,-27.28,-63.27,class_1
28,37.28,142.28,class_1
36,-1.96,-80.99,class_1
139,-14.75,167.28,class_1
0,-49.13,164.63,class_1
54,44.66,148.92,class_1
316,16.57,145.48,class_1
140,-15.44,167.48,class_1
41,-21.61,169.66,class_1
76,-5.18,151.75,class_1
67,-2.76,139.18,class_1
74,-5.32,151.52,class_1
10,24.84,-46.29,class_1
101,-6.39,130.72,class_1
12,-33.82,-179.44,class_1
38,-9.42,159.34,class_1
7,-2.3,22.83,class_1
594,-20.81,-178.87,class_1
90,-56.4,-26.54,class_1
0,-2.11,139.79,class_1
192,-23.1,-177.27,class_1
177,-12.11,166.67,class_1
36,-3.41,177.55,class_1
10,46.99,-66.65,class_1
21,-9.55,152.21,class_1
10,39.96,24.39,class_1
200,-22.69,-66.62,class_1
196,-18.54,-175.12,class_1
10,-52.89,-46.98,class_1
9,19.9,120.49,class_1
26,-20.24,168.2,class_1
15,-3.36,177.4,class_1
46,55.07,165.4,class_1
47,38.76,142.22,class_1
56,51.57,-177.37,class_1
19,16.51,-98.25,class_1
80,-5.66,150.99,class_1
43,13.81,146.36,class_1
58,-4.34,153.12,class_1
43,36.4,141.44,class_1
42,-15.36,-173.09,class_1
40,-15.61,168.01,class_1
34,-3.72,140,class_1
103,-9.87,161.18,class_1
38,-9.28,158.21,class_1
18,14.67,44.23,class_1
49,-57.44,-25.77,class_1
20,33.9,139.45,class_1
228,-5.45,147.05,class_1
55,-57.98,-24.35,class_1
569,8.73,124.03,class_1
26,44.06,148.09,class_1
29,-3.49,177.64,class_1
25,-4.05,127.9,class_1
74,-4.67,153.25,class_1
36,-6.48,154.64,class_1
32,11.4,57.52,class_1
56,53.38,160.3,class_1
11,-10.19,110.84,class_1
32,14.92,99.05,class_1
33,-24.01,-175.9,class_1
25,-33.89,179.52,class_1
35,40.83,139.33,class_1
600,-9.52,-71.22,class_1
125,1.55,127.32,class_1
43,24.13,122.39,class_1
159,29.74,129.38,class_1
10,-7.41,27.88,class_1
10,-60.91,-53.1,class_1
46,5.54,126.47,class_1
10,-20.13,-126.94,class_1
43,35.48,139.05,class_1
108,1.8,127.28,class_1
56,3.73,126.64,class_1
35,24.02,122.26,class_1
10,-3.61,151.2,class_1
0,73.35,54.38,class_1
12,33.95,139.51,class_1
13,-26.16,-70.59,class_1
8,1.09,121,class_1
55,-23.74,-70.23,class_1
7,1.16,120.89,class_1
89,-4,-79.4,class_1
5,43.75,148.35,class_1
19,-40.45,155.57,class_1
52,41.8,142.77,class_1
33,-6.61,71.41,class_1
68,14.07,-91.95,class_1
44,3.74,148.97,class_1
10,-2.38,145.06,class_1
112,-3.88,-78.47,class_1
326,-23.68,-178.3,class_1
38,29.28,130.44,class_1
164,36.48,71.05,class_1
568,49.05,146.63,class_1
192,36.47,70.86,class_1
88,-17.32,-70.53,class_1
89,-38.27,177.22,class_1
15,17.38,-59.63,class_1
185,-18.95,168.89,class_1
21,-6.79,71.48,class_1
10,-51.88,161.08,class_1
19,-10.83,164.23,class_1
95,-15.66,-72.45,class_1
25,35.31,23.29,class_1
46,16.82,-98.46,class_1
537,-5.76,111.29,class_1
26,1.35,126.4,class_1
0,50.33,-176.86,class_1
41,16.8,147.17,class_1
10,34.02,141.66,class_1
107,13.84,145.38,class_1
10,-31.6,-110.85,class_1
0,73.37,54.84,class_1
58,1.65,126.32,class_1
0,55.18,163.57,class_1
10,-30.9,-13.53,class_1
647,-17.74,-178.05,class_1
33,-7.97,102.27,class_1
10,-1.39,-15.02,class_1
47,24.11,122.48,class_1
27,-3.66,141.74,class_1
2,-7.49,130.18,class_1
41,-33.07,-68.58,class_1
123,32.55,131.19,class_1
10,-46.01,165.16,class_1
61,-17.54,-174.44,class_1
37,-20.54,-174,class_1
56,27.49,128.48,class_1
33,-32.95,-71.6,class_1
33,-33.24,-71.78,class_1
77,-33.76,-71.19,class_1
36,55.2,161.95,class_1
12,66.22,-149.98,class_1
40,-32.68,-71.63,class_1
40,-33.15,-71.69,class_1
48,-34.14,-72.1,class_1
138,44.38,146.71,class_1
46,-32.64,-71.67,class_1
475,28.27,139.55,class_1
14,-4.1,136.28,class_1
97,-35.63,179.01,class_1
75,-5.16,130.45,class_1
0,-37.62,179.46,class_1
17,30.29,132.72,class_1
45,-29.7,-177.78,class_1
17,-6.24,148.74,class_1
33,-60.3,-27,class_1
34,7.46,123.47,class_1
22,16.93,120.19,class_1
24,11.15,140.23,class_1
30,-15.35,-173.54,class_1
27,39.36,75.44,class_1
11,-22.08,-174.6,class_1
10,40.32,69.82,class_1
25,37.65,136.9,class_1
254,46.29,146.27,class_1
107,-31.37,-68.61,class_1
595,-7.08,124.28,class_1
0,53.21,-166.92,class_1
17,7.73,137.02,class_1
52,27.94,140.61,class_1
441,26.96,140.48,class_1
25,3.69,126.65,class_1
31,11.71,-85.86,class_1
116,-5.53,150.69,class_1
33,-5.61,131.43,class_1
13,51.54,-173.11,class_1
527,27.87,139.51,class_1
41,24.02,122.23,class_1
67,29.19,141.15,class_2
0,23.09,120.58,class_2
27,36.23,-7.61,class_2
35,59.79,-148.67,class_2
12,38.4,139.26,class_2
34,78.15,126.65,class_2
43,19.8,-56.11,class_2
33,-55.9,157.7,class_2
31,-15.75,167.12,class_2
5,50.02,178.28,class_2
29,43.87,87.74,class_2
40,23.86,122.97,class_2
184,-0.96,101.39,class_2
38,54.44,-157.94,class_2
29,-10.59,-79.67,class_2
605,-21.1,-179.18,class_2
181,11.91,-85.98,class_2
46,-5.54,153.36,class_2
37,32.48,132.28,class_2
22,58.69,-149.93,class_2
73,-2.98,139.34,class_2
48,33.31,132.31,class_2
103,10.76,-62.7,class_2
21,-3.38,143.29,class_2
71,-8.03,158.94,class_2
32,-10.57,164.46,class_2
114,-14.89,167.22,class_2
22,51.29,-179.85,class_2
46,43.14,147.44,class_2
51,57.7,163.56,class_2
82,-25.85,-177.29,class_2
44,44.65,148.99,class_2
243,-18.79,169.29,class_2
87,-24.47,-68.46,class_2
50,-8.75,124.04,class_2
39,17.7,147.65,class_2
33,-3.43,135.65,class_2
22,-5.1,145.13,class_2
63,-5.23,153.59,class_2
40,-3.06,139.62,class_2
18,-3.31,139.91,class_2
40,0.53,98.72,class_2
9,34.4,-118.43,class_2
115,-5.75,145.39,class_2
54,-6.23,154.45,class_2
48,-5.7,151.96,class_2
21,11.86,142.35,class_2
38,44.77,153.33,class_2
39,56.04,163.17,class_2
56,-55.72,-28.75,class_2
29,22.55,122.37,class_2
101,-11.43,166.37,class_2
135,49.05,153.6,class_2
33,-49.35,164.09,class_2
336,3.86,124.26,class_2
29,56.77,-135.91,class_2
45,35.94,73.33,class_2
41,-61.1,-38.01,class_2
91,-10.31,161.42,class_2
30,57.86,-137.42,class_2
33,-61.05,-21.7,class_2
124,-15.18,167.43,class_2
517,-23.88,180,class_2
43,-15.13,166.91,class_2
12,-7.28,155.63,class_2
386,-31.55,179.79,class_2
26,19.73,147.34,class_2
7,-17.62,167.53,class_2
7,39.34,73.77,class_2
9,-12.24,-77.58,class_2
18,-8.4,154.03,class_2
62,-15.12,167.16,class_2
1,32.38,78.5,class_2
9,-7.24,149.58,class_2
111,-4.26,-77.01,class_2
30,-38.03,-72.78,class_2
39,-3.1,148,class_2
63,-6.84,155.41,class_2
33,-2.51,146.03,class_2
23,0.91,-26.71,class_2
23,-28.78,-177.39,class_2
5,44.74,149.15,class_2
615,-7.46,119.89,class_2
0,12.98,125.74,class_2
75,-29.92,-177.8,class_2
10,40.31,63.72,class_2
10,-29.93,-177.62,class_2
14,40.35,63.45,class_2
20,-33.78,-177.83,class_2
25,7.48,-78.28,class_2
31,26.7,97.04,class_2
17,7.22,122.99,class_2
18,32.49,104.18,class_2
190,36.52,71.05,class_2
40,16.73,122.29,class_2
24,27.59,56.38,class_2
33,-53.82,158.84,class_2
53,-17.58,-174.39,class_2
4,-8.1,125.38,class_2
33,-27.93,173.13,class_2
24,34.8,139.22,class_2
36,44.22,148.87,class_2
62,-4.94,133.99,class_2
160,31.07,130.1,class_2
39,-30.62,-178.07,class_2
39,-11.14,162.16,class_2
36,7.33,123.4,class_2
114,5.23,127.36,class_2
48,-13.61,166.66,class_2
42,-16.52,-72.6,class_2
17,60.73,-141.55,class_2
77,-21.22,169.72,class_2
108,17.04,-94.61,class_2
9,49.88,78.92,class_2
33,-1.71,136.05,class_2
10,1.16,94.2,class_2
26,0.66,126,class_2
115,5.89,125.33,class_2
9,34.08,59.8,class_2
126,28.95,140.94,class_2
28,1.62,-79.34,class_2
0,49.92,78.8,class_2
0,49.94,78.86,class_2
45,45.98,151.47,class_2
18,-33.15,-73.1,class_2
57,-32.17,-71.43,class_2
39,18.75,120.86,class_2
0,49.9,78.86,class_2
105,-56.05,-27.37,class_2
43,19.89,120.54,class_2
554,27.9,137.04,class_2
10,-51.15,160.64,class_2
37,36.36,141.63,class_2
14,38.07,20.25,class_2
83,-21.59,-175.32,class_2
31,40.22,139.04,class_2
37,61.04,-147.37,class_2
128,33.51,131.51,class_2
43,60.97,-147.47,class_2
33,-60.46,-24.91,class_2
39,0.48,-79.79,class_2
183,-7.47,128.2,class_2
592,-28.14,-63.15,class_2
209,36.42,70.75,class_2
50,-30.68,-71.2,class_2
0,49.85,78.92,class_2
45,32.39,131.96,class_2
0,49.92,78.83,class_2
42,0.22,98.05,class_2
0,56.19,163.31,class_2
61,-34,-71.45,class_2
7,39.49,75.27,class_2
42,17.81,-101.69,class_2
33,-9.81,159.85,class_2
49,-35.21,-179.32,class_2
43,-13.98,166.19,class_2
52,-13.98,166.51,class_2
6,62.19,-124.27,class_2
30,-21.66,169.81,class_3
60,22.33,93.58,class_3
50,-13.64,165.96,class_3
119,-16.31,-71.66,class_3
58,-5.14,151.77,class_3
33,-44.6,37.34,class_3
17,58.83,-149.29,class_3
26,57.17,-152.45,class_3
12,60.36,-146.61,class_3
10,60.51,-146.7,class_3
54,-56.17,-27.66,class_3
26,11.7,144.57,class_3
4,-27.82,-71.1,class_3
107,-4.42,144.08,class_3
33,-5.36,151.86,class_3
58,-31.81,-71.26,class_3
80,22.41,121.26,class_3
58,44.45,148.84,class_3
36,-0.47,-19.93,class_3
55,-5.33,153.08,class_3
195,28.96,128.23,class_3
28,-42.9,-75.13,class_3
7,-32.2,78.93,class_3
59,-5.41,151.57,class_3
50,31.49,80.5,class_3
34,0.81,29.9,class_3
0,49.72,78.07,class_3
61,51.24,157.76,class_3
27,-0.78,122.22,class_3
33,-52.77,160.17,class_3
242,-12.23,167.02,class_3
34,-10.43,160.89,class_3
33,29.62,80.83,class_3
36,29.71,80.89,class_3
59,-0.1,125.01,class_3
11,-0.05,125.06,class_3
165,-21.59,170.56,class_3
42,-1.52,-15.37,class_3
44,22.11,145.9,class_3
136,-14.03,167.04,class_3
5,56.68,120.95,class_3
42,52.4,-169.54,class_3
0,49.79,78.14,class_3
60,39.25,24.6,class_3
80,-6.73,129.84,class_3
33,-11.14,115.36,class_3
48,51.47,-178.32,class_3
33,40.67,30.69,class_3
367,35.43,135.49,class_3
60,10.36,125.87,class_3
34,-57.82,-23.54,class_3
60,-7.15,129.83,class_3
73,24.43,122.25,class_3
0,-7.02,30.9,class_3
20,-21.89,-70.07,class_3
80,-7.53,127.91,class_3
13,-9.29,158.46,class_3
29,-8.93,120.32,class_3
599,-6.1,113.36,class_3
7,39.4,24.94,class_3
8,22.76,121.47,class_3
12,33.22,-116.19,class_3
45,-30.86,-178.21,class_3
33,-30.84,-178.2,class_3
31,39.47,142.89,class_3
44,38.54,142.14,class_3
32,-3.74,143.01,class_3
7,65.46,-150.07,class_3
82,60.15,-152.82,class_3
138,-56.81,-26.93,class_3
17,54.84,166,class_3
35,-17.15,-171.57,class_3
635,-22.75,178.76,class_3
425,-6.76,126.74,class_3
52,49.41,155.54,class_3
0,43.63,146.5,class_3
33,43.78,147.48,class_3
44,1.81,126.41,class_3
70,43.45,147.98,class_3
111,47.88,153.75,class_3
