@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9}

@data
0,0,0,0,0,1954,1,class_0
0,1,0,0,0,1954,1,class_0
0,1,0,0,0,1954,0,class_0
0,0,0,0,0,1954,1,class_0
0,1,0,0,1,1954,1,class_0
0,1,0,0,0,1954,0,class_0
0,0,0,0,0,1954,0,class_0
0,0,0,0,0,1954,0,class_0
0,1,0,0,1,1954,0,class_0
0,1,0,0,1,1954,0,class_0
0,0,0,0,0,1954,1,class_0
0,0,0,0,0,1954,0,class_0
0,0,0,0,0,1954,0,class_0
0,1,1,1,1,1954,0,class_0
0,0,0,0,0,1954,0,class_0
0,1,1,1,1,1954,0,class_0
6,0,0,0,0,1954,0,class_0
0,1,0,0,1,1954,1,class_0
0,0,0,0,1,1954,1,class_0
0,1,0,0,1,1954,0,class_0
0,0,0,0,0,1954,1,class_0
0,1,0,0,1,1954,0,class_0
0,1,0,0,1,1954,0,class_0
0,0,0,0,0,1954,0,class_0
0,1,0,0,1,1954,0,class_0
0,1,0,0,1,1954,0,class_0
0,1,0,0,0,1954,1,class_0
0,0,0,0,1,1954,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,0,1955,0,class_0
0,0,0,0,0,1955,1,class_0
1,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,1,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,1,class_0
0,0,0,0,1,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,0,1955,0,class_0
0,0,0,0,0,1955,1,class_0
0,0,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,1,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,1,class_0
2,0,0,0,0,1955,0,class_0
0,0,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,1,1955,0,class_0
0,0,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,0,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,1,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,1,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,0,1955,1,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,1,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,1,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,1,0,0,1,1955,0,class_0
0,0,0,0,1,1955,0,class_0
0,1,0,0,0,1955,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,0,0,0,1,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,1,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,0,1956,1,class_0
0,1,1,0,0,1956,1,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,0,1956,1,class_0
0,0,0,0,0,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,0,0,0,1,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,0,0,0,0,1956,1,class_0
0,1,0,0,0,1956,1,class_0
0,0,0,0,0,1956,0,class_0
0,1,0,0,1,1956,1,class_0
0,1,0,0,0,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,0,0,0,1,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,1,1956,1,class_0
0,0,0,0,0,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,0,0,0,1,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,0,0,0,0,1956,1,class_0
0,1,0,0,0,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,1,1,0,0,1956,1,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,0,0,0,1,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,1,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,0,0,0,1,1956,1,class_0
0,0,0,0,0,1956,0,class_0
0,0,0,0,0,1956,1,class_0
0,0,0,0,0,1956,0,class_0
0,0,0,0,1,1956,1,class_0
0,1,0,0,1,1956,1,class_0
0,1,0,0,1,1956,0,class_0
0,0,0,0,1,1956,0,class_0
0,0,0,0,0,1956,1,class_0
0,0,0,0,0,1956,1,class_0
0,0,0,0,0,1956,1,class_0
0,1,0,0,1,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,1,class_0
0,1,0,0,1,1956,1,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,0,0,0,1956,0,class_0
0,1,0,0,1,1956,0,class_0
0,1,1,0,0,1956,0,class_0
0,0,0,0,0,1956,0,class_0
0,0,0,0,0,1957,0,class_0
0,0,0,0,1,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,1,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,1,class_0
0,0,0,0,0,1957,1,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,1,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,1,1957,0,class_0
0,1,1,1,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,1,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,1,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,0,0,0,1,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,1,1,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,1,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,1,0,1,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,1,class_0
0,1,0,0,0,1957,1,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,1,class_0
0,1,0,0,1,1957,1,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,1,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,1,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,0,0,0,1,1957,0,class_0
0,1,0,0,0,1957,1,class_0
0,0,0,0,0,1957,1,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,1,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,1,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,1,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,0,0,0,0,1957,0,class_0
0,1,0,0,1,1957,0,class_0
0,1,0,0,0,1957,0,class_0
0,1,0,0,0,1957,1,class_0
0,1,1,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,1,1958,1,class_0
0,0,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,1,0,0,1958,1,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,1,1958,1,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,1,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,0,1958,1,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,1,0,0,1,1958,1,class_0
0,1,0,0,1,1958,1,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,1,1958,0,class_0
0,0,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,1,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,1,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,1,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,1,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,1,class_0
0,1,0,0,0,1958,1,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,1,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,1,class_0
0,1,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,1,class_0
0,1,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,1,1958,1,class_0
0,1,1,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,1,class_0
0,1,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,1,1958,1,class_0
0,1,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,1,0,0,1958,0,class_0
0,1,0,0,0,1958,1,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,1,0,0,1958,0,class_0
0,0,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,0,0,0,1,1958,0,class_0
0,1,0,0,0,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,0,0,0,0,1958,0,class_0
0,1,0,0,1,1958,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,1,0,1,1959,1,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,1,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,1,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,0,1959,1,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,0,0,0,0,1959,1,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,1,class_0
0,0,0,0,0,1959,1,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,1,class_0
0,1,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,1,1959,1,class_0
0,1,0,0,0,1959,1,class_0
0,1,0,0,0,1959,1,class_0
0,0,0,0,1,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,0,1959,1,class_0
0,1,1,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,1,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,0,1959,1,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1959,1,class_0
0,1,0,0,1,1959,1,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,0,1959,1,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,1,class_0
0,1,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,1,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,0,0,0,1,1959,0,class_0
0,0,0,0,1,1959,0,class_0
0,0,0,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,1,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,1,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,0,0,0,0,1959,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,0,0,0,1,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,1,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,1,1960,1,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,1,class_0
0,1,0,0,0,1960,1,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,1,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,1,class_0
0,1,1,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,1,1960,1,class_0
0,0,0,0,0,1960,1,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,1,1960,1,class_0
0,1,0,0,0,1960,1,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,1,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,1,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,1,1,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,1,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,1,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,1,0,0,1,1960,1,class_0
0,1,1,0,1,1960,1,class_0
0,0,0,0,1,1960,0,class_0
0,0,0,0,0,1960,1,class_0
0,1,0,0,1,1960,0,class_0
0,1,0,0,0,1960,1,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,1,0,0,1960,0,class_0
0,1,0,0,0,1960,1,class_0
0,1,0,0,0,1960,0,class_0
0,1,1,0,0,1960,0,class_0
0,1,1,0,1,1960,1,class_0
0,0,0,0,0,1960,1,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,1,0,0,1,1960,1,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,1,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,1,0,0,1,1960,0,class_0
0,0,0,0,0,1960,0,class_0
0,1,0,0,0,1960,1,class_0
0,1,0,0,0,1960,1,class_0
0,0,0,0,0,1960,0,class_0
0,1,1,0,0,1960,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,1,1961,0,class_0
0,1,0,1,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,1,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
1,0,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,1,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,0,0,0,0,1961,1,class_0
0,0,0,0,0,1961,0,class_0
0,0,0,0,1,1961,0,class_0
0,0,0,0,0,1961,1,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,1,1961,1,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,0,1961,1,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,1,0,0,1,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,0,0,0,0,1961,1,class_0
0,1,1,0,1,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,1,1961,0,class_0
0,0,0,0,0,1961,1,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,1,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,1,0,1,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,0,0,0,0,1961,0,class_0
0,1,1,0,1,1961,0,class_0
0,0,0,0,0,1961,1,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
0,1,0,0,0,1961,1,class_0
0,0,0,0,0,1961,0,class_0
0,0,0,0,0,1961,0,class_0
