@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
781,706,0.373846,class_3
99,717,0.378961,class_3
99,745,0.357862,class_3
400,746,0.354937,class_3
400,762,0.354945,class_3
642,764,0.356694,class_3
25,775,0.422563,class_3
665,779,0.394015,class_3
645,784,0.393373,class_3
493,790,0.387293,class_3
85,792,0.371651,class_3
518,793,0.435381,class_3
909,801,0.460536,class_3
936,806,0.351835,class_3
583,816,0.389947,class_3
28,828,0.437159,class_3
592,838,0.403271,class_3
807,842,0.380435,class_3
46,846,0.356925,class_3
832,846,0.379829,class_3
776,850,0.374434,class_3
56,857,0.429708,class_3
86,859,0.444907,class_3
972,857,0.353365,class_3
559,858,0.372457,class_3
590,858,0.35221,class_3
704,863,0.387261,class_3
881,866,0.366336,class_3
620,869,0.464984,class_3
1004,869,0.392144,class_3
266,884,0.357686,class_3
86,894,0.409299,class_3
583,892,0.402559,class_3
832,890,0.359425,class_3
645,900,0.363002,class_3
605,909,0.393523,class_3
825,916,0.371353,class_3
914,916,0.356883,class_3
163,924,0.369063,class_3
282,938,0.352801,class_3
76,951,0.357242,class_3
557,952,0.488224,class_3
462,952,0.404016,class_3
122,987,0.375497,class_3
328,991,0.376339,class_3
798,992,0.40299,class_3
56,999,0.437736,class_3
24,1000,0.393255,class_3
747,1004,0.361423,class_3
380,1006,0.356698,class_3
420,16,0.369929,class_3
502,17,0.414882,class_3
878,18,0.365808,class_3
740,27,0.382811,class_3
758,30,0.356986,class_3
998,37,0.430366,class_3
352,41,0.426476,class_3
381,43,0.394386,class_3
490,48,0.495612,class_3
580,48,0.409682,class_3
798,53,0.484774,class_3
364,67,0.364516,class_3
584,69,0.364144,class_3
410,71,0.402479,class_3
852,78,0.37195,class_3
684,91,0.46629,class_3
134,94,0.384045,class_3
504,104,0.468408,class_3
579,107,0.390313,class_3
727,111,0.40705,class_3
908,109,0.37032,class_3
704,117,0.481214,class_3
858,120,0.505567,class_3
654,129,0.415416,class_3
892,129,0.430712,class_3
85,136,0.412138,class_3
557,146,0.452744,class_3
624,140,0.369884,class_3
915,146,0.419573,class_3
402,144,0.3895,class_3
729,161,0.503483,class_3
93,150,0.386662,class_3
331,151,0.384542,class_3
791,154,0.417253,class_3
415,164,0.372644,class_3
449,166,0.374888,class_3
25,168,0.384212,class_3
840,167,0.369462,class_3
387,171,0.417067,class_3
275,172,0.378268,class_3
65,178,0.390282,class_3
300,176,0.352321,class_3
964,177,0.363077,class_3
262,185,0.357184,class_3
793,184,0.357045,class_3
1003,186,0.430484,class_3
217,192,0.363254,class_3
485,196,0.434713,class_3
650,196,0.38277,class_3
789,201,0.3944,class_3
55,207,0.427065,class_3
23,203,0.378197,class_3
842,207,0.438187,class_3
276,206,0.355202,class_3
151,210,0.441591,class_3
231,211,0.380197,class_3
383,212,0.409357,class_3
872,212,0.400748,class_3
654,213,0.390957,class_3
176,219,0.452685,class_3
462,216,0.386211,class_3
798,217,0.390145,class_3
486,218,0.38476,class_3
927,222,0.453255,class_3
998,220,0.354652,class_3
772,222,0.365343,class_3
124,225,0.391981,class_3
28,229,0.458901,class_3
807,232,0.387225,class_3
669,237,0.413988,class_3
271,237,0.431411,class_3
72,237,0.391095,class_3
183,239,0.384099,class_3
932,238,0.353305,class_3
409,245,0.402929,class_3
888,252,0.495665,class_3
991,254,0.433998,class_3
134,251,0.409217,class_3
198,251,0.384595,class_3
466,252,0.443652,class_3
510,251,0.408805,class_3
52,260,0.383935,class_3
686,264,0.557122,class_3
538,266,0.38127,class_3
180,268,0.420711,class_3
857,268,0.397699,class_3
720,269,0.412361,class_3
208,270,0.351285,class_3
458,274,0.381579,class_3
585,272,0.370894,class_3
617,274,0.415784,class_3
73,276,0.384904,class_3
285,277,0.402901,class_3
353,280,0.411554,class_3
752,279,0.454378,class_3
688,280,0.393133,class_3
780,281,0.381718,class_3
988,283,0.41675,class_3
504,285,0.45033,class_3
120,292,0.363174,class_3
699,294,0.395014,class_3
994,296,0.387208,class_3
456,298,0.431502,class_3
800,297,0.438144,class_3
681,300,0.375258,class_3
33,302,0.416291,class_3
610,305,0.45242,class_3
689,315,0.501792,class_3
432,313,0.436179,class_3
938,312,0.358959,class_3
1004,313,0.376297,class_3
142,318,0.526097,class_3
52,325,0.432778,class_3
626,321,0.545468,class_3
715,326,0.476522,class_3
554,327,0.394579,class_3
400,329,0.371697,class_3
830,328,0.375184,class_3
114,331,0.376009,class_3
323,332,0.381236,class_3
432,333,0.361114,class_3
532,337,0.372929,class_3
946,336,0.35832,class_3
159,338,0.372967,class_3
196,343,0.389757,class_3
89,344,0.378012,class_3
711,344,0.431878,class_3
738,354,0.443507,class_3
835,349,0.424123,class_3
893,349,0.402177,class_3
793,362,0.396073,class_3
97,359,0.496705,class_3
205,357,0.36016,class_3
421,357,0.358657,class_3
924,356,0.385807,class_3
967,361,0.492336,class_3
476,361,0.412008,class_3
505,364,0.389165,class_3
293,367,0.409757,class_3
751,377,0.421277,class_3
442,382,0.457438,class_3
185,382,0.392216,class_3
912,382,0.456744,class_3
348,385,0.452769,class_3
364,394,0.355244,class_3
198,402,0.375239,class_3
364,403,0.401354,class_3
583,405,0.514033,class_3
268,407,0.408945,class_3
533,404,0.421738,class_3
995,406,0.371826,class_3
346,421,0.400443,class_3
818,416,0.378738,class_3
167,423,0.443579,class_3
308,423,0.391335,class_3
666,423,0.369745,class_3
234,424,0.358615,class_3
626,440,0.532718,class_3
894,438,0.528886,class_3
508,436,0.356375,class_3
359,443,0.429632,class_3
966,442,0.441347,class_3
194,444,0.387219,class_3
461,443,0.392557,class_3
678,446,0.360551,class_3
716,449,0.377973,class_3
270,450,0.357415,class_3
238,454,0.35313,class_3
415,463,0.449645,class_3
935,464,0.372169,class_3
241,478,0.451882,class_3
610,479,0.508805,class_3
179,486,0.398079,class_3
864,486,0.363978,class_3
790,487,0.38091,class_3
927,499,0.491635,class_3
512,496,0.393986,class_3
277,500,0.377557,class_3
332,504,0.35408,class_3
720,504,0.358951,class_3
896,521,0.439567,class_3
176,517,0.453414,class_3
284,518,0.393326,class_3
231,518,0.36525,class_3
112,520,0.353282,class_3
219,520,0.37311,class_3
345,522,0.394241,class_3
697,523,0.501085,class_3
44,524,0.404052,class_3
472,530,0.419348,class_3
952,532,0.399306,class_3
237,539,0.467322,class_3
301,538,0.43875,class_3
368,552,0.406674,class_3
729,546,0.425301,class_3
255,547,0.397709,class_3
427,550,0.441549,class_3
326,552,0.40813,class_3
275,554,0.37239,class_3
528,573,0.357902,class_3
840,580,0.372686,class_3
23,581,0.364747,class_3
273,582,0.407894,class_3
288,581,0.436163,class_3
215,583,0.409104,class_3
903,585,0.416499,class_3
55,584,0.384825,class_3
405,584,0.374179,class_3
968,587,0.468578,class_3
568,592,0.355355,class_3
846,594,0.379104,class_3
329,599,0.536553,class_3
462,597,0.415419,class_3
363,599,0.385332,class_3
401,612,0.441136,class_3
486,622,0.513948,class_3
527,623,0.438877,class_3
672,622,0.359551,class_3
779,633,0.442773,class_3
758,634,0.45137,class_3
804,633,0.396781,class_3
608,639,0.391139,class_3
650,652,0.376251,class_3
23,655,0.405086,class_3
108,653,0.376681,class_3
203,654,0.388169,class_3
808,659,0.395263,class_3
488,656,0.351934,class_3
504,662,0.412312,class_3
462,663,0.404465,class_3
880,662,0.354691,class_3
962,663,0.369751,class_3
742,678,0.361508,class_3
564,687,0.383636,class_3
888,687,0.367896,class_3
29,699,0.413852,class_3
980,700,0.388885,class_3
685,720,0.448712,class_3
489,722,0.445133,class_3
190,728,0.381383,class_3
540,730,0.427466,class_3
54,730,0.36959,class_3
167,731,0.434415,class_3
685,739,0.503905,class_3
773,740,0.457854,class_3
933,738,0.419129,class_3
620,739,0.37417,class_3
455,742,0.36951,class_3
386,746,0.393919,class_3
989,751,0.387195,class_3
514,755,0.358362,class_3
995,764,0.449991,class_3
716,762,0.351729,class_3
179,766,0.411498,class_3
782,767,0.369792,class_3
394,772,0.418316,class_3
713,772,0.361597,class_3
185,784,0.477491,class_3
72,786,0.42507,class_3
88,794,0.410226,class_3
38,804,0.355719,class_3
846,804,0.35547,class_3
708,808,0.375071,class_3
62,815,0.365339,class_3
306,817,0.4145,class_3
618,819,0.512974,class_3
243,818,0.359306,class_3
992,829,0.445643,class_3
64,836,0.472259,class_3
180,834,0.358381,class_3
628,839,0.376847,class_3
98,842,0.355202,class_3
830,847,0.466412,class_3
993,850,0.418215,class_3
354,850,0.353813,class_3
32,854,0.371938,class_3
325,855,0.381176,class_3
96,863,0.452358,class_3
546,862,0.368924,class_3
165,867,0.414553,class_3
506,869,0.385135,class_3
606,870,0.376773,class_3
116,884,0.360819,class_3
306,886,0.361696,class_3
792,888,0.350661,class_3
170,898,0.429631,class_3
974,895,0.473658,class_3
558,896,0.395532,class_3
736,900,0.370385,class_3
228,903,0.373626,class_3
129,905,0.443733,class_3
971,922,0.375073,class_3
704,925,0.382639,class_3
67,933,0.383843,class_3
265,928,0.374103,class_3
224,929,0.377154,class_3
473,928,0.357311,class_3
888,930,0.385232,class_3
815,931,0.358224,class_3
108,935,0.353464,class_3
845,936,0.380409,class_3
110,951,0.40934,class_3
60,952,0.35339,class_3
309,953,0.387889,class_3
650,954,0.353603,class_3
116,969,0.418958,class_3
737,970,0.356149,class_3
83,974,0.472699,class_3
247,975,0.426537,class_3
42,981,0.380163,class_3
930,985,0.438383,class_3
661,991,0.526027,class_3
152,996,0.464227,class_3
70,1006,0.36365,class_3
354,1007,0.37187,class_3
134,17,0.36163,class_3
732,17,0.357158,class_3
458,26,0.363134,class_3
996,29,0.363467,class_3
285,38,0.378105,class_3
394,38,0.355948,class_3
43,44,0.35545,class_3
999,52,0.507711,class_3
486,46,0.358955,class_3
832,50,0.356231,class_3
238,52,0.369698,class_3
444,59,0.371136,class_3
944,65,0.374572,class_3
460,70,0.371974,class_3
162,78,0.502879,class_3
652,72,0.363123,class_3
996,77,0.383547,class_3
159,91,0.382835,class_3
390,92,0.36779,class_3
230,110,0.351095,class_3
530,110,0.351315,class_3
606,112,0.358192,class_3
32,120,0.385911,class_3
748,125,0.376276,class_3
94,136,0.354185,class_3
889,144,0.402232,class_3
33,145,0.424156,class_3
135,145,0.409208,class_3
155,150,0.368291,class_3
831,185,0.455288,class_3
660,186,0.46754,class_3
460,188,0.351867,class_3
910,191,0.38804,class_3
88,192,0.35157,class_3
994,196,0.35583,class_3
36,201,0.365199,class_3
176,200,0.390718,class_3
126,206,0.378681,class_3
827,211,0.370991,class_3
509,212,0.358779,class_3
86,231,0.37425,class_3
230,243,0.356021,class_3
478,243,0.357594,class_3
838,249,0.403417,class_3
1002,254,0.35186,class_3
32,259,0.36702,class_3
774,260,0.350975,class_3
57,272,0.383104,class_3
159,300,0.388455,class_3
700,305,0.366161,class_3
548,310,0.506951,class_3
839,310,0.404576,class_3
205,310,0.377932,class_3
784,310,0.359265,class_3
512,321,0.358082,class_3
480,322,0.375862,class_3
121,332,0.457462,class_3
693,344,0.468277,class_3
437,349,0.408823,class_3
850,358,0.374557,class_3
734,358,0.410964,class_3
152,364,0.375396,class_3
28,371,0.385729,class_3
66,372,0.361965,class_3
450,378,0.519343,class_3
767,379,0.45944,class_3
173,382,0.373117,class_3
925,384,0.400322,class_3
600,392,0.352885,class_3
226,400,0.37148,class_3
646,409,0.371699,class_3
20,424,0.450277,class_3
296,428,0.375735,class_3
998,432,0.422195,class_3
903,434,0.395452,class_3
969,432,0.381083,class_3
230,446,0.353765,class_3
950,447,0.386717,class_3
778,452,0.377489,class_3
140,455,0.398504,class_3
40,462,0.361106,class_3
438,462,0.354525,class_3
931,477,0.355493,class_3
446,478,0.363463,class_3
665,478,0.375868,class_3
29,485,0.354205,class_3
93,486,0.403751,class_3
669,490,0.381114,class_3
146,498,0.437845,class_3
254,495,0.377977,class_3
186,498,0.430445,class_3
926,498,0.402789,class_3
426,505,0.405998,class_3
466,503,0.358226,class_3
205,516,0.433699,class_3
514,514,0.411864,class_3
90,522,0.373108,class_3
673,523,0.385901,class_3
496,532,0.352199,class_3
139,535,0.390744,class_3
245,537,0.456055,class_3
588,535,0.370351,class_3
568,547,0.391095,class_3
84,553,0.382224,class_3
424,550,0.431624,class_3
169,553,0.368514,class_3
267,558,0.376936,class_3
831,559,0.382581,class_3
146,560,0.356048,class_3
38,565,0.374587,class_3
55,579,0.41467,class_3
106,578,0.354428,class_3
236,582,0.352225,class_3
873,586,0.401816,class_3
911,590,0.428996,class_3
955,587,0.390442,class_3
525,593,0.482784,class_3
132,598,0.511634,class_3
634,595,0.432232,class_3
710,600,0.400483,class_3
775,603,0.404327,class_3
200,604,0.357397,class_3
603,605,0.395448,class_3
90,608,0.391768,class_3
542,613,0.384394,class_3
250,622,0.350527,class_3
840,628,0.439727,class_3
184,628,0.365999,class_3
962,634,0.356089,class_3
89,638,0.380166,class_3
802,637,0.37172,class_3
710,644,0.483488,class_3
127,649,0.459142,class_3
280,649,0.431374,class_3
176,651,0.377547,class_3
769,660,0.36026,class_3
845,663,0.369446,class_3
299,676,0.438919,class_3
569,677,0.381688,class_3
189,680,0.419229,class_3
786,680,0.380411,class_3
648,690,0.405522,class_3
89,700,0.459527,class_3
378,704,0.388052,class_3
19,709,0.427461,class_3
192,710,0.478576,class_3
106,716,0.369571,class_3
936,727,0.444431,class_3
431,737,0.442425,class_3
996,745,0.387368,class_3
105,751,0.391986,class_3
20,750,0.350728,class_3
62,757,0.424417,class_3
189,754,0.358929,class_3
481,754,0.380267,class_3
489,755,0.36405,class_3
507,755,0.431067,class_3
1005,755,0.391267,class_3
279,759,0.369584,class_3
304,761,0.468837,class_3
532,762,0.362577,class_3
953,769,0.457795,class_3
558,772,0.359451,class_3
590,780,0.36506,class_3
902,787,0.365205,class_3
429,790,0.393357,class_3
988,788,0.353965,class_3
533,790,0.390553,class_3
198,792,0.356387,class_3
919,799,0.446277,class_3
248,800,0.356582,class_3
390,802,0.350471,class_3
456,807,0.372643,class_3
85,816,0.385568,class_3
344,814,0.353738,class_3
707,817,0.461197,class_3
959,817,0.36179,class_3
240,820,0.351258,class_3
190,826,0.389199,class_3
139,832,0.414886,class_3
735,829,0.491372,class_3
294,833,0.424821,class_3
881,847,0.366584,class_3
520,852,0.404327,class_3
759,850,0.396847,class_3
330,851,0.362727,class_3
76,852,0.36947,class_3
714,856,0.462637,class_3
782,857,0.375174,class_3
648,859,0.361076,class_3
907,865,0.397515,class_3
798,869,0.371194,class_3
108,885,0.359823,class_3
20,890,0.352132,class_3
28,894,0.360345,class_3
755,896,0.382835,class_3
622,898,0.353251,class_3
366,905,0.393539,class_3
669,906,0.357336,class_3
448,912,0.574189,class_3
951,910,0.367248,class_3
156,914,0.353748,class_3
423,914,0.367806,class_3
383,918,0.37849,class_3
693,923,0.396516,class_3
69,924,0.36492,class_3
379,928,0.364,class_3
423,931,0.429731,class_3
277,940,0.376617,class_3
966,956,0.357042,class_3
766,960,0.364082,class_3
138,966,0.356047,class_3
182,970,0.414557,class_3
544,968,0.368755,class_3
338,970,0.355114,class_3
140,977,0.425771,class_3
33,982,0.378069,class_3
107,994,0.435497,class_3
174,990,0.370831,class_3
458,994,0.372178,class_3
358,1004,0.420252,class_3
129,22,0.459674,class_3
170,16,0.405886,class_3
610,18,0.422495,class_3
580,24,0.402541,class_3
815,23,0.358414,class_3
54,24,0.370004,class_3
926,29,0.509157,class_3
487,32,0.416192,class_3
468,40,0.472094,class_3
660,40,0.379333,class_3
622,40,0.351723,class_3
768,45,0.381135,class_3
446,47,0.457607,class_3
631,47,0.381334,class_3
472,54,0.353506,class_3
394,57,0.368253,class_3
879,59,0.409202,class_3
