@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute class {class_0,class_1}

@data
-0.805096,-0.061975,-0.058207,-0.113793,-0.61386,class_1
-0.49199,-0.930233,0.236674,1.789544,-0.21501,class_1
2.126529,1.600904,0.567866,-0.163379,1.087861,class_1
0.444183,-0.003531,0.741349,0.571757,0.647756,class_1
-0.413868,-0.572034,0.230773,0.679829,-0.068689,class_1
-0.040102,-0.518583,-0.908538,0.574916,-0.872493,class_1
-0.21621,-0.06853,-1.035714,-1.217322,-0.860233,class_1
-1.048432,-0.669948,-0.75192,-0.948678,-0.519995,class_1
1.438149,1.395813,2.032127,1.006669,2.371998,class_1
0.878882,1.304325,3.209673,1.760049,2.990229,class_1
-1.678158,-0.98963,-0.473404,1.424297,-0.705069,class_1
1.48009,1.563663,0.573285,-0.09466,0.851442,class_1
1.994082,1.051254,0.719645,0.043186,1.444448,class_1
-0.71663,-0.939737,-0.789983,-0.707997,-0.883833,class_1
1.547271,1.161314,0.891072,0.365173,1.256279,class_1
0.418127,0.37826,2.413918,1.277493,2.017417,class_1
-1.568377,-0.629405,0.184637,0.235994,-0.323277,class_1
-1.84531,-1.859689,-0.978164,1.142554,-0.815743,class_1
-0.222276,-0.358686,-0.081032,-0.612935,-0.218624,class_1
-0.928736,-0.936328,-0.93789,1.675972,-0.971493,class_1
1.46081,1.050488,1.778491,1.080698,2.013213,class_1
0.468008,0.007628,1.298281,1.689946,1.122419,class_1
-0.50767,-0.237072,-0.258414,-0.377682,-0.396521,class_1
-0.752871,0.004306,0.684835,0.629765,-0.299561,class_1
-0.974997,-1.482103,-1.224724,1.507129,-0.70537,class_1
-0.455237,-0.545728,0.459612,0.57442,-0.047895,class_1
-0.145771,-0.447931,-1.260269,-0.790268,-1.012866,class_1
0.177365,-0.139083,0.408492,0.706965,0.154129,class_1
-1.471935,-1.768731,-1.570687,1.14711,-1.077328,class_1
-0.180694,-0.943157,-0.040066,1.716297,-0.04416,class_1
-0.798413,-1.386312,-0.747893,1.146902,-0.758524,class_1
-0.893713,-0.503844,-0.518223,-1.351677,-0.495518,class_1
-1.065798,-0.91647,0.276994,0.64541,-0.660451,class_1
-1.000481,-0.440578,-1.206393,-0.710986,-1.038144,class_1
-0.815475,-0.737552,-0.868389,-1.626122,-0.524506,class_1
1.167171,1.335614,1.395632,0.588558,1.46633,class_1
-0.960486,-0.761131,0.375749,1.431313,-0.544091,class_1
1.693667,1.492109,-0.566078,-1.228833,-0.320473,class_1
-0.097634,-0.343394,0.325674,0.085525,-0.007768,class_1
-0.846464,-1.352006,-1.386099,-0.999525,-0.92132,class_1
-0.453362,-0.921772,-0.018143,1.383191,-0.38895,class_1
-1.066329,-0.596307,-1.305764,-1.786543,-0.60055,class_1
1.732425,1.483489,-0.250491,-0.641474,0.198782,class_1
-0.557617,-0.876851,-0.143478,0.287194,-0.191936,class_1
-0.307043,-0.018484,-0.303995,0.53752,-0.382261,class_1
-0.142786,-0.716547,0.51625,1.627891,0.211399,class_1
-0.589481,-0.709998,-1.070753,-1.775345,-1.530379,class_1
1.217503,1.539184,1.414927,0.696107,1.631261,class_1
-1.137336,-1.436337,-0.919175,0.238935,-0.779511,class_1
-0.673371,0.037103,0.610426,1.039862,-0.21588,class_1
1.154805,1.530538,2.587596,1.179579,2.732251,class_1
1.323909,1.687708,1.9349,0.804964,2.145264,class_1
1.911438,1.330528,1.001713,-0.265404,1.319912,class_1
1.246249,1.690783,0.392683,0.093055,0.403579,class_1
-0.136908,-0.364322,-1.461539,-0.413509,-0.930097,class_1
-0.906519,-0.634463,-0.713724,-0.682957,-1.051234,class_1
-0.808332,-0.231471,0.670238,0.620883,0.115365,class_1
-0.301184,-0.430003,-0.369088,0.245329,-0.298713,class_1
0.528727,-0.09853,0.258148,1.151338,0.438845,class_1
-0.331372,0.238224,-1.11537,-0.116461,-0.759526,class_1
-0.176405,-0.894437,0.349157,1.76604,-0.051024,class_1
0.087471,-0.342984,-1.043497,-1.12372,-0.903585,class_1
-0.514576,-1.554156,-1.335198,0.406053,-0.813712,class_1
-1.060702,-0.498738,-0.501789,0.704762,-0.787583,class_1
-0.96542,-0.757263,-0.822765,-0.148912,-0.861017,class_1
-0.38042,-1.07499,0.067647,1.128826,-0.425594,class_1
-1.190343,-0.878686,-0.189572,-0.270748,-0.883114,class_1
-0.847861,-0.388038,0.529237,-0.235725,-0.089871,class_1
-1.923461,-1.011274,-0.466099,0.651135,-0.973862,class_1
-0.391432,-0.886672,0.467387,1.462575,-0.052345,class_1
-1.119511,-0.930507,-1.650487,-0.375772,-1.207601,class_1
0.347751,-0.185429,0.213199,0.47801,0.430303,class_1
1.692122,1.374962,3.172171,1.056118,4.129234,class_1
1.524462,1.094699,1.099968,0.247785,1.110987,class_1
-1.58803,-1.298209,-0.355579,1.485694,-0.883275,class_1
-1.416174,-1.361727,-0.910852,0.7899,-0.729084,class_1
0.151818,-0.097371,-0.174667,-0.181993,-0.28262,class_1
-0.029721,0.190968,0.244483,0.777639,0.001251,class_1
-0.427521,-0.838839,-1.682952,-0.38927,-1.037117,class_1
-1.556475,-1.297699,-1.399152,-0.20882,-1.13717,class_1
-0.700876,-0.446569,-0.990624,-0.952326,-1.03857,class_1
-1.028574,-0.954275,-1.847205,0.461203,-1.139098,class_1
-1.1861,-1.465406,-1.379216,-0.176364,-1.120036,class_1
0.578571,0.096087,1.204154,0.907269,1.095357,class_1
-0.196325,-0.090657,-1.272444,-1.7117,-1.123202,class_1
0.199147,0.084511,0.502954,0.829003,0.592746,class_1
-0.056527,-0.104806,-0.95987,-0.471297,-0.716982,class_1
0.073821,0.325541,0.586143,0.482192,0.532639,class_1
-0.580959,-1.013972,-0.263393,1.38178,-0.50182,class_1
1.383171,1.530714,2.029977,0.828403,2.303562,class_1
-1.849572,-1.259947,-1.015395,1.207156,-0.690141,class_1
-0.99746,-0.104379,0.640485,0.973225,0.11284,class_1
0.016429,-0.822323,-0.350981,-1.639473,-0.23749,class_1
0.382,-0.214629,0.044589,0.780709,-0.063897,class_1
-0.621602,-0.366529,0.190429,0.267271,-0.186275,class_1
-0.342812,0.16649,1.257946,1.208301,0.351776,class_1
-0.634723,0.103933,-0.296701,-0.201781,-0.840658,class_1
-0.310464,-0.792687,-0.831585,-0.571292,-1.088881,class_1
0.120213,0.200929,0.782654,0.840097,0.627357,class_1
0.031672,-0.528305,-0.330546,-0.288642,-0.219494,class_1
-1.648179,-1.101329,-0.428191,0.304457,-0.851924,class_1
1.754967,1.689199,2.060624,1.13103,2.520749,class_1
1.631765,1.305318,1.641038,0.678689,2.281296,class_1
-1.173301,-1.840797,-1.120662,1.321176,-0.816925,class_1
0.163171,-0.240653,1.16941,1.684467,0.637399,class_1
-0.538385,-0.890848,-0.813637,-0.319035,-0.629553,class_1
-0.028465,-0.240672,-0.489529,-0.246662,-0.415776,class_1
-1.137257,-1.70962,-1.321199,-0.13306,-0.971711,class_1
-0.241659,0.066486,0.987607,0.887321,0.193835,class_1
-0.446316,-0.334718,-0.891974,-1.552363,-0.660595,class_1
-0.698727,-0.402918,-0.962635,-1.225431,-0.624338,class_1
-1.167567,-0.35784,-0.379859,-0.253298,-0.95213,class_1
-0.659142,-0.848153,-0.834901,-0.813124,-0.829313,class_1
-1.438387,-1.38253,-1.910843,-0.159081,-1.358336,class_1
-0.300902,-1.071714,-0.735728,0.385073,-0.730601,class_1
1.21767,1.368681,2.911117,1.695451,3.079188,class_1
-1.896177,-1.658486,-0.601409,1.249963,-0.79965,class_1
-0.223831,-0.779973,-0.504008,0.996044,-0.409298,class_1
2.042518,1.264834,2.303772,1.622275,3.463925,class_1
-0.378226,-0.612975,-0.149731,0.745237,-0.301897,class_1
-1.667019,-1.585351,-1.181104,1.773407,-0.96995,class_1
1.082339,1.604977,0.6839,-0.296705,0.923462,class_1
1.604764,1.344296,0.124837,-0.713743,0.350368,class_1
-0.724615,-1.290736,-1.321551,-1.154904,-0.579134,class_1
1.314953,1.415037,1.032348,0.489444,1.162361,class_1
-0.448777,-1.109064,-0.2357,-0.32964,-0.353463,class_1
-0.000127,-0.608608,-0.86636,-1.092062,-0.88831,class_1
0.330771,-0.30102,-0.055416,1.48737,-0.124283,class_1
0.198078,-0.519542,0.948089,1.766852,0.410507,class_1
-0.863611,-1.26519,-0.950412,-0.291586,-0.67343,class_1
