@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute class {class_0,class_1}

@data
88,4,class_0
88,1,class_0
88,7,class_0
88,3,class_0
88,1,class_0
88,3,class_0
88,2,class_0
88,2,class_0
88,6,class_0
88,4,class_0
88,5,class_0
88,1,class_0
88,0,class_0
88,4,class_0
88,3,class_0
88,2,class_0
88,3,class_0
88,2,class_0
88,4,class_0
88,2,class_0
88,5,class_0
88,7,class_0
88,7,class_0
88,7,class_0
88,4,class_0
88,1,class_0
88,3,class_0
88,3,class_0
88,3,class_0
88,6,class_0
88,7,class_0
88,4,class_0
88,4,class_0
88,3,class_0
88,4,class_0
88,9,class_0
88,0,class_0
88,2,class_0
88,5,class_0
88,0,class_0
88,1,class_0
88,7,class_0
88,3,class_0
88,5,class_0
88,4,class_0
88,1,class_0
88,1,class_0
88,5,class_0
88,5,class_0
88,5,class_0
88,1,class_0
88,3,class_0
88,4,class_0
88,3,class_0
88,8,class_0
88,5,class_0
85,7,class_1
85,12,class_1
85,7,class_1
85,11,class_1
85,5,class_1
85,14,class_1
85,10,class_1
85,10,class_1
85,10,class_1
85,8,class_1
85,7,class_1
85,9,class_1
85,11,class_1
85,6,class_1
85,7,class_1
85,7,class_1
85,8,class_1
85,7,class_1
85,11,class_1
85,6,class_1
85,7,class_1
85,8,class_1
85,10,class_1
85,4,class_1
85,5,class_1
85,4,class_1
85,11,class_1
85,12,class_1
85,11,class_1
85,6,class_1
85,7,class_1
85,6,class_1
85,6,class_1
85,9,class_1
85,10,class_1
85,8,class_1
85,3,class_1
85,8,class_1
85,9,class_1
85,10,class_1
85,8,class_1
85,9,class_1
86,7,class_1
86,5,class_1
86,11,class_1
86,9,class_1
86,6,class_1
86,7,class_1
86,9,class_1
86,9,class_1
86,10,class_1
86,11,class_1
86,9,class_1
86,9,class_1
86,10,class_1
86,6,class_1
86,12,class_1
86,7,class_1
86,7,class_1
86,10,class_1
86,6,class_1
86,7,class_1
86,5,class_1
86,5,class_1
86,8,class_1
86,8,class_1
86,10,class_1
86,8,class_1
86,7,class_1
86,3,class_1
86,7,class_1
86,8,class_1
86,11,class_1
86,9,class_1
86,10,class_1
86,8,class_1
86,6,class_1
86,5,class_1
86,6,class_1
86,7,class_1
86,13,class_1
86,7,class_1
86,10,class_1
86,8,class_1
86,12,class_1
86,6,class_1
86,7,class_1
86,7,class_1
86,15,class_1
86,9,class_1
86,10,class_1
86,7,class_1
86,7,class_1
86,7,class_1
86,7,class_1
86,9,class_1
86,6,class_1
86,7,class_1
86,4,class_1
86,6,class_1
86,6,class_1
86,8,class_1
86,5,class_1
86,6,class_1
86,6,class_1
86,7,class_1
86,6,class_1
86,12,class_1
86,8,class_1
86,9,class_1
87,6,class_1
87,6,class_1
87,5,class_1
87,13,class_1
87,6,class_1
87,9,class_1
87,9,class_1
87,9,class_1
87,8,class_1
87,4,class_1
87,9,class_1
87,7,class_1
87,12,class_1
87,7,class_1
87,4,class_1
87,8,class_1
87,9,class_1
87,10,class_1
87,8,class_1
87,9,class_1
87,7,class_1
87,9,class_1
87,7,class_1
87,5,class_1
87,10,class_1
87,5,class_1
87,7,class_1
87,6,class_1
87,8,class_1
87,6,class_1
87,7,class_1
87,9,class_1
87,7,class_1
87,8,class_1
87,9,class_1
87,4,class_1
87,9,class_1
87,9,class_1
87,10,class_1
87,3,class_1
87,8,class_1
87,5,class_1
88,8,class_1
88,6,class_1
88,8,class_1
88,5,class_1
88,7,class_1
88,7,class_1
88,9,class_1
88,8,class_1
88,5,class_1
88,9,class_1
88,9,class_1
88,7,class_1
88,9,class_1
88,8,class_1
88,10,class_1
88,10,class_1
88,4,class_1
88,9,class_1
88,10,class_1
88,9,class_1
88,8,class_1
88,9,class_1
88,9,class_1
88,13,class_1
88,12,class_1
88,6,class_1
88,4,class_1
88,10,class_1
88,10,class_1
88,4,class_1
88,6,class_1
88,11,class_1
88,9,class_1
88,13,class_1
88,7,class_1
88,10,class_1
88,10,class_1
88,7,class_1
88,6,class_1
88,8,class_1
88,3,class_1
88,9,class_1
88,8,class_1
