@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12}

@data
7,27,12,class_6
7,28,14,class_6
8,25,21,class_6
8,26,20,class_6
8,27,18,class_6
8,28,21,class_6
0,29,15,class_7
0,30,16,class_7
0,31,13,class_7
0,32,12,class_7
1,29,12,class_7
1,30,11.5,class_7
1,31,11,class_7
1,32,13,class_7
2,29,12,class_7
2,30,10,class_7
2,31,12,class_7
2,32,13,class_7
3,29,3,class_7
3,30,5,class_7
3,31,4,class_7
3,32,4.5,class_7
4,29,16,class_7
4,30,16,class_7
4,31,16,class_7
4,32,16,class_7
5,29,7,class_7
5,30,7,class_7
5,31,10,class_7
5,32,8,class_7
6,29,3,class_7
6,30,5.5,class_7
6,31,3,class_7
6,32,2,class_7
7,29,10,class_7
7,30,13,class_7
7,31,8,class_7
7,32,7.5,class_7
8,29,16,class_7
8,30,16,class_7
8,31,15,class_7
8,32,16,class_7
0,33,9,class_8
0,34,11.5,class_8
0,35,9.5,class_8
0,36,12,class_8
1,33,12,class_8
1,34,12,class_8
1,35,13,class_8
1,36,9,class_8
2,33,9.5,class_8
2,34,8,class_8
2,35,8,class_8
2,36,9,class_8
3,33,4,class_8
3,34,4,class_8
3,35,4,class_8
3,36,4,class_8
4,33,15,class_8
4,34,11,class_8
4,35,11,class_8
4,36,11,class_8
5,33,7,class_8
5,34,7,class_8
5,35,11,class_8
5,36,11,class_8
6,33,2,class_8
6,34,2,class_8
6,35,2,class_8
6,36,3,class_8
7,33,8,class_8
7,34,8,class_8
7,35,7,class_8
7,36,10,class_8
8,33,15,class_8
8,34,15,class_8
8,35,17,class_8
8,36,17,class_8
0,37,13,class_9
0,38,13.5,class_9
0,39,15,class_9
0,40,15.5,class_9
1,37,15,class_9
1,38,12,class_9
1,39,7,class_9
1,40,7,class_9
2,37,11,class_9
2,38,13,class_9
2,39,16,class_9
2,40,18,class_9
3,37,6,class_9
3,38,6,class_9
3,39,4,class_9
3,40,3,class_9
4,37,8.5,class_9
4,38,10,class_9
4,39,6,class_9
4,40,10,class_9
5,37,12,class_9
5,38,10,class_9
5,39,11,class_9
5,40,11,class_9
6,37,2,class_9
6,38,2,class_9
6,39,2,class_9
6,40,2,class_9
7,37,7,class_9
7,38,10,class_9
7,39,8,class_9
7,40,10,class_9
8,37,21,class_9
8,38,17,class_9
8,39,20,class_9
8,40,16,class_9
0,41,14,class_10
0,42,14,class_10
0,43,10,class_10
0,44,13,class_10
1,41,10,class_10
1,42,5,class_10
1,43,3.5,class_10
1,44,5,class_10
2,41,12,class_10
2,42,15,class_10
2,43,14,class_10
2,44,20,class_10
3,41,3.5,class_10
3,42,8,class_10
3,43,6,class_10
3,44,4.5,class_10
4,41,8,class_10
4,42,8,class_10
4,43,6,class_10
4,44,8,class_10
5,41,11,class_10
5,42,8.5,class_10
5,43,10,class_10
5,44,9,class_10
6,41,2,class_10
6,42,1.5,class_10
6,43,1.5,class_10
6,44,1.5,class_10
7,41,9,class_10
7,42,10,class_10
7,43,8,class_10
7,44,11,class_10
8,41,20,class_10
8,42,15,class_10
8,43,17,class_10
8,44,17,class_10
0,45,11,class_11
0,46,8.5,class_11
0,47,7.5,class_11
0,48,6,class_11
1,45,14,class_11
1,46,13,class_11
1,47,19,class_11
1,48,11.5,class_11
2,45,14,class_11
2,46,7,class_11
2,47,7.5,class_11
2,48,4,class_11
3,45,6,class_11
3,46,4.5,class_11
3,47,4,class_11
3,48,3,class_11
4,45,6,class_11
4,46,6,class_11
4,47,7,class_11
4,48,3,class_11
5,45,11,class_11
5,46,7,class_11
5,47,5,class_11
5,48,3,class_11
6,45,1,class_11
6,46,1,class_11
6,47,1,class_11
6,48,1,class_11
7,45,10,class_11
7,46,7,class_11
7,47,5,class_11
7,48,7,class_11
8,45,20,class_11
8,46,15,class_11
8,47,14,class_11
8,48,12,class_11
0,49,5,class_12
0,50,4,class_12
0,51,3,class_12
0,52,2,class_12
1,49,10,class_12
1,50,6,class_12
1,51,6.5,class_12
1,52,5,class_12
2,49,5,class_12
2,50,3,class_12
2,51,1.5,class_12
2,52,0.5,class_12
3,49,3,class_12
3,50,2,class_12
3,51,1,class_12
3,52,0.5,class_12
4,49,3,class_12
4,50,2,class_12
4,51,2,class_12
4,52,2,class_12
5,49,3,class_12
5,50,1.5,class_12
5,51,1,class_12
5,52,0,class_12
6,49,0.5,class_12
6,50,0.5,class_12
6,51,0,class_12
6,52,0,class_12
7,49,8,class_12
7,50,6,class_12
7,51,7.5,class_12
7,52,2.5,class_12
8,49,11,class_12
8,50,11,class_12
8,51,8.5,class_12
8,52,2.5,class_12
