@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute class {class_0,class_1}

@data
10,1,0,1,41.1,class_0
10,16,0,1,51.6,class_0
10,10,0,1,307.9,class_0
10,9,0,1,195.6,class_0
10,6,0,1,54,class_0
10,7,0,1,117.2,class_0
9,11,0,1,127.9,class_0
9,8,0,1,26.6,class_0
9,14,0,1,19.9,class_0
9,13,0,1,0.5,class_0
9,0,0,1,147.2,class_0
9,15,0,1,64,class_0
9,2,0,1,87.4,class_0
9,3,0,1,74.2,class_0
9,1,0,1,25.5,class_0
9,16,0,1,57.1,class_0
9,10,0,1,124,class_0
9,9,0,1,427.4,class_0
9,6,0,1,88.7,class_0
9,7,0,1,81.9,class_0
6,11,0,1,24.4,class_0
6,8,0,1,3.1,class_0
6,0,0,1,27.9,class_0
6,2,0,1,24.8,class_0
6,3,0,1,19.2,class_0
6,1,0,1,10,class_0
6,10,0,1,40.8,class_0
6,9,0,1,69.9,class_0
6,6,0,1,69.6,class_0
7,11,0,1,41.8,class_0
7,8,0,1,11.1,class_0
7,0,0,1,64.4,class_0
7,2,0,1,26.1,class_0
7,3,0,1,34.9,class_0
7,1,0,1,25.5,class_0
7,16,0,1,25.5,class_0
7,10,0,1,71.4,class_0
7,9,0,1,92.4,class_0
7,7,0,1,89,class_0
5,12,0,1,11.6,class_0
5,11,0,1,210.8,class_0
5,8,0,1,50.1,class_0
5,14,0,1,29.3,class_0
5,13,0,1,8.9,class_0
5,0,0,1,157.1,class_0
5,15,0,1,81.6,class_0
5,2,0,1,69.7,class_0
5,3,0,1,118.1,class_0
5,1,0,1,94.2,class_0
5,16,0,1,62.5,class_0
5,10,0,1,250.1,class_0
5,9,0,1,294.7,class_0
5,6,0,1,89.1,class_0
5,7,0,1,167.6,class_0
5,5,0,1,377.7,class_0
5,4,0,1,746.3,class_0
4,11,0,1,23.6,class_0
4,8,0,1,7.3,class_0
4,0,0,1,27.3,class_0
4,2,0,1,17.4,class_0
4,3,0,1,28.2,class_0
4,1,0,1,14.6,class_0
4,16,0,1,20.5,class_0
4,10,0,1,64.4,class_0
4,9,0,1,81.5,class_0
4,6,0,1,19.1,class_0
4,7,0,1,40.8,class_0
4,5,0,1,11.2,class_0
4,4,0,1,239.3,class_0
11,11,1,1,33.9,class_0
0,11,1,1,40.5,class_0
0,8,1,1,7.5,class_0
0,0,1,1,26.5,class_0
16,11,1,1,30.5,class_0
16,8,1,1,13.3,class_0
16,0,1,1,40.7,class_0
16,2,1,1,13.7,class_0
16,3,1,1,22.9,class_0
16,1,1,1,13.1,class_0
16,16,1,1,21.5,class_0
16,10,1,1,37.5,class_0
16,9,1,1,39.3,class_0
16,7,1,1,36.2,class_0
10,8,1,1,6,class_0
10,3,1,1,11.1,class_0
10,10,1,1,51.5,class_0
10,9,1,1,23,class_0
9,11,1,1,25.7,class_0
9,8,1,1,8,class_0
9,0,1,1,29.7,class_0
9,2,1,1,14.1,class_0
9,3,1,1,14.4,class_0
9,10,1,1,30.4,class_0
9,9,1,1,68.3,class_0
5,8,1,1,5.1,class_0
5,2,1,1,6.2,class_0
5,3,1,1,12.8,class_0
5,1,1,1,14.7,class_0
5,16,1,1,10.1,class_0
5,10,1,1,29.7,class_0
5,9,1,1,37.1,class_0
5,5,1,1,29,class_0
4,9,1,1,9.3,class_0
9,9,0,0,20.6,class_0
6,9,0,0,14,class_0
7,10,0,0,14.6,class_0
7,9,0,0,18.4,class_0
7,7,0,0,28.9,class_0
5,16,0,0,20.9,class_0
5,10,0,0,28.1,class_0
5,9,0,0,41.7,class_0
5,6,0,0,31.8,class_0
5,7,0,0,42.1,class_0
4,10,0,0,16,class_0
4,9,0,0,14.2,class_0
4,7,0,0,20.6,class_0
16,16,1,0,44.8,class_0
16,10,1,0,25.6,class_0
16,9,1,0,38.4,class_0
16,7,1,0,25.3,class_0
5,9,1,0,9.5,class_0
12,14,0,1,8.9,class_1
12,13,0,1,2.8,class_1
12,0,0,1,22.4,class_1
12,15,0,1,5.7,class_1
12,2,0,1,7.6,class_1
12,3,0,1,6.6,class_1
12,1,0,1,6.8,class_1
12,16,0,1,3.9,class_1
12,10,0,1,9.6,class_1
12,9,0,1,8,class_1
12,6,0,1,2.4,class_1
12,7,0,1,5.9,class_1
12,5,0,1,1.4,class_1
12,4,0,1,0,class_1
11,13,0,1,8.4,class_1
11,6,0,1,15.2,class_1
11,5,0,1,3.3,class_1
11,4,0,1,11.1,class_1
8,6,0,1,13,class_1
8,5,0,1,5.4,class_1
8,4,0,1,5.2,class_1
14,12,0,1,6.5,class_1
14,13,0,1,1.7,class_1
14,1,0,1,6.1,class_1
14,6,0,1,4.7,class_1
14,7,0,1,18.9,class_1
14,5,0,1,1.3,class_1
14,4,0,1,4,class_1
13,6,0,1,19.1,class_1
13,5,0,1,11,class_1
13,4,0,1,11.5,class_1
0,12,0,1,1.9,class_1
0,13,0,1,4.1,class_1
0,15,0,1,27.3,class_1
0,6,0,1,19.6,class_1
0,5,0,1,2.3,class_1
0,4,0,1,8.9,class_1
15,15,0,1,38.1,class_1
15,2,0,1,10.3,class_1
15,1,0,1,5.9,class_1
15,16,0,1,7.4,class_1
15,10,0,1,34.7,class_1
15,6,0,1,9.8,class_1
15,7,0,1,10.5,class_1
15,5,0,1,2.9,class_1
15,4,0,1,3.1,class_1
2,12,0,1,7.3,class_1
2,5,0,1,7.3,class_1
2,4,0,1,11.9,class_1
3,12,0,1,6.4,class_1
3,5,0,1,5.9,class_1
3,4,0,1,26.9,class_1
1,12,0,1,5.8,class_1
1,6,0,1,33.8,class_1
1,5,0,1,4.2,class_1
1,4,0,1,33.1,class_1
16,12,0,1,3.3,class_1
16,6,0,1,20.9,class_1
16,5,0,1,4.5,class_1
16,4,0,1,8.6,class_1
10,12,0,1,3.8,class_1
10,5,0,1,8.7,class_1
10,4,0,1,44.5,class_1
9,12,0,1,7.9,class_1
9,5,0,1,6.8,class_1
9,4,0,1,29.9,class_1
6,12,0,1,2.3,class_1
6,14,0,1,3,class_1
6,13,0,1,0,class_1
6,15,0,1,9.5,class_1
6,16,0,1,9,class_1
6,7,0,1,23.9,class_1
6,5,0,1,0.7,class_1
6,4,0,1,17.7,class_1
7,12,0,1,3.8,class_1
7,14,0,1,7.1,class_1
7,13,0,1,4,class_1
7,15,0,1,20.3,class_1
7,6,0,1,31.4,class_1
7,5,0,1,5.2,class_1
7,4,0,1,30.6,class_1
4,12,0,1,1.5,class_1
4,14,0,1,3.2,class_1
4,13,0,1,1.5,class_1
4,15,0,1,16.5,class_1
12,12,1,1,0.9,class_1
12,11,1,1,5,class_1
12,8,1,1,1.1,class_1
12,14,1,1,2.1,class_1
12,13,1,1,0,class_1
12,0,1,1,2.1,class_1
12,15,1,1,1.5,class_1
12,2,1,1,0,class_1
12,3,1,1,0,class_1
12,1,1,1,0.9,class_1
12,16,1,1,0.8,class_1
12,10,1,1,2.3,class_1
12,9,1,1,1.9,class_1
12,6,1,1,1.6,class_1
12,7,1,1,0.9,class_1
12,5,1,1,0.7,class_1
12,4,1,1,0,class_1
11,12,1,1,0,class_1
11,8,1,1,5.6,class_1
11,14,1,1,4,class_1
11,13,1,1,0.8,class_1
11,0,1,1,11.6,class_1
11,15,1,1,5.1,class_1
11,2,1,1,5.4,class_1
11,3,1,1,4.3,class_1
11,1,1,1,1.5,class_1
11,16,1,1,8.6,class_1
11,10,1,1,8.5,class_1
11,9,1,1,9.5,class_1
11,6,1,1,2.4,class_1
11,7,1,1,4.6,class_1
11,5,1,1,0.8,class_1
11,4,1,1,4.2,class_1
8,12,1,1,1.3,class_1
8,11,1,1,14,class_1
8,8,1,1,1.5,class_1
8,14,1,1,6.8,class_1
8,13,1,1,0.6,class_1
8,0,1,1,10.3,class_1
8,15,1,1,6.3,class_1
8,2,1,1,2.3,class_1
8,3,1,1,4.4,class_1
8,1,1,1,1.6,class_1
8,16,1,1,3.2,class_1
8,10,1,1,7.6,class_1
8,9,1,1,3.4,class_1
8,6,1,1,2.5,class_1
8,7,1,1,5.7,class_1
8,5,1,1,0,class_1
8,4,1,1,1.6,class_1
14,12,1,1,0,class_1
14,11,1,1,4.8,class_1
14,8,1,1,3.7,class_1
14,14,1,1,3.4,class_1
14,13,1,1,0,class_1
14,0,1,1,3.2,class_1
14,15,1,1,0.7,class_1
14,2,1,1,0.8,class_1
14,3,1,1,0.6,class_1
14,1,1,1,0.4,class_1
14,16,1,1,1.7,class_1
14,10,1,1,3.7,class_1
14,9,1,1,2.4,class_1
14,6,1,1,0,class_1
14,7,1,1,1.5,class_1
14,5,1,1,0,class_1
14,4,1,1,0,class_1
13,12,1,1,1.5,class_1
13,11,1,1,13.3,class_1
13,8,1,1,6.5,class_1
13,14,1,1,4,class_1
13,13,1,1,3,class_1
13,0,1,1,10.4,class_1
13,15,1,1,5,class_1
13,2,1,1,1.2,class_1
13,3,1,1,6.5,class_1
13,1,1,1,3.7,class_1
13,16,1,1,4.9,class_1
13,10,1,1,7.6,class_1
13,9,1,1,18.1,class_1
13,6,1,1,3,class_1
13,7,1,1,7.3,class_1
13,5,1,1,0.4,class_1
13,4,1,1,2.6,class_1
0,12,1,1,1.4,class_1
0,14,1,1,4.2,class_1
0,13,1,1,0,class_1
0,15,1,1,14.4,class_1
0,2,1,1,4.8,class_1
0,3,1,1,7,class_1
0,1,1,1,9.2,class_1
0,16,1,1,12.6,class_1
0,10,1,1,16.3,class_1
0,9,1,1,23.8,class_1
0,6,1,1,5.6,class_1
0,7,1,1,11,class_1
0,5,1,1,0.8,class_1
0,4,1,1,1.4,class_1
15,12,1,1,0,class_1
15,11,1,1,16.2,class_1
15,8,1,1,3.3,class_1
15,14,1,1,2.5,class_1
15,13,1,1,0,class_1
15,0,1,1,11.4,class_1
15,15,1,1,5.9,class_1
15,2,1,1,2.3,class_1
15,3,1,1,5.5,class_1
15,1,1,1,2.3,class_1
15,16,1,1,4,class_1
15,10,1,1,10.6,class_1
15,9,1,1,8.4,class_1
15,6,1,1,1.6,class_1
15,7,1,1,6.8,class_1
15,5,1,1,0,class_1
15,4,1,1,0,class_1
2,12,1,1,0,class_1
2,11,1,1,10.6,class_1
2,8,1,1,2.6,class_1
2,14,1,1,0.8,class_1
2,13,1,1,0,class_1
2,0,1,1,9.6,class_1
2,15,1,1,3.7,class_1
2,2,1,1,7,class_1
2,3,1,1,3.4,class_1
2,1,1,1,2.5,class_1
2,16,1,1,4.8,class_1
2,10,1,1,9.2,class_1
2,9,1,1,16.8,class_1
2,6,1,1,3.2,class_1
2,7,1,1,3.1,class_1
2,5,1,1,0.7,class_1
2,4,1,1,3.1,class_1
3,12,1,1,0,class_1
3,11,1,1,15.1,class_1
3,8,1,1,4.1,class_1
3,14,1,1,1.7,class_1
3,13,1,1,0.8,class_1
3,0,1,1,8.8,class_1
3,15,1,1,4.2,class_1
3,2,1,1,3.9,class_1
3,3,1,1,8.6,class_1
3,1,1,1,4.3,class_1
3,16,1,1,6.5,class_1
3,10,1,1,18.3,class_1
3,9,1,1,11.5,class_1
3,6,1,1,5.8,class_1
3,7,1,1,6,class_1
3,5,1,1,0,class_1
3,4,1,1,5,class_1
1,12,1,1,0,class_1
1,11,1,1,4.6,class_1
1,8,1,1,1.9,class_1
1,14,1,1,0.9,class_1
1,13,1,1,0.8,class_1
1,0,1,1,10.4,class_1
1,15,1,1,2.3,class_1
1,2,1,1,6.6,class_1
1,3,1,1,5.8,class_1
1,1,1,1,8.1,class_1
1,16,1,1,3.8,class_1
1,10,1,1,12.8,class_1
1,9,1,1,13,class_1
1,6,1,1,0.9,class_1
1,7,1,1,14,class_1
1,5,1,1,0,class_1
1,4,1,1,4.4,class_1
16,12,1,1,4.2,class_1
16,14,1,1,3,class_1
16,13,1,1,0.9,class_1
16,15,1,1,15.6,class_1
16,6,1,1,13,class_1
16,5,1,1,0.9,class_1
16,4,1,1,18.9,class_1
10,12,1,1,0.7,class_1
10,11,1,1,12.5,class_1
10,14,1,1,0.8,class_1
10,13,1,1,0,class_1
10,0,1,1,19.5,class_1
10,15,1,1,8.4,class_1
10,2,1,1,8,class_1
10,1,1,1,4.1,class_1
10,16,1,1,11.1,class_1
10,6,1,1,8.2,class_1
10,7,1,1,13,class_1
10,5,1,1,1.7,class_1
10,4,1,1,7.1,class_1
9,12,1,1,1.6,class_1
9,14,1,1,5.6,class_1
9,13,1,1,0.7,class_1
9,15,1,1,6.2,class_1
9,1,1,1,7,class_1
9,16,1,1,10.8,class_1
9,6,1,1,13.4,class_1
9,7,1,1,22.3,class_1
9,5,1,1,3.3,class_1
9,4,1,1,3.2,class_1
6,12,1,1,0,class_1
6,11,1,1,1.8,class_1
6,8,1,1,0.8,class_1
6,14,1,1,1,class_1
6,13,1,1,0,class_1
6,0,1,1,2.3,class_1
6,15,1,1,2.4,class_1
6,2,1,1,0.4,class_1
6,3,1,1,1.5,class_1
6,1,1,1,0.8,class_1
6,16,1,1,2.5,class_1
6,10,1,1,3,class_1
6,9,1,1,8.8,class_1
6,6,1,1,5.2,class_1
6,7,1,1,1.4,class_1
6,5,1,1,0,class_1
6,4,1,1,0.4,class_1
7,12,1,1,0,class_1
7,11,1,1,2.6,class_1
7,8,1,1,0,class_1
7,14,1,1,0,class_1
7,13,1,1,0,class_1
7,0,1,1,5.4,class_1
7,15,1,1,1.6,class_1
7,2,1,1,6.6,class_1
7,3,1,1,0.8,class_1
7,1,1,1,1.6,class_1
7,16,1,1,0.7,class_1
7,10,1,1,6.9,class_1
7,9,1,1,7.3,class_1
7,6,1,1,2.4,class_1
7,7,1,1,15,class_1
7,5,1,1,0,class_1
7,4,1,1,3.4,class_1
5,12,1,1,0.8,class_1
5,11,1,1,16.9,class_1
5,14,1,1,4.1,class_1
5,13,1,1,0.8,class_1
5,0,1,1,8.6,class_1
5,15,1,1,8.7,class_1
5,6,1,1,17,class_1
5,7,1,1,28,class_1
5,4,1,1,88.6,class_1
4,12,1,1,0,class_1
4,11,1,1,5.5,class_1
4,8,1,1,0,class_1
4,14,1,1,0,class_1
4,13,1,1,0,class_1
4,0,1,1,5.7,class_1
4,15,1,1,2.1,class_1
4,2,1,1,3.7,class_1
4,3,1,1,8.8,class_1
4,1,1,1,0.7,class_1
4,16,1,1,2.4,class_1
4,10,1,1,5.1,class_1
4,6,1,1,8.1,class_1
4,7,1,1,9.4,class_1
4,5,1,1,2,class_1
4,4,1,1,46.2,class_1
12,12,0,0,1.2,class_1
12,11,0,0,0.9,class_1
12,8,0,0,0.5,class_1
12,14,0,0,0,class_1
12,13,0,0,0,class_1
12,0,0,0,1.1,class_1
12,15,0,0,0.6,class_1
12,2,0,0,0,class_1
12,3,0,0,0,class_1
12,1,0,0,0,class_1
12,16,0,0,0,class_1
12,10,0,0,0,class_1
12,9,0,0,0.4,class_1
12,6,0,0,0,class_1
12,7,0,0,0,class_1
12,5,0,0,0,class_1
12,4,0,0,0.5,class_1
11,12,0,0,0.6,class_1
11,11,0,0,8.6,class_1
11,8,0,0,2,class_1
11,14,0,0,0.9,class_1
11,13,0,0,0,class_1
11,0,0,0,2.6,class_1
11,15,0,0,1,class_1
11,2,0,0,0.6,class_1
11,3,0,0,0,class_1
11,1,0,0,0,class_1
11,16,0,0,3.6,class_1
11,10,0,0,1.7,class_1
11,9,0,0,1.8,class_1
11,6,0,0,1.1,class_1
11,7,0,0,0.9,class_1
11,5,0,0,0,class_1
11,4,0,0,0.7,class_1
8,12,0,0,0,class_1
8,11,0,0,2.2,class_1
8,8,0,0,0,class_1
8,14,0,0,0,class_1
8,13,0,0,0,class_1
8,0,0,0,2.4,class_1
8,15,0,0,1.3,class_1
8,2,0,0,0,class_1
8,3,0,0,0.6,class_1
8,1,0,0,0,class_1
8,16,0,0,0.7,class_1
8,10,0,0,0.5,class_1
8,9,0,0,0.4,class_1
8,6,0,0,0,class_1
8,7,0,0,1.2,class_1
8,5,0,0,0,class_1
8,4,0,0,0,class_1
14,12,0,0,0,class_1
14,11,0,0,1.3,class_1
14,8,0,0,0.7,class_1
14,14,0,0,0,class_1
14,13,0,0,0,class_1
14,0,0,0,0.5,class_1
14,15,0,0,0,class_1
14,2,0,0,0,class_1
14,3,0,0,0,class_1
14,1,0,0,0,class_1
14,16,0,0,0,class_1
14,10,0,0,0.6,class_1
14,9,0,0,0,class_1
14,6,0,0,0,class_1
14,7,0,0,0,class_1
14,5,0,0,0,class_1
14,4,0,0,0,class_1
13,12,0,0,0,class_1
13,11,0,0,1.3,class_1
13,8,0,0,0.6,class_1
13,14,0,0,0.5,class_1
13,13,0,0,0.5,class_1
13,0,0,0,1.1,class_1
13,15,0,0,0,class_1
13,2,0,0,0.4,class_1
13,3,0,0,0.6,class_1
13,1,0,0,0.9,class_1
13,16,0,0,2,class_1
13,10,0,0,0.8,class_1
13,9,0,0,2.9,class_1
13,6,0,0,0,class_1
13,7,0,0,0.4,class_1
13,5,0,0,0,class_1
13,4,0,0,0,class_1
0,12,0,0,0.4,class_1
0,11,0,0,3.6,class_1
0,8,0,0,0.6,class_1
0,14,0,0,0,class_1
0,13,0,0,0,class_1
0,0,0,0,6.3,class_1
0,15,0,0,0.4,class_1
0,2,0,0,1.3,class_1
0,3,0,0,2.9,class_1
0,1,0,0,0,class_1
0,16,0,0,4.3,class_1
0,10,0,0,2.9,class_1
0,9,0,0,5.7,class_1
0,6,0,0,1.8,class_1
0,7,0,0,0,class_1
0,5,0,0,0,class_1
0,4,0,0,0.9,class_1
15,12,0,0,0,class_1
15,11,0,0,0,class_1
15,8,0,0,0,class_1
15,14,0,0,0,class_1
15,13,0,0,0,class_1
15,0,0,0,0.5,class_1
15,15,0,0,0.6,class_1
15,2,0,0,0,class_1
15,3,0,0,0.5,class_1
15,1,0,0,0,class_1
15,16,0,0,0,class_1
15,10,0,0,0.5,class_1
15,9,0,0,0.8,class_1
15,6,0,0,0,class_1
15,7,0,0,1.4,class_1
15,5,0,0,0,class_1
15,4,0,0,0,class_1
2,12,0,0,0,class_1
2,11,0,0,3.2,class_1
2,8,0,0,0,class_1
2,14,0,0,0.8,class_1
2,13,0,0,0,class_1
2,0,0,0,6.5,class_1
2,15,0,0,1.9,class_1
2,2,0,0,1.5,class_1
2,3,0,0,0.6,class_1
2,1,0,0,1,class_1
2,16,0,0,2.7,class_1
2,10,0,0,2,class_1
2,9,0,0,7.5,class_1
2,6,0,0,3.7,class_1
2,7,0,0,5.2,class_1
2,5,0,0,0,class_1
2,4,0,0,0,class_1
3,12,0,0,0,class_1
3,11,0,0,5.1,class_1
3,8,0,0,2.2,class_1
3,14,0,0,1,class_1
3,13,0,0,0.6,class_1
3,0,0,0,6.8,class_1
3,15,0,0,1,class_1
3,2,0,0,1.5,class_1
3,3,0,0,2.6,class_1
3,1,0,0,1.1,class_1
3,16,0,0,5.1,class_1
3,10,0,0,8.4,class_1
3,9,0,0,9.3,class_1
3,6,0,0,3.5,class_1
3,7,0,0,4,class_1
3,5,0,0,0,class_1
3,4,0,0,2.1,class_1
1,12,0,0,0.5,class_1
1,11,0,0,4.1,class_1
1,8,0,0,3,class_1
1,14,0,0,1.1,class_1
1,13,0,0,0,class_1
1,0,0,0,5.2,class_1
1,15,0,0,0,class_1
1,2,0,0,1.1,class_1
1,3,0,0,0,class_1
1,1,0,0,6.7,class_1
1,16,0,0,4.2,class_1
1,10,0,0,8.3,class_1
1,9,0,0,10.5,class_1
1,6,0,0,4,class_1
1,7,0,0,6.2,class_1
1,5,0,0,0,class_1
1,4,0,0,1.4,class_1
16,12,0,0,0.5,class_1
16,11,0,0,6.4,class_1
16,8,0,0,1.6,class_1
16,14,0,0,0.4,class_1
16,13,0,0,0,class_1
16,0,0,0,10.2,class_1
16,15,0,0,0.9,class_1
16,2,0,0,1,class_1
16,3,0,0,5.4,class_1
16,1,0,0,2.7,class_1
16,16,0,0,13.7,class_1
16,10,0,0,10.8,class_1
16,9,0,0,11.3,class_1
16,6,0,0,3.7,class_1
16,7,0,0,10.4,class_1
16,5,0,0,0,class_1
16,4,0,0,2,class_1
10,12,0,0,0,class_1
10,11,0,0,8.7,class_1
10,8,0,0,2.1,class_1
10,14,0,0,1.8,class_1
10,13,0,0,0.5,class_1
10,0,0,0,11.3,class_1
10,15,0,0,2.8,class_1
10,2,0,0,3.9,class_1
10,3,0,0,5,class_1
10,1,0,0,2.2,class_1
10,16,0,0,13,class_1
10,10,0,0,20.4,class_1
10,9,0,0,13.2,class_1
10,6,0,0,3.5,class_1
10,7,0,0,10.5,class_1
10,5,0,0,0,class_1
10,4,0,0,3.9,class_1
9,12,0,0,0,class_1
9,11,0,0,4.2,class_1
9,8,0,0,1.1,class_1
9,14,0,0,2.6,class_1
9,13,0,0,0,class_1
9,0,0,0,9.6,class_1
9,15,0,0,3.3,class_1
9,2,0,0,3.4,class_1
9,3,0,0,3.9,class_1
9,1,0,0,0.8,class_1
9,16,0,0,15.4,class_1
9,10,0,0,11.9,class_1
9,6,0,0,11.4,class_1
9,7,0,0,12.3,class_1
9,5,0,0,0,class_1
9,4,0,0,1.5,class_1
6,12,0,0,0,class_1
6,11,0,0,6.3,class_1
6,8,0,0,1.1,class_1
6,14,0,0,0.5,class_1
6,13,0,0,0,class_1
6,0,0,0,7.8,class_1
6,15,0,0,0.8,class_1
6,2,0,0,1,class_1
6,3,0,0,1.4,class_1
6,1,0,0,1,class_1
6,16,0,0,12.9,class_1
6,10,0,0,9.4,class_1
6,6,0,0,15.2,class_1
6,7,0,0,11.3,class_1
6,5,0,0,0.5,class_1
6,4,0,0,6,class_1
7,12,0,0,0,class_1
7,11,0,0,7.1,class_1
7,8,0,0,0,class_1
7,14,0,0,0.7,class_1
7,13,0,0,0,class_1
7,0,0,0,11.4,class_1
7,15,0,0,0.8,class_1
7,2,0,0,3.8,class_1
7,3,0,0,4.7,class_1
7,1,0,0,2.6,class_1
7,16,0,0,18.1,class_1
7,6,0,0,11.2,class_1
7,5,0,0,0.7,class_1
7,4,0,0,7.6,class_1
5,12,0,0,0,class_1
5,11,0,0,7.5,class_1
5,8,0,0,1.4,class_1
5,14,0,0,0,class_1
5,13,0,0,0.4,class_1
5,0,0,0,12.2,class_1
5,15,0,0,2.6,class_1
5,2,0,0,7.2,class_1
5,3,0,0,8.7,class_1
5,1,0,0,8.8,class_1
5,5,0,0,33.1,class_1
5,4,0,0,98.4,class_1
4,12,0,0,0,class_1
4,11,0,0,2.9,class_1
4,8,0,0,0.9,class_1
4,14,0,0,0,class_1
4,13,0,0,0,class_1
4,0,0,0,2.4,class_1
4,15,0,0,3.8,class_1
4,2,0,0,3.1,class_1
4,3,0,0,2.8,class_1
4,1,0,0,3,class_1
4,16,0,0,11.2,class_1
4,6,0,0,12.3,class_1
4,5,0,0,3.3,class_1
4,4,0,0,49,class_1
12,12,1,0,0,class_1
12,11,1,0,0.4,class_1
12,8,1,0,0,class_1
12,14,1,0,0,class_1
12,13,1,0,0,class_1
12,0,1,0,0,class_1
12,15,1,0,0,class_1
12,2,1,0,0,class_1
12,3,1,0,0,class_1
12,1,1,0,0,class_1
12,16,1,0,0,class_1
12,10,1,0,0,class_1
12,9,1,0,0.4,class_1
12,6,1,0,0,class_1
12,7,1,0,0,class_1
12,5,1,0,0,class_1
12,4,1,0,0,class_1
11,12,1,0,0.3,class_1
