@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute class {class_0,class_1}

@data
0,20,169,1,0,1,0,0,2,class_1
0,24,115,1,0,0,0,1,3,class_1
0,28,250,1,1,0,0,1,5,class_1
0,20,141,2,0,2,0,0,2,class_1
0,22,158,0,0,1,0,1,3,class_1
0,22,112,2,1,2,0,1,0,class_1
0,31,150,1,1,0,0,1,3,class_1
0,23,115,1,1,0,0,1,2,class_1
0,16,112,0,0,0,0,1,0,class_1
0,16,135,2,1,0,0,1,0,class_1
0,18,229,0,0,0,0,1,0,class_1
0,25,140,2,0,0,0,1,2,class_1
0,32,134,2,1,1,0,1,4,class_1
0,20,121,0,1,0,0,1,0,class_1
0,23,190,2,0,0,0,1,0,class_1
0,22,131,2,0,0,0,1,2,class_1
0,32,170,2,0,0,0,1,0,class_1
0,30,110,1,0,0,0,1,0,class_1
0,20,127,1,0,0,0,1,0,class_1
0,23,123,1,0,0,0,1,0,class_1
0,17,120,1,1,0,0,1,0,class_1
0,19,105,1,0,0,0,1,0,class_1
0,23,130,2,0,0,0,1,0,class_1
0,36,175,2,0,0,0,1,0,class_1
0,22,125,2,0,0,0,1,2,class_1
0,24,133,2,0,0,0,1,0,class_1
0,21,134,1,0,0,0,1,3,class_1
0,19,235,2,1,0,1,1,0,class_1
0,25,95,2,1,3,0,0,0,class_1
0,16,135,2,1,0,0,1,0,class_1
0,29,135,2,0,0,0,1,2,class_1
0,29,154,2,0,0,0,1,2,class_1
0,19,147,2,1,0,0,1,0,class_1
0,19,147,2,1,0,0,1,0,class_1
0,30,137,2,0,0,0,1,2,class_1
0,24,110,2,0,0,0,1,2,class_1
0,19,184,2,1,0,1,1,0,class_1
0,24,110,1,0,1,0,1,0,class_1
0,23,110,2,0,0,0,1,2,class_1
0,20,120,1,0,0,0,1,0,class_1
0,25,241,0,0,0,1,1,0,class_1
0,30,112,2,0,0,0,1,2,class_1
0,22,169,2,0,0,0,1,0,class_1
0,18,120,2,1,0,0,1,3,class_1
0,16,170,0,0,0,0,1,4,class_1
0,32,186,2,0,0,0,1,3,class_1
0,18,120,1,0,0,0,1,2,class_1
0,29,130,2,1,0,0,1,3,class_1
0,33,117,2,0,0,0,0,2,class_1
0,20,170,2,1,0,0,1,0,class_1
0,28,134,1,0,0,0,1,2,class_1
0,14,135,2,0,0,0,1,0,class_1
0,28,130,1,0,0,0,1,0,class_1
0,25,120,2,0,0,0,1,3,class_1
0,16,95,1,0,0,0,1,2,class_1
0,20,158,2,0,0,0,1,2,class_1
0,26,160,1,0,0,0,1,0,class_1
0,21,115,2,0,0,0,1,2,class_1
0,22,129,2,0,0,0,1,0,class_1
0,25,130,2,0,0,0,1,3,class_1
0,31,120,2,0,0,0,1,3,class_1
0,35,170,2,0,1,0,1,2,class_1
0,19,120,2,1,0,0,1,0,class_1
0,24,116,2,0,0,0,1,2,class_1
0,45,123,2,0,0,0,1,2,class_1
