@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6}

@data
6,27,9047,class_5
7,4,9101,class_5
7,11,8975,class_5
7,18,9000,class_5
7,25,9514,class_5
8,1,9303,class_5
8,8,9362,class_5
8,15,9350,class_5
8,22,9598,class_5
8,29,10080,class_5
9,6,10241,class_5
9,13,10438,class_5
9,20,10332,class_5
9,27,10307,class_5
10,3,10051,class_5
10,10,10162,class_5
10,17,10355,class_5
10,24,10173,class_5
3,0,10114,class_5
3,7,10371,class_5
3,14,10265,class_5
2,21,10349,class_5
3,28,10368,class_5
1,5,10052,class_5
1,12,9755,class_5
1,19,9625,class_5
1,26,9537,class_5
2,2,9774,class_5
2,9,9652,class_5
2,16,9835,class_5
2,23,9037,class_5
3,0,9592,class_5
3,7,9398,class_5
3,14,9951,class_5
3,21,9008,class_5
3,28,10401,class_5
0,6,8084,class_6
0,13,8299,class_6
0,20,7954,class_6
0,27,7946,class_6
4,3,8065,class_6
4,10,8144,class_6
4,17,8167,class_6
4,24,8313,class_6
5,3,8008,class_6
5,10,8144,class_6
5,17,7965,class_6
5,24,7874,class_6
6,0,8069,class_6
6,7,7890,class_6
6,14,7527,class_6
6,21,7787,class_6
6,28,7750,class_6
7,5,7718,class_6
7,12,7762,class_6
7,19,8064,class_6
7,26,8005,class_6
8,2,7971,class_6
8,9,8040,class_6
8,16,8233,class_6
8,23,8122,class_6
9,0,8209,class_6
9,7,8773,class_6
9,14,8859,class_6
9,21,9062,class_6
9,28,8677,class_6
10,4,8738,class_6
10,11,8951,class_6
10,18,8904,class_6
10,25,8782,class_6
2,1,8580,class_6
2,8,9023,class_6
1,15,9170,class_6
9,22,8735,class_6
5,29,8648,class_6
1,6,8605,class_6
1,13,8554,class_6
1,20,8411,class_6
1,27,8415,class_6
2,3,8246,class_6
2,10,8352,class_6
2,17,8432,class_6
2,24,8275,class_6
3,1,8528,class_6
3,8,8335,class_6
3,15,8507,class_6
3,22,7939,class_6
3,29,8474,class_6
