@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute class {class_0,class_1}

@data
60,-13.52,166.59,class_0
7,-31.94,-177.89,class_0
0,73.31,54.89,class_0
45,-4.97,145.45,class_0
33,-3.43,135.65,class_0
22,-5.1,145.13,class_0
10,-11.02,163.45,class_0
183,29.79,140.11,class_0
15,-3.97,-80.66,class_0
0,43.87,54.78,class_0
0,43.81,54.82,class_0
63,-5.23,153.59,class_0
70,-10.58,161.39,class_0
41,-3.21,139.69,class_0
40,-3.06,139.62,class_0
18,-3.31,139.91,class_0
55,-3.08,139.45,class_0
515,51.69,150.97,class_0
40,0.53,98.72,class_0
12,-63.43,-61.36,class_0
9,34.4,-118.43,class_0
166,-23.81,-67.2,class_0
115,-5.75,145.39,class_0
49,-22.96,-176.14,class_0
92,4.76,126.52,class_0
67,-0.36,124.73,class_0
29,2.45,129.13,class_0
74,-4.42,102.32,class_0
37,28.3,55.61,class_0
38,51.41,-177.21,class_0
29,-39.78,-104.87,class_0
35,18.02,-69.79,class_0
76,-25.4,-69.06,class_0
54,-6.23,154.45,class_0
58,-5.97,144.38,class_0
92,-7.03,129.7,class_0
40,-32.51,-71.21,class_0
43,-5.52,153.87,class_0
43,-4.93,153.18,class_0
77,-5.16,152.26,class_0
48,-5.7,151.96,class_0
23,-5.81,151.55,class_0
49,-5.86,151.31,class_0
88,-2.79,-77.35,class_0
45,41.37,143.44,class_0
43,-0.85,-22.07,class_0
32,49.29,155.49,class_0
14,46.54,141.15,class_0
21,46.76,141.39,class_0
7,44.34,150.85,class_0
22,-6.46,151.55,class_0
107,-5.93,130.68,class_0
111,-6.54,146.64,class_0
0,73.39,54.91,class_0
30,-0.45,-4.89,class_0
21,11.86,142.38,class_0
21,11.86,142.35,class_0
49,-15.57,167.24,class_0
45,-5.93,154.05,class_0
533,-23.45,-179.88,class_0
119,-11.87,166.55,class_0
99,52.85,159.22,class_0
38,44.77,153.33,class_0
39,56.04,163.17,class_0
0,47.9,48.07,class_0
36,20.95,120.26,class_0
56,-55.72,-28.75,class_0
29,22.55,122.37,class_0
34,23.05,122.14,class_0
127,-19.38,169.13,class_0
101,-11.43,166.37,class_0
50,33.38,140.97,class_0
181,-28.25,-178.27,class_0
52,-6.79,-76.76,class_0
43,51.27,-179.21,class_0
135,49.05,153.6,class_0
43,56.14,-157.14,class_0
479,-25.69,179.58,class_0
33,-49.35,164.09,class_0
376,-7.47,125.56,class_0
11,28.39,52.78,class_0
0,0.99,-28.3,class_0
29,23.6,121.55,class_0
38,13.38,120.34,class_0
413,-5.13,154.23,class_0
46,-15.94,167.53,class_0
208,-17.76,-175.06,class_0
45,-11.05,116.97,class_0
336,3.86,124.26,class_0
29,56.77,-135.91,class_0
26,-6.04,152.9,class_0
53,-5.15,134.09,class_0
0,73.39,54.65,class_0
51,29.41,130.64,class_0
45,35.94,73.33,class_0
64,-11.78,166.31,class_0
49,-19.89,169.08,class_0
20,15.23,-96.26,class_0
33,-6.22,131.15,class_0
632,7.46,123.77,class_0
35,52.89,-162.98,class_0
33,-8.79,124.98,class_0
63,27.48,128.57,class_0
0,49.91,78.85,class_0
37,-20.03,168.91,class_0
73,6.41,126.62,class_0
62,33.34,140.82,class_0
0,-1.52,136.67,class_0
0,49.97,78.95,class_0
139,-7.5,127.83,class_0
159,-4.35,153.45,class_0
147,-39.02,175.23,class_0
24,-14.66,166.41,class_0
38,-6.88,150.03,class_0
90,-12.1,166.52,class_0
48,18.53,-102.93,class_0
214,-22.53,-66.19,class_0
41,-61.1,-38.01,class_0
62,50.51,156.58,class_0
62,50.78,157.19,class_0
146,4.7,-75.67,class_0
46,50.86,157.43,class_0
20,4.96,-78.12,class_0
19,-59.38,-26.12,class_0
15,-10.01,150.2,class_0
0,53.97,-163.71,class_0
91,-10.31,161.42,class_0
41,43.12,145.74,class_0
11,42.65,146.08,class_0
0,-5.88,151.86,class_0
26,43.28,146.43,class_0
30,57.86,-137.42,class_0
56,12.21,125.29,class_0
0,57.99,-138.04,class_0
0,49.94,78.85,class_0
203,-14.33,167.29,class_0
33,-16.22,-173.08,class_0
346,-31.38,-179.38,class_0
75,18.25,-96.58,class_0
0,73.32,54.97,class_0
33,-4.4,-102.1,class_0
33,-4.37,-102.04,class_0
567,41.93,130.99,class_0
33,-61.05,-21.7,class_0
56,19.42,-104.98,class_0
517,-21.95,-63.65,class_0
0,70.8,53.92,class_0
56,38.98,141.93,class_0
124,-15.18,167.43,class_0
42,-9.52,119.39,class_0
517,-23.88,180,class_0
13,-14.56,166.8,class_0
43,-15.13,166.91,class_0
83,-22.49,-68.26,class_0
92,-12.28,-76.3,class_0
36,-14.45,166.87,class_0
12,-7.28,155.63,class_0
37,1.27,97.63,class_0
19,-20.02,169.77,class_0
504,-23.93,179.88,class_0
6,55.05,-160.51,class_0
44,-26.28,-175.78,class_0
386,-31.55,179.79,class_0
33,-33.49,-177.31,class_0
43,1.87,126.48,class_0
26,19.73,147.34,class_0
58,49.98,156.22,class_0
7,-17.62,167.53,class_0
256,-15.89,-175.04,class_0
397,-31.88,179.94,class_0
20,-26.02,84.3,class_0
33,-29.22,-175.94,class_0
77,-29.37,-176.13,class_0
45,36.44,141.17,class_0
12,7.76,-77.57,class_0
50,46.22,153.14,class_0
210,36.42,70.76,class_0
7,39.34,73.77,class_0
0,73.41,54.93,class_0
60,-9.8,108.49,class_0
5,43.12,146.56,class_0
9,-12.24,-77.58,class_0
41,17.37,-61.99,class_0
34,44.64,150.09,class_0
18,-8.4,154.03,class_0
33,-15.49,167.1,class_0
156,-6.93,129.52,class_0
0,70.81,53.91,class_0
6,-12.44,-77.46,class_0
55,-6.44,105.38,class_0
62,-15.12,167.16,class_0
29,-6.06,154.23,class_0
429,30.71,138.44,class_0
32,-5.04,129.99,class_0
156,-7.65,-74.46,class_0
82,-4.93,130.09,class_0
1,32.38,78.5,class_0
40,7.18,-77.76,class_0
10,53.08,173.58,class_0
16,40.66,122.63,class_0
9,-7.24,149.58,class_0
43,51.32,-179.44,class_0
333,-24.98,-178.88,class_0
7,-2.39,126.15,class_0
28,-29.89,-71.4,class_0
86,-21.75,170.53,class_0
111,-4.26,-77.01,class_0
29,22.68,122.84,class_0
131,-4.06,152.75,class_0
15,71.49,-10.36,class_0
30,-38.03,-72.78,class_0
34,35.98,-17.56,class_0
97,0.75,122.61,class_0
42,36.31,143.3,class_0
65,43.51,147.65,class_0
39,-3.1,148,class_0
549,38.78,130.09,class_0
54,-6.64,155.09,class_0
49,-7.15,155.21,class_0
58,-6.63,154.66,class_0
63,-6.84,155.41,class_0
46,53.48,-161.39,class_0
33,-2.51,146.03,class_0
187,-22.73,-66.62,class_0
0,73.34,54.5,class_0
32,38.51,40.77,class_0
66,7.05,-104.18,class_0
12,-20.45,-173.96,class_0
47,-4.83,102.24,class_0
69,-12.54,166.47,class_0
23,0.91,-26.71,class_0
128,-15.4,167.55,class_0
11,-24.91,-175.16,class_0
33,-24.2,-175.1,class_0
106,-7.54,128.76,class_0
0,70.84,53.53,class_0
0,73.33,54.93,class_0
48,12.47,126.01,class_0
117,13.82,144.79,class_0
30,12.5,126.06,class_0
35,12.91,125.89,class_0
49,-14.92,-172.88,class_0
546,51.93,151.57,class_0
102,-4.07,142.11,class_0
33,-16.22,-172.47,class_0
23,-28.78,-177.39,class_0
29,-29.48,-177.57,class_0
56,-29.02,-177.42,class_0
64,-30.01,-176.85,class_0
11,-32.65,-177.81,class_0
5,44.74,149.15,class_0
615,-7.46,119.89,class_0
68,-29.35,-177.29,class_0
5,15.28,-89.19,class_0
0,12.98,125.74,class_0
98,-14.77,167.12,class_0
25,-10.62,165.06,class_0
75,-29.92,-177.8,class_0
10,40.31,63.72,class_0
5,40.18,63.79,class_0
19,0.85,-79.63,class_0
10,-29.93,-177.62,class_0
146,-37.28,177.16,class_0
14,40.35,63.45,class_0
107,-5.6,154.29,class_0
27,-41.5,-75.34,class_0
96,-5.13,153.55,class_0
79,-10.08,161.06,class_0
28,14.06,124.87,class_0
48,17.45,-100.65,class_0
1,3.4,96.28,class_0
33,-4.58,140.13,class_0
26,3.78,126.81,class_0
20,-33.78,-177.83,class_0
25,7.48,-78.28,class_0
3,7.41,-78.05,class_0
37,-8.21,114.87,class_0
62,-4.18,152.76,class_0
10,39.56,117.87,class_0
37,39.71,118.37,class_0
43,-20.59,169.31,class_0
31,26.7,97.04,class_0
9,32.78,104.09,class_0
146,-34.28,-176.53,class_0
8,6.22,124.11,class_0
33,10.09,125.9,class_0
17,7.22,122.99,class_0
15,32.59,104.25,class_0
18,32.49,104.18,class_0
51,44.78,149.21,class_0
16,-30.48,-177.42,class_0
20,-6.43,153,class_0
33,-4.54,139.93,class_0
64,8.52,126.41,class_0
27,39.5,117.73,class_0
33,-8.84,156.97,class_0
52,7.09,123.59,class_0
10,39.05,44.04,class_0
424,-19.5,-177.7,class_0
190,36.52,71.05,class_0
70,-20.57,-68.93,class_0
11,28.27,130.67,class_0
67,-24.93,-68.68,class_0
20,40.11,70.86,class_0
31,-66.49,-82.45,class_0
33,-60.96,-22.96,class_0
49,0.54,126.05,class_0
46,33.15,141.06,class_0
44,53.54,169.96,class_0
52,6.74,123.74,class_0
86,45.83,26.72,class_0
40,16.73,122.29,class_0
43,44.16,148.23,class_0
24,27.59,56.38,class_0
33,-16.79,-172.02,class_0
49,-9.9,160.44,class_0
33,-9.94,160.48,class_0
33,-9.76,160.69,class_0
33,-9.73,160.17,class_0
31,-10,160.77,class_0
69,-22.91,-175.74,class_0
44,1.42,126.36,class_0
120,-56.17,-27.7,class_0
33,-53.82,158.84,class_0
37,16.86,122.39,class_0
48,-33.79,-179.58,class_0
17,-15.29,-173.07,class_0
3,-8.04,155.56,class_0
103,-56.11,-27.83,class_0
53,-17.58,-174.39,class_0
33,-11.16,118.41,class_0
51,-10.88,119.26,class_0
33,-59.54,-20.59,class_0
4,-8.1,125.38,class_0
11,17.46,119.8,class_0
59,-13.74,166.74,class_0
24,-25.87,-175.37,class_0
33,-27.93,173.13,class_0
592,-27.96,-62.82,class_0
33,-11.48,118.21,class_0
4,-31.04,-67.76,class_0
33,-31.02,-67.51,class_0
0,-21.86,-138.94,class_0
0,49.93,78.89,class_0
42,25.54,143.25,class_0
86,-5.13,151.79,class_0
125,-15.37,-71.71,class_0
50,44.56,149.58,class_0
24,34.8,139.22,class_0
64,-5.39,151.73,class_0
81,-26,-177.24,class_0
60,38.83,142.03,class_0
517,-4.88,125.35,class_0
75,-4.66,153.06,class_0
441,31.99,137.61,class_0
278,26.45,140.76,class_0
60,43.86,148.84,class_0
36,44.22,148.87,class_0
82,44.7,148.17,class_0
48,44.41,149.58,class_0
48,44.3,149.6,class_0
28,29.68,-67.45,class_0
62,44.11,148.62,class_0
34,42.84,78.6,class_0
62,-4.94,133.99,class_0
59,-11.39,116.68,class_0
118,5.14,127.44,class_0
49,-9.88,160.5,class_0
70,-37.84,176.73,class_0
182,-14.6,167.31,class_0
160,31.07,130.1,class_0
48,38.23,142.02,class_0
29,8.28,122.43,class_0
153,7.85,126.38,class_0
0,-17.06,-172.28,class_0
3,40.78,23.24,class_0
34,22.19,121.42,class_0
49,-26.52,-70.66,class_0
39,-30.62,-178.07,class_0
116,24.81,121.87,class_0
0,49.91,78.94,class_0
48,48.21,154.33,class_0
34,33.37,57.44,class_0
217,-13.94,167.18,class_0
37,37.71,48.95,class_0
39,-11.14,162.16,class_0
0,49.93,78.77,class_0
23,16.07,-96.55,class_0
118,44.55,146.67,class_0
36,7.33,123.4,class_0
40,0.55,126.06,class_0
47,23.17,122,class_0
0,47.87,48.06,class_0
114,5.23,127.36,class_0
48,-13.61,166.66,class_0
42,-16.52,-72.6,class_0
17,60.73,-141.55,class_0
3,17.76,-101.3,class_0
75,18.02,-69.03,class_0
38,3.02,127.01,class_0
4,42.05,19.05,class_0
77,-21.22,169.72,class_0
27,0.66,126.08,class_0
55,56.65,-156.72,class_0
46,52.68,-166.97,class_0
40,-8.32,115.92,class_0
108,17.04,-94.61,class_0
9,49.88,78.92,class_0
190,-5,145.58,class_0
62,43.88,146.72,class_0
51,-32.16,-71.4,class_0
32,-11.16,107.72,class_0
0,-21.86,-139,class_0
0,49.86,78.94,class_0
204,-22.86,-177.47,class_0
0,49.93,78.98,class_0
43,8.95,-83.49,class_0
13,10.72,-41.68,class_0
43,19.05,122.12,class_0
33,-1.71,136.05,class_0
10,1.16,94.2,class_0
33,-46.54,165.91,class_0
601,18.49,145.39,class_0
60,51.82,177.12,class_0
26,0.66,126,class_0
17,-10.68,161.35,class_0
0,49.96,79.07,class_0
71,-13.4,166.7,class_0
94,-7.76,108.18,class_0
24,-9.5,159.26,class_0
62,-13.32,166.69,class_0
50,-4.43,102,class_0
32,-23.61,-174.85,class_0
3,34.03,59.81,class_0
36,-16.73,179.99,class_0
19,-1.94,134.17,class_0
115,5.89,125.33,class_0
105,4.81,-76.2,class_0
9,34.08,59.8,class_0
0,49.88,78.84,class_0
126,28.95,140.94,class_0
28,1.62,-79.34,class_0
0,49.92,78.8,class_0
0,38.75,-27.75,class_0
72,6,126.13,class_0
0,-54.21,158.78,class_0
74,36.47,76.86,class_0
49,43.47,146.59,class_0
112,6.33,126.9,class_0
25,52.94,-167.7,class_0
33,52.78,-167.8,class_0
102,-23.53,-177.27,class_0
33,-10.87,164.22,class_0
62,-6.03,154.56,class_0
0,37.59,-118.8,class_0
73,-19.42,-69.33,class_0
55,-18.61,-174.7,class_0
16,-30.18,-177.91,class_0
59,-5.24,151.71,class_0
88,-4.45,143.53,class_0
97,-29,-69.69,class_0
588,-17.89,-178.6,class_0
131,-20.3,169.61,class_0
23,29.63,81.09,class_0
39,-15.22,-173.52,class_0
0,49.94,78.86,class_0
0,36.16,1.4,class_0
3,36.25,1.61,class_0
65,18.22,-98.2,class_0
60,11.78,125.5,class_0
0,-51.49,28.98,class_0
1,27.4,88.8,class_0
0,40.86,15.33,class_0
221,-19.44,-175.83,class_0
30,-17.59,-172.31,class_0
84,-21.4,169.87,class_0
0,49.44,-129.57,class_0
82,30.63,140.85,class_0
45,45.98,151.47,class_0
229,29.28,128.1,class_0
49,38.71,142.75,class_0
24,-4.56,139.28,class_0
35,38.28,142.71,class_0
110,42.48,142.15,class_0
10,-29.68,60.83,class_0
22,51.82,176.15,class_0
18,38.23,22.97,class_0
45,3.43,128.01,class_0
0,49.87,78.9,class_0
45,-13.4,166.44,class_0
522,-23.7,179.99,class_0
49,43.23,149.94,class_0
81,-5.68,151.47,class_0
10,-36,-17.08,class_0
31,29.89,57.72,class_0
114,-22.29,171.65,class_0
102,-22.09,170.9,class_0
3,48.71,157.37,class_0
20,-15.08,-173.12,class_0
21,43.53,147.04,class_0
37,-21.5,169.61,class_0
30,35.68,73.6,class_0
0,49.89,78.98,class_0
274,-29.41,-179.03,class_0
0,73.32,54.55,class_0
18,-4.52,146.2,class_0
53,40.3,142.33,class_0
18,-33.15,-73.1,class_0
189,-7.11,129.06,class_0
0,49.88,78.89,class_0
28,18.18,-102.01,class_0
10,43.56,-127.7,class_0
21,-20.01,-174.23,class_0
15,-3.52,143.86,class_0
57,-32.17,-71.43,class_0
39,18.75,120.86,class_0
10,23.96,125.92,class_0
10,39.22,25.25,class_0
8,-30.03,-177.73,class_0
0,49.9,78.86,class_0
30,26.84,142.74,class_0
607,18,145.67,class_0
38,13.85,124.32,class_0
23,-9.53,152.21,class_0
25,31.68,82.28,class_0
62,53.26,-165.65,class_0
46,33.67,141.17,class_0
117,22.33,143.59,class_0
105,-56.05,-27.37,class_0
33,-9.52,118.35,class_0
27,42.23,142.46,class_0
36,-31.55,-178.6,class_0
85,-12.74,-76.04,class_0
43,19.89,120.54,class_0
0,49.87,78.92,class_0
10,-60.75,-20.95,class_0
33,-18.11,-172.51,class_0
20,16.58,-98.34,class_0
125,-17.61,-174.45,class_0
83,13.29,-89.39,class_0
449,-7.33,126.08,class_0
45,44.56,151.03,class_0
51,51.39,-179.94,class_0
0,49.97,78.86,class_0
554,27.9,137.04,class_0
10,-51.15,160.64,class_0
37,36.36,141.63,class_0
18,51.76,176.08,class_0
55,-11.16,115.42,class_0
1,33.71,22.94,class_0
10,6.75,-82.72,class_0
179,29.4,140.43,class_0
42,-24.39,-176.65,class_0
511,-7.17,125.81,class_0
96,-6.61,101.7,class_0
14,-10.61,-74.69,class_0
0,49.89,78.86,class_0
35,36.13,68.98,class_0
13,19.93,121.34,class_0
55,-15.43,-173.3,class_0
14,38.07,20.25,class_0
50,16.14,-95.25,class_0
81,12.91,93.59,class_0
208,-30.44,-179.3,class_0
40,-29.69,-177.73,class_0
37,54.99,-159.24,class_0
68,5.6,126.3,class_0
103,-18.65,-69.38,class_0
21,43.76,147.45,class_0
94,-4.89,153.57,class_0
83,-21.59,-175.32,class_0
44,8.8,-83.11,class_0
82,5.71,94.72,class_0
51,49.41,155.58,class_0
137,-15.04,167.28,class_0
102,-4.84,-78.09,class_0
45,27.78,62.07,class_0
9,41.5,143.84,class_0
24,46.41,153.39,class_0
7,36.24,-120.27,class_0
116,-5.39,150.94,class_0
33,47.41,152.26,class_0
16,40.48,139.09,class_0
135,-16.96,-174.61,class_0
22,40.25,139.01,class_0
31,40.22,139.04,class_0
46,51.42,-174.11,class_0
0,49.91,78.97,class_0
6,41.35,139.1,class_0
18,21.77,103.31,class_0
48,24.17,122.39,class_0
222,20.19,122.41,class_0
38,-22.59,171.02,class_0
37,61.04,-147.37,class_0
9,36.21,-120.36,class_0
190,53.91,158.36,class_0
175,20.45,122.14,class_0
2,40.14,24.75,class_0
94,55.79,161.33,class_0
26,18.23,120.8,class_0
128,33.51,131.51,class_0
43,60.97,-147.47,class_0
515,-23.98,-179.8,class_0
16,-16.64,-177.38,class_0
44,24.08,122.16,class_0
5,-26.55,-70.62,class_0
0,49.91,78.83,class_0
7,-8.12,156.35,class_0
24,-60.75,-25.6,class_0
33,-60.46,-24.91,class_0
44,-60.69,-25.41,class_0
0,49.89,78.9,class_0
10,44.1,-113.81,class_0
16,40.35,42.18,class_0
57,-9.1,119.09,class_0
4,19.5,-155.44,class_0
39,0.48,-79.79,class_0
183,-7.47,128.2,class_0
10,-6.85,72.04,class_0
18,-15.37,-173.03,class_0
34,-6.5,71.4,class_0
33,8.14,137.21,class_0
592,-28.14,-63.15,class_0
11,11.85,-13.51,class_0
209,36.42,70.75,class_0
386,33.62,136.8,class_0
0,45.4,151.31,class_0
43,-2.83,118.76,class_0
4,-9.96,160.5,class_0
656,8.17,123.77,class_0
454,29.35,138.92,class_0
15,40.35,63.36,class_0
33,-21.05,168.71,class_0
398,30.89,138.48,class_0
0,49.91,78.91,class_0
0,49.92,79.03,class_0
171,-4.86,151.55,class_0
50,-30.68,-71.2,class_0
267,-15.83,-174.8,class_0
10,-58.47,-15.97,class_0
0,49.85,78.92,class_0
41,28.11,129.52,class_0
260,-0.07,122.52,class_0
45,32.39,131.96,class_0
27,-33.28,-179.28,class_0
15,-17.9,172.12,class_0
5,40.39,-126.8,class_0
18,35.78,137.49,class_0
20,34.01,141.64,class_0
21,-25.88,-175.9,class_0
26,15.05,-94.28,class_0
80,-15.75,-173.65,class_0
0,49.92,78.83,class_0
162,5.76,125.61,class_0
177,-17.15,-174.07,class_0
10,8.16,-38.77,class_0
10,-18.85,67.33,class_0
119,-22,170.91,class_0
42,0.22,98.05,class_0
422,-18.7,-178.04,class_0
218,5.13,125.17,class_0
10,20.33,-115.79,class_0
36,44.15,148.2,class_0
0,49.88,78.82,class_0
0,49.83,78.71,class_0
0,56.19,163.31,class_0
12,-36.67,177.64,class_0
25,10.21,-80.03,class_0
113,-10.25,161.11,class_0
20,16.98,-62.46,class_0
14,7.76,123.52,class_0
165,40.32,140.38,class_0
61,-34,-71.45,class_0
88,-9.19,114.26,class_0
36,1.65,126.5,class_0
181,15.32,120.63,class_0
10,-39.71,-75.7,class_0
27,-5.59,151.07,class_0
54,53.57,160.53,class_0
33,-15.3,-173.47,class_0
110,4.92,127.53,class_0
10,0.97,-28.44,class_0
0,49.85,78.87,class_0
0,49.84,78.69,class_0
46,-4.44,152.81,class_0
